NQUEST,ENTEPEN,TIPOPEN,DECOR,TPENS,MESIPEN,ARRET,TARRET,QUOTAPE,NORD
506663,1,4,1992,900,13,2,0,,1
506669,3,4,1975,2000,14,2,0,,1
506671,1,3,1970,2000,13,2,0,,1
506672,1,1,1980,2000,14,2,0,80,1
506672,1,2,1985,1000,14,2,0,,2
506673,1,3,1985,220,13,2,0,,1
506678,2,1,1993,2000,13,2,0,90,1
506680,1,1,1996,1500,13,2,0,80,1
506681,1,1,1995,2000,13,2,0,70,2
506684,3,3,1980,1000,13,2,0,,1
506684,3,2,1970,500,13,2,0,,1
506685,1,1,1995,2000,13,2,0,90,1
506689,1,1,1989,1800,13,2,0,70,1
506693,3,1,1985,1200,12,2,0,50,1
506693,3,3,1985,900,12,2,0,,2
506695,1,1,1980,1000,12,2,0,10,1
506696,1,1,1980,1500,13,2,0,20,1
506697,1,1,1985,1300,12,2,0,20,1
506702,1,1,1971,700,13,2,0,,1
506702,1,1,1979,694,13,2,0,,2
506704,1,1,1971,750,13,2,0,80,1
506704,1,1,1967,750,13,2,0,80,2
506704,4,3,,100,12,2,0,,2
506705,3,1,1992,1750,13,2,0,70,1
506707,1,1,1993,2500,13,2,0,90,1
506707,2,1,1995,1700,13,2,0,50,2
506708,1,1,1991,1650,13,2,0,60,1
506708,1,2,1998,250,13,2,0,,2
506710,1,4,1990,1200,13,1,2000,,2
506711,1,3,1974,1200,13,2,0,,2
506711,1,2,1994,150,13,2,0,,3
506712,1,4,1990,1000,13,2,0,,1
506714,7,4,1996,1600,13,2,0,,1
506729,1,1,1984,1500,13,2,0,70,1
506730,1,4,1997,750,13,2,0,,1
506731,1,1,1969,500,13,2,0,70,1
506731,1,4,1996,900,13,2,0,,1
506731,1,1,1997,1700,13,2,0,80,2
506732,1,4,1997,1000,13,2,0,,1
506733,1,1,1996,1900,13,2,0,80,1
506735,1,4,1961,800,13,2,0,,1
506736,2,1,1996,2200,13,2,0,80,1
506737,1,1,1978,1250,13,2,0,40,1
506737,1,2,1990,230,13,2,0,,2
506737,1,1,1985,900,13,2,0,70,3
506740,1,1,1993,1020,13,2,0,40,1
506740,1,1,1996,2000,13,2,0,90,2
506743,1,3,1980,400,13,2,0,,1
506744,1,1,1979,1400,13,2,0,80,1
506744,1,3,1979,600,13,2,0,,1
506745,1,1,1997,1170,13,2,0,50,1
506747,2,1,1992,3300,13,2,0,75,1
506747,2,1,1971,4000,13,2,0,75,2
506749,2,1,1992,1500,13,2,0,50,1
506752,1,1,1993,1800,13,2,0,70,1
506755,6,1,1988,650,13,2,0,70,1
506758,3,1,1996,2200,13,2,0,80,1
506767,2,1,1997,2200,13,2,0,70,1
506769,1,1,1994,1100,13,2,0,50,1
506772,1,1,1982,800,13,2,0,40,1
506772,1,1,1982,800,13,2,0,40,5
506773,1,1,1985,800,13,2,0,30,1
506773,1,1,1986,700,13,2,0,30,2
506778,1,1,1989,900,13,2,0,60,1
506778,1,1,1981,800,13,2,0,70,2
506782,1,2,1995,800,13,2,0,,1
506782,1,1,1995,600,13,2,0,50,2
506783,1,1,1982,1368,13,2,0,60,1
506783,1,4,1988,420,13,2,0,,1
506786,1,3,1990,1700,13,2,0,,1
506786,1,3,1980,700,13,2,0,,2
506788,3,1,1982,1800,13,2,0,70,1
506788,1,1,1994,700,13,2,0,65,2
506793,1,1,1994,700,13,2,0,60,1
506793,1,1,1986,1100,13,2,0,70,2
506799,1,1,1998,2000,13,2,0,80,2
506809,1,1,1996,1600,13,2,0,77,1
506815,1,1,1994,1400,13,2,0,70,2
506815,1,4,1996,900,13,2,0,,2
506816,1,1,1994,1100,13,2,0,50,1
506828,1,1,1992,900,13,2,0,70,2
506828,1,1,1960,1100,13,2,0,50,5
506844,5,1,1987,1000,13,2,0,60,1
506844,1,1,1975,700,13,2,0,60,2
506849,1,3,1988,2000,13,2,0,,2
506851,1,1,1983,1800,13,2,0,80,1
506851,1,3,1989,900,13,2,0,,2
506859,2,1,1998,2600,13,2,0,90,1
506860,1,1,1988,1200,13,2,0,80,1
506860,1,4,1988,400,13,2,0,,1
506871,1,1,1993,1700,13,2,0,80,1
506871,1,4,1995,500,13,2,0,,1
506871,1,1,1975,830,13,2,0,80,2
506882,1,3,1984,2000,13,2,0,,1
506885,2,1,1996,1700,13,2,0,90,1
506886,1,4,1994,700,13,2,0,,1
506889,1,1,1996,1500,13,2,0,75,1
506889,1,1,1995,700,13,2,0,77,2
506892,1,1,1975,770,13,2,0,60,1
506892,1,4,1991,838,13,2,0,,1
506897,1,1,1990,1100,13,2,0,80,1
506897,1,3,1991,800,13,2,0,,2
506897,1,1,1973,700,13,2,0,80,3
506897,1,4,1980,580,13,2,0,,3
506923,1,1,1977,650,13,2,0,60,1
506923,1,4,1990,377,13,2,0,,1
506925,1,1,1995,800,13,2,0,60,1
506925,1,4,1972,500,13,2,0,,1
506931,1,1,1995,1750,13,2,0,65,1
506948,1,3,1950,1950,13,2,0,,1
506948,1,3,1950,650,13,2,0,,1
506951,1,1,1985,700,13,2,0,40,1
506951,1,4,1989,650,13,2,0,,1
506952,5,1,1997,2500,13,2,0,50,1
506953,1,1,1996,1300,13,2,0,75,1
506953,1,6,1996,800,13,2,0,,2
506955,1,4,1989,900,13,2,0,,1
506957,1,1,1994,1800,13,2,0,60,1
506957,1,1,1990,700,13,2,0,50,1
506959,1,1,1996,1000,13,2,0,50,1
506963,1,4,1974,800,13,2,0,,1
506966,1,1,1998,1400,13,2,0,80,1
506968,1,1,1998,1500,13,2,0,75,1
506969,1,1,1995,800,13,2,0,45,1
506971,1,1,1997,2000,13,2,0,70,1
506975,1,4,1995,700,13,2,0,,1
506977,1,4,1988,700,13,2,0,,1
506978,1,4,1988,800,13,2,0,,1
506978,1,4,1970,900,13,2,0,,2
506979,1,1,1996,1800,13,2,0,50,1
506979,1,1,1990,800,13,2,0,60,2
506981,1,1,1994,1000,13,2,0,50,1
506982,1,4,1980,790,13,2,0,,1
506986,1,1,1980,700,13,2,0,40,1
506986,1,3,1980,900,13,2,0,,1
506993,1,1,1975,1000,13,2,0,80,5
506997,1,1,1995,700,13,2,0,50,1
507012,1,1,1995,1700,13,2,0,72,1
507012,1,1,1969,400,13,2,0,,3
507012,1,4,1972,700,13,2,0,,3
507015,2,1,1994,750,13,2,0,90,1
507015,2,4,1989,500,13,2,0,,1
507023,1,1,1973,1300,13,2,0,80,1
507023,1,4,1975,600,13,2,0,,1
507023,1,5,1946,200,13,2,0,,1
507023,1,1,1998,1700,13,2,0,80,2
507027,1,1,1974,600,13,2,0,50,1
507030,1,1,1997,995,13,2,0,70,1
507036,1,1,1988,1000,13,2,0,70,1
507036,1,1,1983,750,13,2,0,50,2
507036,1,4,1970,1050,13,2,0,,2
507036,1,3,1996,700,13,2,0,,3
507038,1,1,1994,1000,13,2,0,70,2
507039,1,1,1989,1300,13,2,0,70,1
507045,1,4,1995,570,13,2,0,,1
507046,1,1,1996,1650,13,2,0,95,1
507051,1,1,1982,800,13,2,0,100,1
507051,1,1,1982,800,13,2,0,100,2
507066,2,1,1997,2000,13,2,0,80,1
507066,2,1,1997,1200,13,2,0,60,2
507066,1,4,1968,700,13,2,0,,3
507078,3,1,1991,2000,13,2,0,85,1
507083,3,3,1980,700,13,2,0,,1
507083,1,4,1962,800,13,2,0,,5
507089,1,4,1963,300,13,2,0,,1
507090,1,1,1994,1300,13,2,0,75,2
507091,1,1,1980,1500,13,2,0,80,1
507099,1,1,1986,700,13,2,0,70,2
507100,2,1,1990,2000,13,2,0,92,1
507101,1,1,1995,1980,13,2,0,75,1
507105,1,1,1988,1300,13,2,0,75,1
507105,1,3,1964,700,13,2,0,,4
507111,3,1,1979,1800,13,2,0,85,1
507111,1,1,1989,900,13,2,0,80,2
507114,1,1,1990,900,13,2,0,75,1
507114,1,1,1990,1000,13,2,0,70,2
507116,1,1,1996,700,13,2,0,90,1
507119,1,1,1988,900,13,2,0,1,4
507121,1,2,1981,700,13,2,0,,6
507121,1,4,1978,580,13,2,0,,6
507122,1,1,1997,1260,13,2,0,100,1
507138,1,1,1997,1000,13,2,0,15,1
507138,1,1,1987,760,13,2,0,50,2
507145,2,1,1988,1000,13,2,0,50,2
507146,1,1,1990,900,12,2,0,50,1
507146,1,1,1986,900,12,2,0,50,2
507146,1,3,1982,600,12,2,0,,3
507147,1,4,1982,1000,13,2,0,,5
507148,1,1,1963,800,13,2,0,30,1
507151,3,1,1994,1600,13,2,0,60,2
507157,1,4,1993,600,13,2,0,,1
507168,1,1,1983,750,13,2,0,100,1
507170,1,4,1997,700,13,2,0,,1
507172,1,1,1983,706,13,2,0,50,1
507172,2,1,1981,1500,13,2,0,70,2
507173,6,1,1986,1800,13,2,0,60,1
507176,1,1,1992,1000,13,2,0,50,1
507176,1,4,1978,300,13,2,0,,1
507177,2,1,1993,2800,13,2,0,80,1
507181,1,1,1980,1750,13,2,0,70,1
507183,1,1,1989,1500,13,2,0,70,1
507184,1,1,1979,912,13,2,0,70,1
507184,1,1,1986,725,13,2,0,70,2
507184,2,4,1979,450,13,2,0,,2
507185,1,4,1986,780,13,2,0,,5
507186,2,1,1972,1250,13,2,0,60,1
507186,1,4,1982,950,13,2,0,,2
507190,1,3,1998,150,4,2,0,,1
507228,1,1,1980,1350,13,2,0,35,1
507246,1,1,1958,500,13,2,0,50,3
507246,1,4,1984,350,13,1,13000,,3
507255,1,1,1990,1050,13,2,0,70,1
507256,1,1,1970,900,13,2,0,80,1
507259,1,1,1993,700,13,2,0,40,1
507259,1,1,1992,800,13,2,0,40,2
507267,1,1,1975,950,13,2,0,40,1
507267,1,1,1974,700,13,2,0,40,2
507270,1,1,1974,800,13,2,0,80,5
507270,1,4,1980,530,12,2,0,,5
507279,1,1,1994,1000,13,2,0,50,1
507279,1,1,1994,700,13,2,0,50,2
507287,1,1,1969,700,13,2,0,90,1
507287,1,4,1987,600,13,2,0,,1
507291,2,1,1993,2700,13,2,0,80,1
507291,2,1,1990,2800,13,2,0,80,2
507294,1,1,1983,450,13,2,0,100,5
507294,1,4,1983,750,13,2,0,,5
507295,1,1,1967,1000,13,2,0,40,1
507295,4,3,1966,265,13,2,0,,1
507296,1,1,1997,800,13,2,0,40,1
507296,1,1,1980,700,13,2,0,40,3
507313,1,1,1995,1200,13,2,0,80,1
507313,1,1,1995,1000,13,2,0,70,2
507316,3,1,1994,1900,13,2,0,80,1
507319,1,1,1996,1310,13,2,0,85,1
507324,1,1,1992,1600,13,2,0,75,1
507336,1,1,1980,1070,13,2,0,75,5
507341,1,1,1994,800,13,2,0,80,1
507341,1,1,1995,650,13,2,0,80,2
507341,1,1,1979,680,13,2,0,80,6
507353,1,1,1970,800,13,2,0,1,1
507356,2,1,1994,2300,13,2,0,95,2
507358,1,1,1975,700,13,2,0,75,1
507359,1,1,1997,4000,13,2,0,90,1
507359,2,1,1996,1826,13,2,0,90,2
507362,2,1,1984,600,13,2,0,90,1
507366,2,1,1994,1600,13,2,0,80,1
507368,1,1,1997,2800,13,2,0,85,1
507368,5,1,1979,1200,13,2,0,80,2
507368,1,1,1979,120,13,2,0,80,2
507368,2,4,1997,1400,13,2,0,,2
507369,1,1,1994,2500,13,2,0,90,1
507369,1,1,1993,2500,13,2,0,90,2
507374,1,1,1994,1000,12,2,0,75,1
507375,1,1,1997,1300,13,2,0,70,1
507393,1,3,1975,700,13,2,0,,1
507393,1,2,1975,600,12,2,0,,1
507393,1,3,1980,900,12,2,0,,2
507398,1,1,1962,600,12,2,0,60,1
507404,1,1,1986,1375,13,2,0,90,1
507404,4,3,1976,242,12,2,0,,1
507404,1,1,1987,680,13,2,0,60,2
507409,1,4,1992,1300,13,2,0,,2
507413,1,4,1985,1200,13,2,0,,1
507418,3,4,1992,1500,13,2,0,,1
507420,1,1,1989,1472,13,2,0,70,1
507420,1,1,1983,1470,13,2,0,70,2
507421,3,1,1998,1500,13,1,4000,100,1
507421,3,1,1995,940,13,2,0,90,2
507424,2,1,1986,2100,13,2,0,100,1
507426,1,1,1982,1300,13,2,0,60,1
507426,1,1,1990,670,13,2,0,100,2
507427,1,1,1966,700,13,2,0,25,1
507427,6,4,1974,400,12,2,0,,1
507432,2,1,1992,2600,13,2,0,90,1
507435,1,1,1991,760,13,2,0,100,1
507435,1,1,1992,680,13,2,0,100,2
507443,1,1,1997,1500,13,2,0,90,1
507446,2,1,1997,1800,13,2,0,100,1
507455,3,1,1994,2200,13,2,0,80,2
507469,3,1,1979,2000,13,2,0,80,2
507469,3,1,1985,1800,13,2,0,90,3
507475,2,4,1992,1000,13,2,0,,1
507477,1,1,1995,1500,13,2,0,75,1
507488,1,1,1964,700,13,2,0,50,7
507498,1,1,1992,1100,13,2,0,90,1
507502,1,3,1990,700,13,2,0,,1
507502,1,2,1995,720,13,2,0,,2
507502,1,4,1984,1250,13,2,0,,3
507504,1,1,1974,780,13,2,0,50,1
507504,1,2,1976,600,13,2,0,,2
507504,1,3,1989,833,12,2,0,,2
507505,1,1,1991,742,13,2,0,80,1
507507,1,1,1997,700,13,2,0,96,1
507507,1,1,1998,800,13,2,0,100,2
507507,1,4,1969,700,13,2,0,,3
507508,1,1,1986,1000,13,2,0,70,1
507508,1,1,1995,600,13,2,0,90,2
507509,1,1,1986,1100,13,2,0,50,1
507510,1,1,1980,730,13,2,0,50,1
507519,1,1,1997,700,13,2,0,90,1
507519,1,3,1966,800,13,2,0,,6
507519,1,2,1996,500,13,2,0,,6
507528,1,1,1997,380,13,2,0,50,1
507528,3,1,1996,800,13,2,0,50,2
507529,1,1,1975,600,13,2,0,70,3
507529,1,4,1993,300,13,1,2000,,3
507534,1,1,1992,600,13,2,0,90,1
507534,1,4,1995,350,13,2,0,,1
507543,1,1,1984,2000,13,2,0,80,1
507543,1,1,1998,4000,13,2,0,100,2
507543,1,3,1970,1000,13,2,0,,3
507547,1,1,1998,756,13,2,0,30,1
507548,1,1,1975,900,13,2,0,70,1
507548,1,1,1973,750,13,2,0,80,2
507551,1,1,1970,600,13,2,0,50,1
507551,1,4,1997,600,13,2,0,,1
507554,2,1,1986,1700,13,2,0,,1
507556,1,1,1985,800,13,2,0,50,1
507556,1,1,1973,700,13,2,0,40,2
507557,3,1,1979,1490,13,2,0,80,1
507565,1,1,1993,2000,13,2,0,70,1
507584,1,1,1992,1170,13,2,0,75,1
507587,1,3,1965,700,13,2,0,,1
507587,1,1,1992,1000,2,2,0,80,2
507588,4,3,1984,150,2,2,0,,1
507588,1,1,1989,700,13,2,0,50,2
507593,1,1,1995,1500,12,2,0,50,1
507594,1,1,1995,1168,13,2,0,40,1
507594,1,1,1998,698,13,2,0,40,2
507599,1,1,1996,1200,13,2,0,70,1
507602,3,1,1994,1900,13,2,0,50,1
507602,3,4,1985,500,13,2,0,,1
507605,1,1,1994,1150,13,2,0,40,1
507605,1,1,1990,710,13,2,0,40,2
507606,1,3,1998,700,13,1,5000,,1
507606,1,1,1982,700,13,2,0,60,2
507611,1,4,1975,300,12,2,0,,1
507612,1,1,1978,700,13,2,0,40,4
507612,2,4,1997,800,13,2,0,,4
507616,1,1,1985,700,12,2,0,50,1
507616,1,1,1987,650,12,2,0,50,2
507621,1,1,1983,720,13,2,0,50,1
507621,1,1,1984,720,13,2,0,50,2
507624,1,1,1987,1000,13,2,0,40,1
507624,1,1,1990,700,13,2,0,40,2
507625,1,1,1981,700,13,2,0,30,2
507629,1,4,1994,570,13,2,0,,1
507632,1,1,1996,670,13,2,0,100,1
507632,5,4,1997,1100,13,2,0,,1
507635,3,1,1980,1900,13,2,0,80,1
507635,5,1,1994,697,13,2,0,95,2
507635,1,1,1956,1100,13,2,0,3,3
507635,1,3,1977,487,13,2,0,,3
507637,1,1,1989,650,13,2,0,95,5
507637,1,4,1987,300,13,1,2500,,5
507640,1,1,1990,1800,13,2,0,90,1
507640,4,3,1988,170,12,2,0,,1
507643,1,1,1984,600,13,2,0,50,2
507643,1,4,1995,300,13,2,0,,2
507644,1,4,1986,670,13,1,9800,,3
507648,1,4,1970,680,13,2,0,,4
507648,3,3,1995,834,12,2,0,,4
507652,1,1,1989,700,13,2,0,95,1
507656,1,1,1994,703,13,2,0,80,1
507661,1,3,1975,500,12,2,0,,4
507661,1,4,1993,1200,13,2,0,,4
507663,1,1,1982,1400,13,2,0,50,4
507663,1,3,1951,700,12,2,0,,4
507667,1,1,1958,1500,13,2,0,80,1
507667,1,4,1958,1300,13,2,0,,1
507679,1,1,1984,2800,13,2,0,95,1
507680,1,4,1996,1070,13,2,0,,1
507680,1,1,1965,775,13,2,0,2,2
507690,1,1,1997,1400,13,2,0,90,1
507690,1,3,1996,1100,13,2,0,,2
507690,1,3,1977,1100,13,2,0,,3
507690,1,4,1985,900,13,2,0,,4
507691,1,4,1978,860,13,2,0,,2
507693,1,1,1986,1790,13,2,0,60,2
507695,1,1,1992,1050,13,2,0,85,1
507695,1,1,1995,700,13,2,0,95,2
507699,1,4,1997,1500,13,2,0,,1
507702,2,1,1987,1380,13,1,200,50,1
507703,1,1,1990,1000,13,2,0,95,5
507705,1,1,1978,1200,13,2,0,50,1
507705,2,1,1989,1200,13,2,0,70,2
507714,2,1,1990,2000,13,2,0,80,1
507720,1,1,1981,2000,13,2,0,90,1
507724,1,1,1974,600,13,2,0,50,1
507734,1,1,1997,2100,13,2,0,100,1
507741,1,1,1966,1500,13,2,0,80,1
507741,3,5,1949,400,12,2,0,,1
507744,1,4,1986,1400,13,2,0,,1
507746,1,1,1977,1600,13,2,0,30,1
507746,1,1,1994,670,13,2,0,100,2
507747,1,1,1989,1014,13,2,0,80,1
507748,1,1,1994,2135,13,2,0,95,1
507752,3,4,1992,1700,13,2,0,,4
507752,1,3,1992,126,13,2,0,,4
507756,1,4,1998,1000,13,1,2000,,1
507766,3,3,1980,500,13,2,0,,1
507777,1,1,1987,1100,13,2,0,80,1
507778,1,4,1995,900,13,2,0,,1
507789,4,3,1982,770,13,2,0,,1
507789,1,3,1990,600,13,2,0,,1
507789,1,3,1960,700,13,2,0,,2
507823,2,4,1986,510,13,2,0,,1
507823,2,4,1995,360,13,2,0,,2
507833,3,1,1986,2000,12,2,0,90,1
507834,2,1,1983,2000,13,2,0,80,1
507836,1,1,1989,1800,13,2,0,100,1
507836,1,3,1984,400,13,2,0,,2
507842,1,1,1993,2000,13,2,0,90,1
507842,1,6,1990,625,13,2,0,,2
507843,1,1,1984,1700,13,2,0,90,2
507843,1,1,1993,600,13,2,0,,3
507855,1,1,1994,2500,13,2,0,90,1
507855,2,1,1985,950,13,2,0,80,2
507863,2,1,1989,1704,13,2,0,80,1
507880,3,1,1988,1100,13,2,0,80,2
507894,1,3,1985,850,13,2,0,,1
507902,1,1,1988,1100,13,2,0,50,1
507905,2,1,1997,2300,13,2,0,20,1
507907,1,1,1986,300,13,2,0,,2
507907,1,4,1990,81,13,2,0,,2
507912,1,4,1981,459,13,2,0,,1
507913,1,4,1993,640,13,2,0,,1
507913,1,4,1988,1000,13,2,0,,2
507916,1,1,1973,1200,13,1,16000,50,2
507922,2,4,1996,900,13,2,0,,2
507926,1,1,1961,700,13,2,0,30,1
507926,1,1,1961,850,13,2,0,40,2
507960,1,3,1970,750,12,2,0,,1
507960,1,3,1985,650,12,2,0,,2
507967,1,3,1989,837,13,2,0,,1
507969,1,4,1992,740,13,2,0,,4
507976,3,1,1997,3000,13,2,0,100,1
508010,1,1,1993,1700,13,2,0,80,1
508029,1,1,1980,600,13,2,0,60,1
508036,1,1,1996,1700,13,2,0,80,1
508037,1,3,1966,706,13,2,0,,1
508037,1,1,1970,1400,13,2,0,90,2
508045,1,1,1989,2200,12,2,0,70,1
508045,2,3,1986,300,12,2,0,,3
508046,1,4,1986,700,13,2,0,,6
508136,1,1,1996,4200,13,2,0,85,1
508144,1,1,1980,600,13,2,0,40,1
508144,1,4,1990,400,13,2,0,,1
508177,5,4,1981,650,13,2,0,,1
508177,5,6,1998,330,12,2,0,,1
508180,1,1,1995,1220,13,2,0,50,1
508180,1,3,1997,350,13,2,0,,2
508183,1,1,1965,2000,13,2,0,90,5
508187,2,1,1998,2500,13,2,0,92,1
508192,3,1,1998,2700,6,2,0,100,1
508194,1,1,1988,1500,13,2,0,60,1
508194,1,1,1988,1000,13,2,0,50,2
508196,1,1,1995,600,13,2,0,80,1
508196,5,4,1995,600,13,2,0,,1
508198,1,1,1998,4000,11,2,0,90,1
508203,1,4,1997,800,13,2,0,,1
508219,3,1,1995,2500,13,2,0,80,1
508231,1,4,1984,1400,13,2,0,,1
508237,1,1,1980,800,12,2,0,80,5
508247,1,4,1981,850,13,2,0,,1
508263,1,1,1985,800,13,1,2000,100,4
508263,1,3,1989,350,13,2,0,,4
508283,2,2,1980,260,13,2,0,,1
508283,1,4,1989,800,13,2,0,,1
508303,1,1,1978,700,13,2,0,50,3
508305,1,1,1994,1500,14,2,0,50,1
508305,1,1,1993,700,14,2,0,80,2
508318,1,1,1984,1100,13,2,0,70,1
508318,1,2,1991,500,13,2,0,,2
508327,1,1,1984,1500,13,2,0,100,1
508333,2,1,1983,1391,13,2,0,80,1
508333,2,1,1990,1276,13,2,0,80,2
508360,1,1,1988,800,14,2,0,1,1
508367,2,1,1981,6000,12,2,0,85,1
508367,2,1,1998,6000,12,2,0,85,1
508367,1,1,1968,1000,12,2,0,1,2
508381,5,1,1996,400,13,1,2000,15,1
508381,1,1,1955,700,13,2,0,30,2
508398,1,1,1975,320,13,2,0,50,1
508398,5,4,1983,850,13,2,0,,1
508398,1,4,1983,226,13,1,6000,,1
508402,1,4,1965,1300,13,2,0,,1
508412,1,2,1995,500,12,2,0,,1
508416,1,1,1976,3000,13,2,0,80,1
508416,1,1,1985,900,13,2,0,100,2
508426,1,4,1960,1300,13,2,0,,1
508426,1,1,1997,1800,13,2,0,90,2
508440,1,1,1993,1600,13,2,0,100,1
508447,1,1,1988,800,13,2,0,50,1
508458,1,4,1989,700,13,2,0,,4
508463,1,1,1978,670,13,1,3000,40,1
508463,1,4,1984,300,13,2,0,,1
508479,1,4,1989,1300,13,2,0,,1
508494,1,1,1978,800,13,2,0,60,1
508494,1,1,1996,2000,13,2,0,80,2
508495,1,1,1975,2000,13,2,0,95,1
508496,1,3,1995,2700,13,2,0,,1
508496,2,1,1992,1100,13,2,0,80,2
508499,3,1,1977,1600,13,2,0,90,1
508505,3,3,1990,400,12,2,0,,2
508515,1,1,1997,1250,13,2,0,70,1
508523,1,1,1987,1300,13,2,0,80,2
508523,1,6,1990,1500,13,2,0,,3
508525,1,1,1995,1800,13,2,0,75,1
508546,2,1,1993,2900,13,2,0,96,1
508550,3,1,1990,1500,13,2,0,70,1
508557,1,4,1977,700,13,2,0,,1
508611,1,1,1998,2000,13,2,0,90,1
508623,2,1,1991,2100,13,2,0,90,1
508628,1,1,1995,1600,13,2,0,80,1
508628,1,1,1995,700,13,2,0,50,2
508633,1,1,1994,1600,13,2,0,90,1
508638,2,1,1990,928,13,2,0,80,2
508657,1,1,1993,750,13,2,0,1,1
508657,2,1,1996,1400,13,2,0,70,2
508674,2,1,1995,1600,13,2,0,70,1
508685,1,1,1965,515,13,2,0,80,1
508687,1,1,1994,1200,13,2,0,80,1
508687,1,2,1992,500,13,2,0,,2
508696,4,1,1987,1400,13,2,0,80,1
508737,7,1,1973,940,13,2,0,,1
508737,7,4,1980,1200,13,2,0,,1
508791,3,1,1983,3500,13,2,0,100,1
508815,1,4,1964,800,13,2,0,,1
508821,1,3,1996,750,12,2,0,,4
508825,1,1,1996,2000,13,2,0,80,1
508832,1,1,1997,1800,13,2,0,80,1
508834,1,1,1985,1100,13,2,0,60,1
508834,1,3,1976,900,13,2,0,,2
508835,1,1,1994,2100,13,2,0,90,1
508835,1,1,1997,2039,13,2,0,90,2
508873,2,1,1978,1600,13,2,0,80,1
508874,1,1,1994,700,13,2,0,5,2
508877,1,1,1975,700,13,2,0,30,1
508877,2,1,1989,1300,13,2,0,5,1
508880,1,1,1995,700,13,2,0,,1
508883,1,1,1997,1580,13,2,0,80,1
508883,1,3,1987,100,13,2,0,,2
508890,1,1,1992,800,13,2,0,80,1
508899,7,1,1982,800,13,2,0,70,1
508899,1,3,1965,1200,13,2,0,,1
508899,1,2,1985,680,13,1,,80,2
508905,1,1,1989,550,13,2,0,,2
508905,1,4,1997,400,13,2,0,,2
508908,1,3,1965,900,13,2,0,,1
508909,1,1,1969,850,13,2,0,,1
508909,1,1,1982,860,13,2,0,,2
508912,1,3,1971,750,13,2,0,,1
508918,1,2,1991,1200,13,2,0,,1
508918,1,3,1970,1000,13,2,0,,1
508918,1,3,1991,600,8,2,0,,2
508919,1,1,1989,1400,13,2,0,90,1
508919,1,6,1991,698,13,2,0,,2
508926,1,2,1975,650,13,2,0,,1
508926,1,2,1975,690,13,2,0,,2
508926,1,3,1984,260,13,2,0,,3
508928,1,1,1981,900,13,2,0,80,1
508928,1,4,1991,600,13,2,0,,1
508932,2,1,1998,2850,9,2,0,70,1
508941,1,2,1992,405,13,2,0,,1
508941,1,1,1979,790,13,2,0,,2
508945,2,1,1995,2200,13,2,0,80,1
508947,2,1,1998,1700,13,2,0,70,1
508951,1,1,1991,1500,13,2,0,100,1
508951,1,3,1997,750,13,2,0,,2
508953,1,4,1991,1700,13,2,0,,1
508958,1,1,1996,1800,13,2,0,70,1
508963,2,4,1979,1500,13,2,0,,2
508964,1,1,1990,1000,13,2,0,70,1
508964,1,6,1994,700,13,2,0,,2
508964,1,3,1992,700,13,2,0,,3
508976,2,1,1997,2300,13,2,0,100,2
508978,1,2,1991,200,13,2,0,,4
508984,1,2,1997,400,13,2,0,,1
508984,5,1,1990,320,13,2,0,40,1
508985,2,1,1993,2400,13,2,0,90,1
508985,1,2,1993,400,13,2,0,,2
508999,1,4,1995,600,12,2,0,,2
509001,1,1,1981,2100,12,2,0,90,1
509013,1,1,1985,2000,12,2,0,50,1
509014,2,1,1985,2100,13,2,0,60,1
509017,1,1,1993,2500,13,2,0,90,1
509017,1,1,1997,2000,13,2,0,90,2
509024,1,4,1997,650,13,2,0,,1
509036,3,3,1980,450,13,2,0,,1
509039,1,1,1996,2500,13,2,0,80,1
509044,1,1,1995,1600,13,2,0,70,1
509050,4,3,1994,400,13,2,0,,1
509051,1,4,1990,1100,13,2,0,,1
509053,1,1,1983,700,13,1,2000,30,1
509054,1,1,1995,650,13,2,0,50,2
509055,1,1,1992,700,13,2,0,70,1
509060,1,4,1993,650,13,2,0,,2
509064,2,1,1971,1835,13,2,0,25,1
509068,1,1,1995,1200,13,2,0,70,1
509071,3,1,1997,2700,13,2,0,100,1
509073,3,1,1992,2300,13,2,0,70,1
509073,1,4,1989,1300,13,2,0,,2
509077,1,1,1980,800,13,2,0,50,1
509078,1,1,1985,750,13,2,0,70,1
509078,1,1,1985,700,13,2,0,60,2
509079,2,4,1993,1500,13,2,0,,2
509081,1,1,1990,520,13,2,0,,1
509081,1,2,1990,520,13,2,0,,2
509082,1,1,1997,700,13,2,0,40,1
509084,1,1,1990,850,13,2,0,60,1
509091,1,1,1978,700,13,2,0,30,1
509091,1,2,1995,680,13,2,0,,2
509092,1,3,1992,730,13,2,0,,2
509094,1,1,1982,700,13,2,0,70,1
509096,1,1,1996,800,13,2,0,100,1
509096,1,1,1987,800,13,2,0,100,2
509096,1,3,1990,750,13,2,0,,3
509100,1,1,1990,800,13,2,0,60,1
509100,1,1,1989,730,13,2,0,70,2
509106,1,1,1992,750,13,2,0,70,1
509106,1,1,1996,750,13,2,0,80,2
509109,4,3,1984,650,13,2,0,,1
509110,1,1,1986,2200,13,2,0,100,1
509116,1,1,1994,1500,13,2,0,80,1
509123,1,1,1992,1800,13,2,0,90,1
509123,1,2,1997,450,13,2,0,,2
509130,1,1,1994,1530,13,2,0,80,1
509134,1,1,1990,2000,13,2,0,80,1
