NQUEST,ATTIVP,PARTIME,TUTTANNO,MESILAV,DIMAZ,ORETOT,FERIEDI,FERIENO,PSTRA,ORESTRA,YLM,INTEG,YLNM,NORD
53108,1,1,1,,4,40,2,10,2,,50000,2,0,2
53109,1,1,1,,3,40,2,1,1,2,20000,2,0,2
53193,1,1,1,,3,45,1,,2,,18000,2,0,5
53202,1,1,1,,5,40,1,,1,2,26000,2,0,1
53202,1,2,2,10,5,18,1,,2,,15000,2,0,2
53225,1,1,1,,4,50,2,20,2,,45000,2,0,1
53225,1,1,2,9,2,40,1,,2,,5600,2,0,2
53225,1,2,3,,1,80,1,,2,,2400,2,0,4
53226,1,1,1,,1,27,2,10,2,,20000,2,0,3
53234,1,1,1,,7,40,2,35,2,,28000,2,0,1
53234,1,1,1,,1,48,1,,2,,12000,2,0,3
53373,1,1,1,,3,40,1,,2,,30000,2,0,1
53373,1,1,1,,5,40,1,,1,3,25000,2,0,2
53413,1,1,1,,3,40,1,,2,,18000,2,0,2
53428,1,1,1,,1,30,1,,2,,15000,2,0,2
53440,1,1,1,,7,16,2,15,2,,8000,2,0,1
53443,1,2,1,,2,30,2,7,1,0,21000,2,0,1
53443,1,1,1,,6,40,2,10,2,,35000,2,0,2
53475,1,2,3,,1,30,1,,2,,5000,2,0,3
53486,1,1,1,,7,35,1,,2,,23000,2,0,2
53486,1,1,3,,7,30,1,,2,,5000,2,0,3
53495,1,1,2,3,7,18,1,,2,,4500,2,0,2
53495,1,1,2,8,6,40,1,,2,,15000,2,0,3
53504,1,1,1,,6,40,1,,2,,20000,2,0,2
53520,1,1,1,,4,40,2,14,1,5,30000,2,0,1
53526,1,1,1,,2,40,1,,2,,25200,2,0,1
53526,1,2,1,,2,25,2,15,2,,15400,2,0,2
53549,1,2,1,,7,24,1,,2,,12000,2,0,2
53552,1,1,1,,2,25,1,,2,,20000,2,0,1
53552,1,1,1,,2,40,1,,1,3,17500,2,0,2
53552,1,1,1,,2,25,1,,2,,8000,2,0,3
53575,1,1,1,,7,36,1,,1,1,24000,2,0,1
53575,1,1,1,,2,40,1,,2,,19000,2,0,2
53575,1,1,2,9,2,40,1,,2,,15600,2,0,3
53596,1,1,1,,4,40,2,5,1,0,26000,2,0,1
53666,1,1,1,,7,36,2,13,2,,22000,2,0,1
53666,1,2,1,,1,7,1,,2,,6000,2,0,2
53780,1,1,1,,7,28,1,,2,,26000,2,0,1
53840,1,1,1,,6,38,1,,2,,32000,2,0,1
53844,1,1,1,,2,40,1,,2,,20000,2,0,1
53844,1,1,1,,6,39,1,,2,,18000,2,0,2
53844,1,1,2,11,7,30,1,,2,,23000,2,0,3
53844,1,1,1,,6,40,1,,2,,18000,2,0,4
53871,1,2,2,8,4,32,1,,2,,10200,2,0,1
53871,1,1,2,8,1,40,1,,2,,10200,2,0,2
54008,1,1,1,,5,40,1,,2,,22000,2,0,3
54008,1,1,2,9,7,36,1,,2,,19000,2,0,4
54019,1,1,1,,6,40,2,15,2,,27000,2,0,1
54019,1,1,1,,5,36,2,12,2,,22000,2,0,2
54019,1,1,2,10,5,40,1,,2,,14000,2,0,3
54116,1,1,1,,5,40,1,,1,0,70000,2,0,1
54143,1,1,1,,5,40,1,,1,0,20000,2,0,3
54152,1,1,1,,1,40,1,,2,,17000,2,0,1
54182,1,2,1,,2,25,1,,2,,10000,2,0,1
54182,2,2,3,,1,25,1,,2,,3000,2,0,2
54183,1,1,1,,7,18,1,,2,,31000,2,0,2
54256,1,1,1,,7,60,1,,1,40,7000,2,0,1
54278,1,1,1,,6,40,1,,2,,27000,2,0,2
54279,1,1,2,8,7,20,1,,2,,16000,2,0,1
54368,1,2,1,,4,28,2,15,1,6,14300,2,0,1
54368,1,1,1,,2,50,1,,2,,30800,2,0,2
54502,1,1,1,,5,45,2,22,1,7,33000,1,120,1
54527,1,1,1,,2,38,2,15,1,8,25000,2,0,2
54545,1,1,1,,4,44,2,12,1,4,55000,1,1600,1
54588,1,1,1,,7,44,2,10,1,3,50000,1,5000,1
54588,1,1,1,,7,36,1,,2,,30000,2,0,2
54620,1,1,1,,3,40,1,,1,1,26000,2,0,2
54626,1,1,1,,3,60,2,60,2,,40000,1,1000,1
54626,1,1,1,,2,50,2,12,1,10,25000,2,0,2
54626,1,1,1,,3,47,2,20,1,5,23000,2,0,3
54626,1,1,1,,2,45,2,10,1,2,23000,2,0,4
54627,1,1,2,7,4,5,1,,2,,11200,2,0,1
54632,1,1,1,,3,40,2,3,1,0,27000,2,0,1
54632,1,2,1,,3,25,1,,2,,18000,2,0,2
54635,1,1,1,,5,36,2,12,1,0,32500,2,0,1
54635,1,1,1,,7,36,1,,1,1,28600,2,0,2
54673,1,1,1,,2,40,1,,1,0,20000,2,0,1
54680,1,1,1,,2,40,2,15,2,,25000,2,0,1
54680,1,1,1,,7,40,1,,2,,25000,2,0,2
54680,1,1,1,,6,40,1,,1,20,26000,2,0,3
54693,1,1,2,11,3,40,1,,1,2,17500,2,0,2
54694,1,2,3,,3,7,1,,2,,4500,2,0,2
54702,1,1,1,,2,40,1,,1,2,22500,2,0,1
54702,1,1,1,,2,40,1,,2,,19500,2,0,2
54702,1,1,1,,5,40,1,,2,,23500,2,0,3
54702,1,1,1,,2,40,1,,2,,19500,2,0,4
54711,1,1,1,,3,45,1,,1,5,23000,2,0,1
54723,1,1,1,,4,40,1,,2,,36000,2,0,1
54723,1,1,1,,6,38,2,8,2,,26000,2,0,2
54765,1,1,1,,7,25,1,,1,2,30000,2,0,2
54819,1,1,1,,7,36,1,,2,,36000,2,0,1
54819,1,1,1,,1,40,2,8,1,3,23000,2,0,3
54908,1,2,1,,7,24,2,6,2,,14600,2,0,2
54987,1,1,1,,7,50,1,,2,,50000,2,0,1
54987,1,2,1,,7,30,1,,1,0,23000,2,0,2
55078,1,1,1,,3,40,1,,2,,27000,2,0,1
55079,1,1,1,,5,42,1,,1,2,20000,2,0,1
55079,1,1,1,,4,45,2,10,1,5,20000,2,0,2
55094,1,1,1,,7,40,2,15,1,4,31000,2,0,1
55094,1,1,1,,7,36,1,,2,,20000,2,0,2
55099,1,1,1,,7,40,1,,2,,32000,1,180,1
55104,1,1,1,,2,40,1,,2,,18000,2,0,1
55118,1,1,1,,2,40,1,,2,,18300,2,0,1
55118,1,1,1,,5,40,2,15,2,,28000,2,0,2
55221,1,1,2,2,4,10,1,,2,,4000,2,0,2
55221,1,1,1,,4,40,1,,2,,22000,2,0,3
55298,1,1,1,,1,37,2,11,1,2,35000,2,0,1
55298,1,1,1,,4,37,2,19,1,4,30000,2,0,2
55322,1,1,1,,2,50,1,,1,10,50000,1,,1
55333,1,1,1,,3,9,1,,1,6,40000,2,0,1
55342,1,1,1,,6,36,2,20,1,2,30000,2,0,1
55349,1,1,1,,6,48,1,,1,0,20000,2,0,2
55372,1,1,1,,7,40,1,,2,,27300,1,200,1
55375,1,1,1,,7,40,2,7,1,4,28600,2,0,1
55376,1,2,1,,7,10,1,,2,,9000,2,0,1
55376,1,1,1,,7,36,1,,2,,20000,2,0,2
55379,1,1,1,,4,40,1,,1,3,34000,2,0,1
55393,1,2,3,,1,30,1,,2,,15000,2,0,1
55538,1,1,2,4,3,45,2,1,2,,9600,2,0,3
55555,1,1,1,,2,45,1,,2,,18000,2,0,2
55694,1,1,1,,4,40,1,,2,,25200,2,0,2
55743,1,1,3,,1,8,1,,2,,3000,2,0,2
55749,1,1,1,,2,40,1,,2,,8000,2,0,2
55774,1,1,1,,2,48,1,,2,,12000,2,0,2
55774,1,1,1,,4,40,1,,2,,18000,2,0,3
55777,1,1,1,,7,36,1,,1,1,22000,2,0,1
55799,1,1,1,,7,36,1,,2,,26000,2,0,2
55840,1,1,1,,7,40,1,,2,,24000,2,0,1
55840,1,1,1,,7,40,1,,2,,25000,2,0,2
55843,1,1,1,,7,35,1,,2,,16800,2,0,2
55885,1,1,1,,3,40,1,,2,,15000,2,0,3
55887,1,1,1,,2,36,1,,2,,30000,2,0,1
56039,1,1,1,,7,18,2,1,2,,34000,2,0,1
56070,1,2,1,,1,15,1,,1,1,7000,2,0,1
56070,1,1,1,,2,40,1,,2,,15000,2,0,2
56097,1,1,1,,7,38,1,,1,1,24000,2,0,1
56165,1,1,1,,7,36,2,5,2,,12000,2,0,3
56165,1,1,1,,1,40,1,,2,,16000,2,0,4
56174,1,1,1,,7,40,1,,1,4,45000,1,3000,1
56174,1,2,2,6,6,5,1,,2,,5000,2,0,2
56177,1,1,1,,5,40,1,,2,,30000,2,0,1
56177,1,1,1,,7,36,1,,2,,26000,2,0,2
56177,1,2,3,,7,20,1,,2,,15000,2,0,4
56202,1,1,1,,7,28,1,,2,,25000,2,0,3
56251,1,2,1,,4,22,2,10,1,7,9000,2,0,1
56261,1,1,1,,7,60,1,,2,,50000,2,0,1
56261,1,2,1,,7,25,1,,2,,20000,2,0,2
56270,1,2,3,,2,10,1,,2,,5000,2,0,3
56270,1,1,1,,3,40,1,,2,,15000,2,0,4
56330,1,1,1,,6,39,2,80,2,,50000,2,0,1
56330,1,1,1,,7,36,2,28,2,,35000,1,2000,2
56445,1,1,1,,5,37,1,,2,,40000,2,0,1
56445,1,1,1,,6,36,1,,2,,30000,2,0,2
56458,1,1,1,,2,45,2,12,2,,26000,2,0,3
56465,1,1,1,,2,50,1,,2,,30000,2,0,1
56467,1,1,1,,4,44,2,10,2,,44000,1,1500,2
56467,1,1,1,,3,40,1,,2,,31000,1,1500,3
56500,1,1,2,10,7,24,2,18,2,,16000,2,0,2
56508,1,1,2,10,4,25,2,1,2,,20000,2,0,1
56508,1,2,2,3,4,15,1,,2,,7000,2,0,2
56533,1,1,1,,7,37,1,,2,,25000,2,0,1
56563,1,1,1,,2,40,1,,2,,15000,2,0,3
56568,1,1,1,,1,40,1,,2,,14400,2,0,3
56568,1,1,1,,2,40,1,,2,,15000,2,0,4
56572,1,1,1,,2,40,1,,1,1,19000,2,0,1
56572,1,1,1,,1,40,1,,2,,10000,2,0,3
56574,1,1,1,,2,50,2,7,2,,54000,1,2000,1
56582,1,1,1,,3,40,2,26,2,,23800,2,0,1
56582,1,1,2,10,2,40,2,5,1,1,14000,2,0,2
56593,1,1,1,,7,36,2,10,2,,26000,2,0,1
56594,1,1,1,,4,40,2,5,2,,19400,2,0,1
56594,1,2,1,,7,20,1,,2,,7800,2,0,2
56603,1,1,1,,1,40,2,5,2,,25000,2,0,1
56608,1,1,1,,2,45,2,7,2,,25000,2,0,1
56608,1,1,1,,2,45,1,,2,,18000,2,0,2
56608,1,1,2,3,2,45,1,,2,,3000,2,0,3
56615,1,1,1,,2,40,2,15,2,,20000,2,0,1
56615,1,2,1,,5,27,1,,2,,18000,2,0,2
56624,1,1,1,,7,38,2,20,1,1,27500,2,0,1
56624,1,1,1,,7,18,1,,2,,28000,2,0,2
56642,1,1,1,,7,40,2,15,1,3,28000,1,1080,1
56686,1,1,1,,7,36,2,15,1,2,25000,2,0,2
56706,1,1,1,,2,40,1,,2,,16800,2,0,1
56706,1,2,1,,2,24,1,,2,,12000,2,0,2
56706,1,1,2,8,2,40,1,,1,5,12000,2,0,4
56709,1,1,1,,5,40,2,20,1,2,20000,2,0,3
56709,1,1,1,,3,40,1,,2,,21000,2,0,4
56721,1,1,1,,5,36,1,,2,,27000,2,0,1
56761,1,1,3,,2,24,2,5,2,,2500,2,0,5
56765,1,1,1,,1,40,1,,2,,18000,2,0,3
56883,1,2,3,,1,40,1,,2,,6000,2,0,2
56883,1,2,3,,1,18,1,,2,,200,2,0,3
56997,1,2,3,,5,20,2,2,2,,4000,2,0,2
57019,1,1,1,,3,40,1,,2,,,2,0,2
57027,1,2,1,,7,32,1,,2,,9000,2,0,2
57042,1,1,1,,1,39,2,10,2,,12000,2,0,1
57043,1,1,1,,1,56,2,20,2,,9000,2,0,1
57086,1,1,1,,7,36,2,10,1,10,40000,2,0,1
57115,1,1,1,,6,37,1,,1,4,32500,2,0,2
57116,1,2,1,,7,24,1,,2,,6000,2,0,3
57117,1,1,1,,7,25,1,,1,0,28600,2,0,1
57118,1,1,1,,7,27,1,,2,,25200,2,0,2
57122,1,1,1,,7,34,1,,2,,24700,2,0,1
57122,1,2,2,5,7,34,1,,2,,7500,2,0,2
57126,1,1,1,,7,40,1,,2,,30000,2,0,1
57126,1,1,1,,7,30,2,15,2,,16000,1,2000,2
57138,1,1,1,,7,37,2,5,1,1,31000,1,1500,1
57138,1,1,1,,7,22,1,,1,1,26000,2,0,2
57142,1,1,1,,7,40,2,6,1,4,33800,1,3000,1
57202,1,1,3,,7,36,2,2,2,,3000,2,0,1
57202,1,2,2,5,1,36,2,2,2,,10000,2,0,2
57207,1,1,1,,7,18,1,,2,,38000,2,0,2
57207,1,2,3,,1,35,2,1,2,,500,2,0,3
57248,1,1,2,4,1,40,1,,2,,4000,2,0,2
57248,1,1,2,4,1,40,1,,2,,4000,2,0,3
57248,1,1,2,4,1,25,1,,2,,1800,2,0,4
57265,1,1,1,,3,40,1,,2,,28000,2,0,1
57281,1,1,1,,2,40,1,,2,,12000,2,0,3
57374,1,1,1,,7,36,1,,2,,33000,2,0,1
57499,1,2,1,,1,30,1,,2,,6300,2,0,3
57544,1,1,1,,6,37,1,,1,1,34000,1,2000,1
57544,1,1,1,,2,42,1,,1,0,15000,2,0,3
57546,1,1,1,,7,36,2,7,2,,24000,2,0,1
57546,1,2,1,,3,32,2,10,2,,20500,2,0,2
57547,1,1,1,,2,40,1,,2,,20800,2,0,1
57547,1,1,2,6,2,40,1,,2,,6000,2,0,3
57609,1,1,1,,7,24,1,,2,,27000,2,0,2
57613,1,1,1,,7,48,1,,2,,23000,2,0,1
57613,1,1,1,,7,36,2,12,2,,20000,2,0,2
57616,1,1,1,,2,40,1,,2,,20000,2,0,1
57616,1,1,1,,2,40,2,15,2,,20000,2,0,2
57621,1,1,1,,6,36,2,23,2,,28000,1,500,1
57621,1,1,1,,6,36,2,25,2,,27000,1,500,2
57624,1,1,1,,5,40,1,,2,,22000,2,0,1
57624,1,1,1,,1,90,1,,2,,20000,2,0,3
57664,1,1,1,,7,38,1,,1,10,30000,1,300,1
57670,1,1,1,,1,36,2,12,2,,23800,2,0,1
57673,1,2,3,,1,24,1,,2,,8000,2,0,1
57678,1,2,1,,2,15,1,,2,,6500,2,0,2
57680,1,1,1,,7,45,2,5,2,,55000,2,0,1
57680,1,1,1,,7,37,1,,2,,35000,2,0,2
57683,1,1,1,,7,36,2,3,1,0,35000,2,0,1
57692,1,1,1,,2,40,1,,2,,16800,2,0,2
57779,1,1,1,,7,37,2,6,2,,41000,2,0,1
57785,1,1,1,,4,38,2,15,1,10,23400,2,0,1
57785,1,1,1,,6,36,1,,2,,9100,2,0,2
57785,1,1,1,,1,50,1,,2,,,2,0,3
57786,1,1,1,,7,36,2,10,2,,120000,2,0,1
57786,1,1,1,,7,17,1,,2,,40000,2,0,2
57810,1,1,1,,7,36,2,40,2,,20000,2,0,3
57810,1,1,1,,3,50,2,15,1,20,35100,2,0,4
57815,1,1,1,,7,44,2,20,2,,40000,2,0,1
57911,1,1,1,,3,40,1,,2,,40000,2,0,1
57911,1,2,1,,2,25,1,,1,0,16000,1,1000,2
57962,1,1,1,,3,48,2,5,1,8,33000,2,0,1
57962,1,1,1,,7,34,1,,2,,26000,2,0,2
58032,1,1,1,,6,38,2,8,1,1,36000,1,700,1
58032,1,1,1,,7,20,1,,2,,30000,2,0,2
58043,1,1,1,,4,36,1,,2,,38000,2,0,1
58043,1,1,1,,7,36,2,7,1,6,26000,2,0,2
58053,1,1,1,,2,40,1,,1,0,20000,2,0,1
58055,1,1,1,,3,40,1,,1,0,30000,2,0,1
58055,1,2,1,,5,30,1,,2,,24000,2,0,2
58060,1,1,1,,2,40,1,,2,,20000,2,0,2
58071,1,2,2,3,6,40,1,,1,10,10000,2,0,1
58225,1,1,2,4,5,36,1,,2,,8500,1,,1
58225,1,1,2,10,3,40,1,,1,4,18000,2,0,2
58252,1,1,1,,7,38,2,7,2,,34000,2,0,1
58252,1,2,1,,1,25,1,,1,0,14000,2,0,2
58253,1,1,1,,7,36,1,,2,,12000,2,0,3
58365,1,1,1,,7,38,2,20,2,,30000,2,0,1
58366,1,1,1,,7,36,2,10,2,,31200,2,0,1
60002,1,1,2,3,5,39,1,,2,,5400,2,0,1
60002,1,1,1,,7,39,1,,2,,24050,2,0,3
60019,1,1,1,,7,36,1,,2,,36000,2,0,2
60022,1,1,1,,3,42,1,,1,2,21000,2,0,3
60029,1,1,1,,3,42,1,,2,,17000,2,0,1
60034,1,1,1,,7,36,2,36,2,,20000,2,0,1
60034,1,1,1,,7,36,2,36,2,,20000,2,0,2
60078,1,1,1,,4,40,1,,1,4,24000,1,3800,1
60106,1,1,1,,7,36,2,10,2,,40000,2,0,1
60106,1,1,2,7,2,40,1,,2,,7300,2,0,2
60116,1,1,1,,7,36,2,36,2,,17000,2,0,1
60131,1,1,1,,3,40,2,25,2,,24000,2,0,1
91001,1,1,1,,5,40,1,,2,,25000,1,540,1
91003,1,1,1,,6,40,2,15,1,0,30000,2,0,1
91003,1,1,1,,6,40,2,10,1,0,22000,2,0,2
91007,1,1,1,,7,30,1,,2,,33000,2,0,2
91009,1,1,1,,7,36,2,11,2,,26000,2,0,1
91015,1,1,1,,7,18,1,,2,,30000,2,0,1
91018,1,1,1,,7,36,2,15,1,0,30000,2,0,1
91019,1,1,1,,4,20,1,,2,,45000,2,0,2
91020,1,2,2,8,2,8,1,,2,,10000,2,0,1
91020,1,1,2,2,3,40,2,15,2,,4000,2,0,2
91022,1,1,1,,6,38,1,,1,2,25000,1,50,2
91025,1,1,1,,5,40,1,,2,,28000,2,0,2
91026,1,1,1,,3,40,2,20,1,0,24000,2,0,1
91026,1,1,2,2,5,40,2,40,2,,2000,2,0,2
91028,1,1,1,,6,60,2,10,2,,60000,1,15000,1
91034,1,1,1,,3,35,1,,2,,14000,2,0,2
91035,1,2,2,4,4,20,1,,2,,5000,2,0,1
91035,1,1,1,,4,40,2,15,1,5,25000,2,0,2
91037,1,1,1,,2,40,1,,2,,17000,2,0,1
91038,1,1,1,,2,35,1,,1,4,16000,2,0,1
91040,1,1,1,,2,55,1,,1,15,35000,1,2500,1
91040,1,1,1,,2,40,2,10,1,2,28000,2,0,2
91042,1,1,1,,7,38,2,10,1,2,24000,1,900,1
91042,1,1,1,,7,38,2,10,1,2,27000,1,900,2
91043,1,1,1,,5,39,1,,1,3,25000,2,0,1
91044,1,1,1,,2,40,1,,2,,23000,2,0,1
91044,1,1,2,6,7,24,1,,2,,24000,2,0,2
91045,1,1,1,,2,40,2,7,1,0,22000,2,0,1
91045,1,2,1,,2,20,2,15,2,,12000,2,0,2
91046,1,1,1,,6,45,1,,1,7,35000,2,0,1
91050,2,2,1,,7,18,1,,2,,27300,2,0,1
91053,1,1,1,,2,5,2,22,2,,30400,2,0,1
91053,1,1,1,,2,42,2,20,2,,30700,2,0,2
91056,1,1,1,,5,40,2,7,2,,24000,2,0,1
91056,1,2,2,4,7,22,1,,2,,3800,2,0,2
91058,1,1,1,,6,40,2,10,2,,35000,1,500,1
91061,1,1,1,,7,36,1,,2,,35000,2,0,1
91064,1,1,1,,7,40,1,,1,0,36000,2,0,1
91064,1,1,1,,7,36,2,8,1,0,21000,1,100,2
91066,1,1,1,,3,50,2,60,1,10,25000,2,0,1
91066,1,1,2,11,3,25,1,,2,,12000,2,0,2
91067,1,1,1,,5,40,2,6,2,,20800,2,0,1
91068,1,1,1,,7,30,1,,2,,23400,2,0,1
91068,1,1,1,,7,38,1,,2,,26000,2,0,2
91069,1,1,1,,6,40,1,,1,0,27000,2,0,1
91070,1,1,1,,2,35,1,,2,,15000,2,0,1
91071,1,1,1,,3,45,2,10,1,5,25000,2,0,1
91071,1,1,1,,4,40,2,10,1,3,27000,2,0,2
91073,1,1,1,,2,38,1,,2,,18000,2,0,2
91074,1,1,1,,6,38,2,2,1,2,26000,2,0,1
91074,1,2,2,6,6,30,1,,2,,7000,2,0,2
91076,1,1,2,4,5,30,1,,2,,3200,2,0,2
91078,1,1,1,,6,40,2,10,2,,42400,2,0,1
91078,1,1,2,6,5,38,2,15,1,1,12300,2,0,2
91079,1,1,1,,3,42,1,,2,,22000,2,0,1
91079,1,1,1,,2,40,2,30,2,,15000,2,0,2
91081,1,2,1,,2,20,1,,2,,10000,2,0,2
91086,1,1,1,,6,38,2,5,1,4,40000,1,,1
91086,1,1,1,,7,36,1,,1,0,24000,1,,2
91087,1,1,2,5,3,40,1,,2,,10000,2,0,1
91087,1,1,1,,7,27,1,,2,,25000,2,0,2
91093,1,1,1,,2,40,1,,1,1,30000,2,0,1
91093,1,2,1,,2,20,1,,2,,12600,2,0,2
91095,1,1,1,,6,42,1,,1,1,40000,1,2000,1
91096,1,1,1,,5,45,2,15,2,,150000,1,90000,1
91101,1,1,1,,7,30,1,,2,,20000,2,0,2
91102,1,1,1,,7,36,2,4,1,2,23500,2,0,1
91102,1,1,1,,7,36,2,12,1,1,23500,2,0,2
104002,1,1,1,,7,36,1,,2,,34000,2,0,1
104002,1,1,1,,7,36,2,15,1,6,36000,2,0,2
106051,1,1,2,11,7,18,1,,2,,28000,2,0,1
106051,1,1,1,,7,42,1,,1,1,18000,2,0,2
111052,1,1,1,,7,42,1,,2,,21000,2,0,2
111052,1,2,3,,2,31,1,,2,,7000,2,0,3
117017,1,1,1,,3,38,1,,2,,25000,2,0,1
117054,1,1,1,,7,36,1,,2,,25000,2,0,1
117054,1,1,1,,7,30,1,,2,,26000,2,0,2
119079,1,1,1,,4,45,1,,2,,24000,2,0,3
121031,1,1,1,,2,55,2,23,1,10,37000,2,0,1
123002,1,1,1,,7,36,2,10,2,,27000,1,1500,2
123008,1,1,1,,7,38,2,10,2,,40000,2,0,1
123019,1,1,1,,7,18,1,,1,0,30000,2,0,2
123068,1,1,1,,1,56,1,,2,,12000,2,0,4
123068,1,2,1,,1,30,1,,2,,7200,2,0,5
123070,1,1,2,3,2,40,1,,1,1,6000,2,0,2
123079,1,2,1,,7,18,1,,2,,9600,2,0,1
123082,1,2,1,,7,18,1,,2,,12000,2,0,1
123082,1,2,1,,7,12,1,,2,,9000,2,0,2
123084,1,2,2,3,2,42,1,,2,,6000,2,0,1
125038,1,1,1,,7,43,2,12,1,7,32500,2,0,1
136007,1,1,1,,1,38,1,,2,,18000,2,0,1
136007,1,1,1,,2,40,2,10,2,,12000,2,0,3
136007,1,2,3,,1,30,2,1,1,3,12000,2,0,4
136007,1,1,1,,2,40,2,1,2,,12000,2,0,5
136007,1,2,3,,2,15,1,,1,5,10000,2,0,6
136009,1,1,1,,6,15,1,,2,,65000,2,0,1
136009,1,1,1,,4,18,1,,2,,24000,2,0,2
136036,1,1,1,,3,38,1,,2,,40000,2,0,1
136036,1,1,1,,3,36,2,3,2,,25000,2,0,2
136040,1,1,1,,2,40,1,,1,4,19200,2,0,1
136063,1,1,1,,1,42,2,3,1,2,24000,2,0,1
137008,1,1,1,,5,40,1,,1,15,25000,1,2500,1
137008,1,2,1,,2,30,1,,2,,15000,2,0,2
137011,1,2,3,,1,20,1,,2,,9000,2,0,1
137011,1,1,1,,4,40,1,,2,,23000,2,0,2
138399,1,1,1,,2,40,1,,2,,25000,2,0,1
138399,1,1,1,,7,29,1,,2,,26000,2,0,2
145007,1,1,1,,7,45,1,,2,,14300,2,0,1
145015,1,1,1,,4,60,2,20,2,,,2,0,1
147034,1,1,1,,7,36,2,10,1,0,25000,1,,3
147041,1,1,1,,2,38,1,,1,2,34000,2,0,1
147071,1,2,1,,5,22,1,,2,,15000,2,0,3
147073,1,1,1,,3,42,2,3,1,3,28000,2,0,1
147073,1,1,2,7,1,40,1,,1,3,4000,2,0,3
152075,1,1,1,,3,45,1,,1,2,35000,2,0,1
159057,1,1,1,,5,40,1,,2,,26000,2,0,1
159057,1,1,1,,7,36,1,,2,,20400,2,0,2
160057,1,1,1,,5,40,1,,2,,27000,2,0,1
163044,1,1,2,3,4,40,2,1,2,,2400,2,0,3
176011,1,1,1,,6,40,1,,2,,24000,2,0,1
176011,1,1,1,,6,40,1,,2,,26000,2,0,2
176011,1,1,1,,2,40,1,,2,,20000,2,0,3
176040,1,1,1,,3,60,1,,1,3,32000,2,0,2
176040,1,1,1,,5,40,2,4,2,,26000,2,0,3
176040,1,1,2,8,6,40,1,,1,2,18000,2,0,4
176044,1,1,1,,7,36,1,,1,1,42000,2,0,1
176044,1,1,1,,7,36,1,,2,,22000,2,0,2
176061,1,1,1,,5,40,1,,2,,26000,2,0,3
176068,1,1,1,,7,40,2,14,2,,32000,2,0,2
176071,1,1,1,,4,40,1,,2,,22000,2,0,1
176071,1,1,1,,6,40,1,,1,20,23000,2,0,2
178001,1,1,1,,3,48,1,,1,4,36000,2,0,1
178058,1,1,1,,2,40,1,,2,,24000,2,0,1
178087,1,1,1,,7,36,2,12,2,,36000,2,0,1
178087,1,1,1,,7,26,1,,1,0,24000,2,0,2
185067,1,1,1,,7,36,1,,2,,25000,2,0,1
185067,1,1,1,,7,40,1,,2,,22000,2,0,2
193004,1,1,1,,3,40,2,12,1,3,24000,2,0,2
193008,1,1,1,,2,40,1,,1,2,20000,2,0,1
193026,1,1,1,,7,18,1,,2,,29000,2,0,2
193082,1,1,1,,2,42,2,15,1,5,26000,2,0,1
193082,1,1,2,10,2,48,1,,1,8,17000,2,0,2
196076,1,1,1,,2,42,1,,1,2,30000,2,0,3
202173,1,1,1,,3,48,2,20,2,,44000,2,0,1
202173,1,1,1,,2,43,2,7,1,3,26000,2,0,2
203027,1,1,1,,7,40,2,1,2,,15000,2,0,2
213618,1,1,1,,2,40,1,,2,,17550,2,0,1
215004,1,1,1,,4,36,2,10,2,,25000,2,0,1
215004,1,1,1,,3,36,1,,2,,17000,2,0,2
215015,1,1,1,,5,36,2,15,2,,28000,1,,2
215016,1,1,2,6,2,36,1,,2,,30000,2,0,3
215023,1,1,1,,2,70,2,30,2,,30000,2,0,3
215060,1,1,1,,5,40,1,,2,,50000,2,0,1
216022,1,1,1,,3,,1,,2,,20000,2,0,3
216022,1,2,1,,1,6,1,,2,,3500,2,0,4
217081,1,1,1,,3,45,2,15,1,5,24000,2,0,1
217081,1,2,1,,2,20,2,15,1,1,10000,2,0,2
221029,1,1,1,,1,40,1,,2,,20000,2,0,1
221029,1,1,1,,6,40,1,,1,4,24000,2,0,3
221029,1,1,1,,2,40,1,,2,,19000,2,0,4
224003,1,1,1,,6,40,1,,2,,32000,2,0,1
224003,1,1,1,,7,36,1,,2,,30000,2,0,2
224028,1,1,1,,7,40,2,22,1,4,24000,2,0,1
224028,1,1,1,,7,36,1,,1,2,24000,2,0,2
225038,1,1,1,,7,80,2,30,2,,20000,2,0,1
229069,1,1,1,,5,40,2,5,1,2,35000,1,1000,1
229069,1,1,2,4,7,36,1,,1,1,5000,2,0,2
230003,1,1,1,,5,40,1,,1,0,17000,2,0,3
230003,1,1,1,,1,45,1,,1,2,10000,2,0,4
230029,1,1,1,,6,38,1,,1,4,30000,1,2400,3
230033,1,1,1,,7,5,1,,2,,5000,2,0,1
230033,1,1,1,,7,26,1,,2,,40000,2,0,2
230037,1,1,1,,7,26,1,,2,,30000,2,0,1
230037,1,1,1,,7,29,1,,2,,25000,2,0,2
230039,1,1,1,,7,40,1,,1,2,30000,2,0,1
230042,1,1,1,,3,45,1,,1,6,30000,2,0,1
230042,1,1,1,,7,36,1,,2,,20000,2,0,2
230087,1,1,1,,6,40,2,20,2,,28000,1,4000,3
232075,1,1,1,,5,40,1,,1,8,30000,2,0,1
232075,1,1,1,,7,36,2,7,2,,29000,2,0,2
235073,1,1,1,,7,36,2,34,1,0,30000,2,0,1
235073,1,1,1,,7,36,1,,2,,27000,2,0,2
