NQUEST,NORD,YL2,YL1,YTP1,YTP2,YTA1,YTA2,YM3,YL,YTP,YTA3,YTA,YT,YM1,YM2,YM,YCA1,YCA2,YCA,YCF1,YCF2,YCF3,YCF4,YCF,YC,Y
508507,1,0,50000,0,0,0,0,0,50000,0,0,0,0,0,0,0,0,0,0,2200,0,0,0,2200,2200,52200
508507,2,0,24000,0,0,0,0,0,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24000
508514,1,0,31000,0,0,0,0,0,31000,0,0,0,0,0,0,0,0,0,0,846.62154133,0,0,0,846.62154133,846.62154133,31846.621541
508514,2,0,20000,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000
508515,1,0,0,16250,0,0,0,0,0,16250,0,0,16250,0,0,0,0,12000,12000,88,0,0,0,88,12088,28338
508515,3,0,6400,0,0,0,0,0,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6400
508516,1,0,36000,0,0,0,0,0,36000,0,0,0,0,0,0,0,0,0,0,98.048390468,0,0,0,98.048390468,98.048390468,36098.04839
508517,1,0,10000,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000
508517,2,0,24000,0,0,0,0,0,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24000
508523,1,0,22000,0,0,0,0,0,22000,0,0,0,0,0,0,0,0,8400,8400,1318.1903815,0,0,0,1318.1903815,9718.1903815,31718.190382
508523,2,0,0,16900,0,0,0,0,0,16900,0,0,16900,0,0,0,0,0,0,0,0,0,0,0,0,16900
508523,3,0,0,19500,0,0,0,0,0,19500,0,0,19500,0,0,0,0,0,0,0,0,0,0,0,0,19500
508523,4,0,19000,0,0,0,0,0,19000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19000
508524,1,0,0,0,0,0,0,0,0,0,0,0,0,28000,10000,18000,0,14400,14400,866.64923392,0,0,0,866.64923392,15266.649234,33266.649234
508524,3,0,0,0,0,0,0,0,0,0,0,0,0,22000,0,22000,0,0,0,0,0,0,0,0,0,22000
508525,1,0,0,23400,0,0,0,0,0,23400,0,0,23400,0,0,0,0,10800,10800,1181.3472759,0,0,0,1181.3472759,11981.347276,35381.347276
508525,3,0,15600,0,0,0,0,0,15600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15600
508525,4,0,15600,0,0,0,0,0,15600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15600
508526,1,0,0,0,0,0,0,0,0,0,0,0,0,25000,5000,20000,0,24400,24400,931.81315553,0,1880,0,2811.8131555,27211.813156,47211.813156
508526,2,0,23000,0,0,0,0,0,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23000
508534,1,0,0,0,0,0,0,0,0,0,0,0,0,24000,0,24000,0,0,0,440,0,0,0,440,440,24440
508544,1,0,24000,0,0,0,0,0,24000,0,0,0,0,0,0,0,0,12000,12000,935.24106189,0,0,0,935.24106189,12935.241062,36935.241062
508544,2,0,26000,0,0,0,0,0,26000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26000
508544,3,0,26000,0,0,0,0,0,26000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26000
508546,1,0,0,37700,0,0,0,0,0,37700,0,0,37700,0,0,0,0,11600,11600,660,4100,0,0,4760,16360,54060
508549,1,0,80000,0,0,0,0,0,80000,0,0,0,0,0,0,0,0,18000,18000,463.65626657,0,0,0,463.65626657,18463.656267,98463.656267
508549,3,0,35000,0,0,0,0,0,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35000
508550,1,0,0,19500,0,0,0,0,0,19500,0,0,19500,0,0,0,0,0,0,880,0,0,0,880,880,20380
508550,2,0,24000,0,0,0,0,0,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24000
508553,1,0,0,0,0,0,0,140000,0,0,0,0,0,0,0,140000,0,56600,56600,4400,0,0,0,4400,61000,201000
508553,2,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,100000
508553,3,5000,22000,0,0,0,0,0,27000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27000
508557,1,0,0,9100,0,0,0,0,0,9100,0,0,9100,0,0,0,0,0,0,0,0,0,0,0,0,9100
508559,1,0,0,0,0,0,0,0,0,0,0,0,0,35000,5000,30000,0,12000,12000,922.50222317,0,940,0,1862.5022232,13862.502223,43862.502223
508559,3,0,9000,0,0,0,0,0,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000
508611,1,0,0,26000,0,0,0,0,0,26000,0,0,26000,0,0,0,0,42000,42000,880,0,940,0,1820,43820,69820
508611,3,0,0,0,0,0,0,0,0,0,0,0,0,28000,0,28000,0,0,0,0,0,0,0,0,0,28000
508611,4,0,0,0,0,0,0,0,0,0,0,0,0,28000,0,28000,0,0,0,0,0,0,0,0,0,28000
508623,1,0,0,27300,0,0,0,0,0,27300,0,0,27300,0,0,0,0,6000,6000,145.60944956,0,0,0,145.60944956,6145.6094496,33445.60945
508626,1,0,0,0,0,0,0,0,0,0,0,0,0,13563.33623,801.69674398,12761.639486,0,24000,24000,860.20939067,0,0,0,860.20939067,24860.209391,37621.848877
508626,2,0,0,0,0,0,0,0,0,0,0,0,0,18084.448307,1068.928992,17015.519315,0,0,0,0,0,0,0,0,0,17015.519315
508626,3,0,30000,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000
508628,1,0,25000,20800,0,0,0,0,25000,20800,0,0,20800,0,0,0,0,7200,7200,283.93854064,0,0,0,283.93854064,7483.9385406,53283.938541
508628,2,0,0,9100,0,0,0,0,0,9100,0,0,9100,16000,395.558759,15604.441241,0,0,0,0,0,0,0,0,0,24704.441241
508631,1,0,20000,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,37.217788334,0,0,0,37.217788334,37.217788334,20037.217788
508631,2,0,2000,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
508633,1,0,0,20800,0,0,0,0,0,20800,0,0,20800,0,0,0,0,4800,4800,425.91158607,0,0,0,425.91158607,5225.9115861,26025.911586
508633,3,0,23000,0,0,0,0,0,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23000
508633,4,0,27000,0,0,0,0,0,27000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27000
508638,1,0,31000,0,0,0,0,0,31000,0,0,0,0,0,0,0,0,8400,8400,47.534558902,0,0,4000,-3952.465441,4447.5345589,35447.534559
508638,2,0,0,12064,0,0,0,0,0,12064,0,0,12064,0,0,0,0,0,0,0,0,0,0,0,0,12064
508642,1,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,6000,0,11000,11000,235.08351678,0,0,0,235.08351678,11235.083517,17235.083517
508642,2,2000,21000,0,0,0,0,0,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23000
508643,1,0,0,0,0,0,0,30000,0,0,0,0,0,0,0,30000,0,9600,9600,455.02387451,0,0,1600,-1144.976125,8455.0238745,38455.023875
508643,2,0,25000,0,0,0,0,0,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000
508645,1,0,0,0,0,0,0,0,0,0,0,0,0,12173.913043,2851.0553506,9322.8576928,0,12000,12000,284.66389157,0,0,0,284.66389157,12284.663892,21607.521584
508645,2,0,0,0,0,0,0,0,0,0,0,0,0,7826.0869565,1832.8212968,5993.2656597,0,0,0,0,0,0,0,0,0,5993.2656597
508646,1,0,0,0,0,0,0,0,0,0,0,0,0,70000,7744.7523785,62255.247622,0,11100,11100,5203.4535397,0,0,0,5203.4535397,16303.45354,78558.701161
508653,1,0,24000,0,0,0,0,0,24000,0,0,0,0,0,0,0,0,12000,12000,681.4139201,0,0,0,681.4139201,12681.41392,36681.41392
508653,2,0,0,0,0,1200,0,0,0,0,0,1200,1200,0,0,0,0,0,0,0,0,0,0,0,0,1200
508653,3,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,20000,0,0,0,0,0,0,0,0,0,20000
508657,1,0,0,9750,0,0,0,0,0,9750,0,0,9750,0,0,0,0,12000,12000,150.42478941,2560.5720516,0,0,2710.996841,14710.996841,24460.996841
508657,2,0,0,18200,0,0,0,0,0,18200,0,0,18200,0,0,0,0,0,0,0,0,0,0,0,0,18200
508658,1,0,35000,0,0,0,0,0,35000,0,0,0,0,0,0,0,0,43000,43000,280.2716846,0,0,800,-519.7283154,42480.271685,77480.271685
508659,1,0,0,0,0,0,0,0,0,0,0,0,0,30000,5000,25000,0,9600,9600,256.12900108,0,0,0,256.12900108,9856.1290011,34856.129001
508661,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,132,132,132
508661,2,0,21600,0,0,0,0,0,21600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21600
508674,1,0,0,20800,0,0,0,0,0,20800,0,0,20800,0,0,0,0,18000,18000,248.26261635,0,1773.6966523,0,2021.9592686,20021.959269,40821.959269
508674,2,0,30000,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000
508678,1,0,26000,0,0,0,0,0,26000,0,0,0,0,0,0,0,0,0,0,236.24968308,0,0,0,236.24968308,236.24968308,26236.249683
508678,3,0,0,0,0,0,0,0,0,0,0,0,0,6000,200,5800,0,0,0,0,0,0,0,0,0,5800
508679,1,0,24000,0,0,0,0,0,24000,0,0,0,0,0,0,0,0,8400,8400,239.76590544,0,0,8000,-7760.234095,639.76590544,24639.765905
508679,2,0,8500,0,0,0,0,0,8500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8500
508685,1,0,0,6695,0,0,0,0,0,6695,0,0,6695,0,0,0,0,3600,3600,0,0,0,0,0,3600,10295
508687,1,0,0,15600,0,0,0,0,0,15600,-3500,-3500,12100,0,0,0,0,7200,7200,0,0,0,0,0,7200,19300
508687,2,0,0,6500,0,0,0,0,0,6500,0,0,6500,0,0,0,0,0,0,0,0,0,0,0,0,6500
508691,1,0,22200,0,0,0,0,0,22200,0,0,0,0,0,0,0,0,9600,9600,0,0,0,0,0,9600,31800
508691,4,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,2000,0,0,0,0,0,0,0,0,0,2000
508696,1,0,0,18200,0,0,0,0,0,18200,0,0,18200,0,0,0,0,12000,12000,242.64868373,0,0,0,242.64868373,12242.648684,30442.648684
508729,1,2680.6049805,36000,0,0,0,0,0,38680.604981,0,0,0,0,0,0,0,0,60000,60000,164.65013669,0,0,0,164.65013669,60164.650137,98845.255117
508731,1,0,28000,0,0,0,0,0,28000,0,0,0,0,0,0,0,0,24000,24000,1019.7439681,0,0,1440,-420.2560319,23579.743968,51579.743968
508731,3,0,15000,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000
508731,4,0,20000,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000
508737,1,0,0,27820,0,0,0,0,0,27820,0,0,27820,0,0,0,0,3892.6356922,3892.6356922,0,0,0,0,0,3892.6356922,31712.635692
508791,1,0,0,45500,0,0,0,0,0,45500,0,0,45500,0,0,0,35000,32000,67000,1496,15990,0,0,17486,84486,129986
508794,1,0,25000,0,0,0,0,0,25000,0,0,0,0,0,0,0,0,8400,8400,760.61071396,0,0,0,760.61071396,9160.610714,34160.610714
508800,1,0,33000,0,0,0,0,0,33000,0,0,0,0,0,0,0,0,3600,3600,552.13191813,0,0,0,552.13191813,4152.1319181,37152.131918
508803,1,0,30000,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,15900,15900,660,0,0,2400,-1740,14160,44160
508806,1,0,0,0,0,0,0,0,0,0,0,0,0,24000,13300,10700,0,14400,14400,44,0,0,0,44,14444,25144
508809,1,0,22000,0,0,0,0,0,22000,0,0,0,0,0,0,0,0,14400,14400,1027.8366871,0,0,0,1027.8366871,15427.836687,37427.836687
508815,1,0,0,10400,0,0,0,0,0,10400,200,200,10600,0,0,0,0,6000,6000,57.2,0,0,0,57.2,6057.2,16657.2
508821,1,0,30000,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,10800,10800,1320,0,0,0,1320,12120,42120
508821,3,0,28000,0,0,0,0,0,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28000
508821,4,0,0,9000,0,0,0,0,0,9000,0,0,9000,0,0,0,0,0,0,0,0,0,0,0,0,9000
508823,1,0,28000,0,0,0,0,0,28000,0,0,0,0,0,0,0,0,6000,6000,0,0,0,0,0,6000,34000
508825,1,0,0,26000,0,0,0,0,0,26000,0,0,26000,0,0,0,0,8400,8400,642.54865251,0,0,0,642.54865251,9042.5486525,35042.548653
508832,1,0,0,23400,0,0,0,0,0,23400,0,0,23400,0,0,0,0,0,0,918.59524214,0,0,0,918.59524214,918.59524214,24318.595242
508833,1,0,50000,0,0,0,0,0,50000,0,0,0,0,0,0,0,0,15600,15600,660,0,2820,0,3480,19080,69080
508834,1,0,0,14300,0,0,0,0,0,14300,0,0,14300,0,0,0,0,8400,8400,440,0,0,0,440,8840,23140
508834,2,0,0,11700,0,0,0,0,0,11700,0,0,11700,0,0,0,0,0,0,0,0,0,0,0,0,11700
508835,1,0,0,27300,0,0,0,0,0,27300,0,0,27300,0,0,0,0,7200,7200,462.18558244,0,0,1760,-1297.814418,5902.1855824,33202.185582
508835,2,0,0,26507,0,0,0,0,0,26507,0,0,26507,0,0,0,0,0,0,0,0,0,0,0,0,26507
508839,1,0,0,0,0,0,0,0,0,0,0,0,0,40000,0,40000,0,20000,20000,440,0,5640,0,6080,26080,66080
508839,2,0,24000,0,0,0,0,0,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24000
508846,1,0,28000,0,0,0,0,0,28000,0,0,0,0,0,0,0,0,14400,14400,888.64759956,1151.5302745,0,0,2040.177874,16440.177874,44440.177874
508846,2,0,26000,0,0,0,0,0,26000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26000
508852,1,0,26000,0,0,0,0,0,26000,0,0,0,0,0,0,0,0,9600,9600,264,0,0,0,264,9864,35864
508852,2,0,22000,0,0,0,0,0,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22000
508859,1,0,22000,0,0,0,0,0,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22000
508859,2,0,23000,0,0,0,0,0,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23000
508861,1,0,25000,0,0,0,0,0,25000,0,0,0,0,0,0,0,0,12600,12600,264,0,0,0,264,12864,37864
508861,2,0,24000,0,0,0,0,0,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24000
508866,1,0,0,0,0,0,0,0,0,0,0,0,0,25000,0,25000,0,6000,6000,2200,0,0,0,2200,8200,33200
508867,1,0,30000,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,289.84825739,0,0,0,289.84825739,289.84825739,30289.848257
508869,1,0,0,0,0,0,0,0,0,0,0,0,0,35000,0,35000,0,12000,12000,973.13698537,0,0,0,973.13698537,12973.136985,47973.136985
508869,4,0,20000,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000
508870,1,0,28000,0,0,0,0,0,28000,0,0,0,0,0,0,0,0,8400,8400,435.46175565,0,0,0,435.46175565,8835.4617557,36835.461756
508871,1,0,20000,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,358.68704494,0,0,0,358.68704494,358.68704494,20358.687045
508872,1,0,22000,0,0,0,0,0,22000,0,0,0,0,0,0,0,0,0,0,462.2302354,0,0,0,462.2302354,462.2302354,22462.230235
508872,2,0,12000,0,0,0,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000
508873,1,0,0,20800,0,0,0,0,0,20800,0,0,20800,0,0,0,0,6000,6000,352,0,0,0,352,6352,27152
508874,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364.06284303,0,0,0,364.06284303,364.06284303,364.06284303
508874,2,0,10000,9100,0,0,0,0,10000,9100,0,0,9100,0,0,0,0,0,0,0,0,0,0,0,0,19100
508876,1,0,0,0,0,0,0,0,0,0,0,0,0,20000,2000,18000,0,0,0,362.89931568,0,0,0,362.89931568,362.89931568,18362.899316
508877,1,0,0,26000,0,0,0,0,0,26000,0,0,26000,0,0,0,0,0,0,503.68182191,0,0,0,503.68182191,503.68182191,26503.681822
508878,1,0,0,0,0,0,0,35000,0,0,-15000,-15000,-15000,0,0,35000,0,10700,10700,878.1914596,0,0,0,878.1914596,11578.19146,31578.19146
508879,1,0,0,0,0,0,0,0,0,0,0,0,0,25000,500,24500,0,7800,7800,851.64289424,0,0,0,851.64289424,8651.6428942,33151.642894
508880,1,0,0,9100,0,0,0,0,0,9100,0,0,9100,0,0,0,0,0,0,440,0,0,0,440,440,9540
508881,1,0,21000,0,0,0,0,0,21000,0,0,0,0,0,0,0,0,0,0,1320,0,0,0,1320,1320,22320
508883,1,0,0,20540,0,0,0,0,0,20540,0,0,20540,0,0,0,0,5000,5000,880,0,0,0,880,5880,26420
508883,2,0,0,1300,0,0,0,0,0,1300,0,0,1300,0,0,0,0,0,0,0,0,0,0,0,0,1300
508890,1,0,0,10400,0,0,0,0,0,10400,0,0,10400,0,0,0,6000,12000,18000,144.04522727,0,0,0,144.04522727,18144.045227,28544.045227
508890,2,0,0,0,0,0,0,0,0,0,5500,5500,5500,0,0,0,0,0,0,0,0,0,0,0,0,5500
508892,1,0,0,0,0,13150,0,0,0,0,0,13150,13150,0,0,0,0,8400,8400,924,0,0,0,924,9324,22474
508892,2,0,15400,0,0,0,0,0,15400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15400
508899,1,0,0,26000,0,0,0,0,0,26000,0,0,26000,0,0,0,0,0,0,1051.7931278,0,0,0,1051.7931278,1051.7931278,27051.793128
508899,2,0,0,8840,154.16411574,0,0,0,0,8994.1641157,0,0,8994.1641157,0,0,0,0,0,0,0,0,0,0,0,0,8994.1641157
508905,1,0,0,0,0,0,0,0,0,0,0,0,0,13000,3000,10000,0,3600,3600,1276.0767866,0,188,0,1464.0767866,5064.0767866,15064.076787
508905,2,0,0,12350,0,0,0,0,0,12350,0,0,12350,0,0,0,0,0,0,0,0,0,0,0,0,12350
508906,1,0,0,0,0,5100,0,0,0,0,0,5100,5100,0,0,0,0,11500,11500,1708.7597074,0,0,0,1708.7597074,13208.759707,18308.759707
508906,2,0,7500,0,0,0,0,0,7500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500
508908,1,0,0,11700,0,0,0,0,0,11700,0,0,11700,0,0,0,0,2899.3702065,2899.3702065,0,0,0,0,0,2899.3702065,14599.370206
508909,1,0,0,11050,0,0,0,0,0,11050,0,0,11050,0,0,0,0,7800,7800,1723.5567458,0,912.23701251,0,2635.7937583,10435.793758,21485.793758
508909,2,0,0,11180,0,0,0,0,0,11180,0,0,11180,0,0,0,0,0,0,0,0,0,0,0,0,11180
508909,3,0,6500,0,0,0,0,0,6500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6500
508912,1,0,0,9750,0,0,0,0,0,9750,0,0,9750,0,0,0,0,8000,8000,498.9583148,0,895.03508409,0,1393.9933989,9393.9933989,19143.993399
508912,3,0,24000,0,0,0,0,0,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24000
508915,1,2720.8534624,22000,0,0,0,0,0,24720.853462,0,0,0,0,0,0,0,0,7200,7200,0,0,0,0,0,7200,31920.853462
508915,2,0,0,0,0,13000,0,0,0,0,0,13000,13000,0,0,0,0,0,0,0,0,0,0,0,0,13000
508918,1,0,0,28600,0,0,0,0,0,28600,0,0,28600,0,0,0,0,3100,3100,440,820,0,0,1260,4360,32960
508918,2,0,0,4800,0,0,0,0,0,4800,0,0,4800,0,0,0,0,0,0,0,0,0,0,0,0,4800
508919,1,0,0,18200,0,0,0,0,0,18200,-4500,-4500,13700,0,0,0,200,8600,8800,2456.2413293,0,0,0,2456.2413293,11256.241329,24956.241329
508919,2,0,0,9074,0,0,0,0,0,9074,0,0,9074,0,0,0,0,0,0,0,0,0,0,0,0,9074
508922,1,0,33000,0,0,0,0,0,33000,0,0,0,0,0,0,0,0,6600,6600,660,0,1408.2198681,0,2068.2198681,8668.2198681,41668.219868
508923,1,0,0,0,0,0,0,0,0,0,0,0,0,16000,4000,12000,0,17000,17000,3714.4999168,0,0,3200,514.49991681,17514.499917,29514.499917
508923,2,0,0,0,0,0,0,0,0,0,0,0,0,13333.333333,3333.3333333,10000,0,0,0,0,0,0,0,0,0,10000
508923,3,0,0,0,0,0,0,0,0,0,0,0,0,10666.666667,2666.6666667,8000,0,0,0,0,0,0,0,0,0,8000
508924,1,0,31600,0,0,0,0,0,31600,0,0,0,0,0,0,0,0,7200,7200,710.80291297,0,0,0,710.80291297,7910.802913,39510.802913
508926,1,0,0,8450,0,0,0,0,0,8450,0,0,8450,0,0,0,0,5600,5600,451.79976143,0,0,0,451.79976143,6051.7997614,14501.799761
508926,2,0,0,8970,0,0,0,0,0,8970,0,0,8970,0,0,0,0,0,0,0,0,0,0,0,0,8970
508926,3,0,0,3380,0,0,0,0,0,3380,0,0,3380,0,0,0,0,0,0,0,0,0,0,0,0,3380
508928,1,0,0,19500,0,0,0,0,0,19500,-6000,-6000,13500,0,0,0,0,4800,4800,0,0,0,0,0,4800,18300
508929,1,0,0,0,0,0,0,0,0,0,0,0,0,20000,6000,14000,0,10400,10400,281.40742705,1640,4700,0,6621.407427,17021.407427,31021.407427
508929,2,0,0,0,0,0,0,0,0,0,0,0,0,20000,6000,14000,0,0,0,0,0,0,0,0,0,14000
508932,1,0,11800,25650,0,0,0,0,11800,25650,0,0,25650,0,0,0,0,0,0,4312,0,0,0,4312,4312,41762
508932,4,0,0,0,0,0,0,0,0,0,3500,3500,3500,0,0,0,0,0,0,0,0,0,0,0,0,3500
508934,1,1200,50000,0,0,0,0,0,51200,0,0,0,0,0,0,0,0,22000,22000,1458.2609697,0,5162.7047908,5200,1420.9657605,23420.965761,74620.965761
508934,2,0,24500,0,0,0,0,0,24500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24500
508937,1,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,10000,0,3600,3600,1540,0,0,0,1540,5140,15140
508938,1,0,0,0,0,0,0,0,0,0,0,0,0,29000,2000,27000,0,21000,21000,2024,0,0,0,2024,23024,50024
508938,2,0,32000,0,0,0,0,0,32000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32000
508940,1,0,9200,0,0,0,0,0,9200,0,0,0,0,0,0,0,0,0,0,173.4260275,0,0,0,173.4260275,173.4260275,9373.4260275
508940,2,0,2400,0,0,0,0,0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400
508941,1,0,0,5265,0,0,0,0,0,5265,0,0,5265,0,0,0,0,7800,7800,0,0,0,0,0,7800,13065
508941,2,0,0,10270,0,0,0,0,0,10270,0,0,10270,0,0,0,0,0,0,0,0,0,0,0,0,10270
508943,1,0,50000,0,0,0,0,0,50000,0,0,0,0,0,0,0,0,800,800,934.76370807,532.40572741,1670.3985013,0,3137.5679368,3937.5679368,53937.567937
508945,1,0,0,28600,0,0,0,0,0,28600,0,0,28600,0,0,0,0,8400,8400,440,0,0,0,440,8840,37440
508947,1,0,0,22100,0,0,0,0,0,22100,0,0,22100,0,0,0,0,0,0,43.925688915,0,0,0,43.925688915,43.925688915,22143.925689
508948,1,0,42000,0,0,0,0,0,42000,0,0,0,0,0,0,0,6000,21600,27600,355.43310503,0,940,960,335.43310503,27935.433105,69935.433105
508948,2,0,20000,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000
508950,1,2190.9086164,30000,0,0,0,0,0,32190.908616,0,0,0,0,0,0,0,0,24000,24000,552.512101,246,1787.5858689,0,2586.0979699,26586.09797,58777.006586
508950,2,0,24000,0,0,0,0,0,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24000
508951,1,0,0,19500,0,0,0,0,0,19500,0,0,19500,0,0,0,0,0,0,669.1761683,0,0,0,669.1761683,669.1761683,20169.176168
508951,2,0,0,9750,0,0,0,0,0,9750,0,0,9750,0,0,0,0,0,0,0,0,0,0,0,0,9750
508953,1,0,0,22100,0,0,0,0,0,22100,0,0,22100,0,0,0,0,16000,16000,484,0,0,0,484,16484,38584
508956,1,0,20000,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,8400,8400,358.62921038,0,0,0,358.62921038,8758.6292104,28758.62921
508956,2,0,16500,0,0,0,0,0,16500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16500
508958,1,0,0,23400,0,0,0,0,0,23400,0,0,23400,0,0,0,0,27200,27200,1457.3497344,0,0,0,1457.3497344,28657.349734,52057.349734
508963,1,0,0,0,0,13300,0,0,0,0,-1000,12300,12300,0,0,0,0,6000,6000,880,0,0,0,880,6880,19180
508963,2,0,0,19500,0,0,0,0,0,19500,0,0,19500,0,0,0,0,0,0,0,0,0,0,0,0,19500
508964,1,0,0,13000,0,0,0,0,0,13000,0,0,13000,0,0,0,0,7800,7800,136.20092613,0,0,0,136.20092613,7936.2009261,20936.200926
508964,2,0,0,9100,0,0,0,0,0,9100,0,0,9100,0,0,0,0,0,0,0,0,0,0,0,0,9100
508964,3,0,0,9100,0,0,0,0,0,9100,0,0,9100,0,0,0,0,0,0,0,0,0,0,0,0,9100
508970,1,0,0,0,0,0,0,0,0,0,0,0,0,30000,300,29700,0,8400,8400,241.62773788,0,0,0,241.62773788,8641.6277379,38341.627738
508970,2,0,0,0,0,0,0,0,0,0,0,0,0,28537.213758,1754.1295539,26783.084204,0,0,0,0,0,0,0,0,0,26783.084204
508976,1,800,30000,0,0,0,0,0,30800,0,0,0,0,0,0,0,0,18500,18500,396,1148,6694.5517655,0,8238.5517655,26738.551765,57538.551765
508976,2,0,0,29900,0,0,0,0,0,29900,0,0,29900,0,0,0,0,0,0,0,0,0,0,0,0,29900
508978,1,0,25000,0,0,0,0,0,25000,0,0,0,0,0,0,0,0,9600,9600,220,0,0,0,220,9820,34820
508978,4,0,0,2600,0,0,0,0,0,2600,0,0,2600,0,0,0,0,0,0,0,0,0,0,0,0,2600
508980,1,0,40000,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,14800,14800,908.9082759,0,0,2800,-1891.091724,12908.908276,52908.908276
508980,2,0,30000,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000
508984,1,0,0,9360,0,0,0,0,0,9360,0,0,9360,0,0,0,0,0,0,0,0,0,0,0,0,9360
508985,1,0,0,31200,0,0,0,0,0,31200,0,0,31200,0,0,0,0,9600,9600,0,0,0,0,0,9600,40800
508985,2,0,0,5200,0,0,0,0,0,5200,0,0,5200,0,0,0,0,0,0,0,0,0,0,0,0,5200
508989,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508992,1,0,12000,0,0,0,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000
508994,1,0,36000,0,0,0,0,0,36000,0,0,0,0,0,0,0,0,10200,10200,440,410,0,0,850,11050,47050
508998,1,0,26000,0,0,0,0,0,26000,0,0,0,0,0,0,0,0,0,0,704,0,0,0,704,704,26704
508998,2,0,25000,0,0,0,0,0,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000
