NQUEST,NORD,INTPER,NATTIVITA,PARTIME,CONTRATT,TUTTANNO,MESILAV,ATTEST,DIMAZ,ORETOT,PSTRA,ORESTRA,YLM,INTEG,YLNM,YLNMC,CONTAZ2_1,CONTAZ2_2,AMMCONTAZ_1,AMMCONTAZ_1_1,AMMCONTAZ_2,AMMCONTAZ_2_1
1026808,4,1,1,2,2,2,10,1,2,30,2,,8000,2,,,2,2,,,,
1026813,2,2,1,1,1,1,,1,2,36,2,,17000,1,800,,2,2,,,,
1026816,2,1,1,1,1,1,,1,8,24,2,,23400,2,,,2,2,,,,
1026816,3,1,1,1,1,2,10,1,8,36,2,,20000,2,,,2,2,,,,
1026884,2,2,1,2,1,2,11,1,1,34,2,,14300,2,,,2,2,,,,
1026885,1,2,1,1,1,1,,1,8,40,1,8,17000,1,300,,2,2,,,,
1026885,3,3,1,2,2,1,,1,5,24,2,,9600,2,,,2,2,,,,
1026894,1,1,1,1,1,1,,1,2,40,2,,16000,2,,,1,2,,1,,
1026894,2,1,1,1,1,1,,1,7,40,1,2,20000,1,1680,,1,2,,1,,
1026894,3,1,1,1,1,1,,1,7,40,1,1,21000,2,,,1,2,,1,,
1026925,3,1,1,1,2,1,,1,1,40,2,,15000,2,,,2,2,,,,
1026946,1,1,1,1,1,1,,1,7,42,2,,25000,2,,Non sa,1,2,,1,,
1026946,2,1,1,1,1,1,,1,7,50,2,,25000,2,,Non sa,1,2,,1,,
1026954,1,1,1,1,1,1,,1,2,40,2,,16000,2,,,2,2,,,,
1026957,1,1,1,1,1,1,,1,7,36,1,10,27300,2,,,2,2,,,,
1026957,2,1,1,1,1,1,,1,8,36,2,,24050,2,,,2,2,,,,
1026958,2,1,1,2,1,1,,1,2,30,2,,10000,2,,,2,2,,,,
1026993,1,2,1,1,2,2,6,1,2,36,2,,12000,2,,,2,2,,,,
1026993,3,2,1,1,2,1,,1,5,36,2,,3600,2,,,2,2,,,,
1026993,4,2,1,1,2,1,,1,2,36,2,,3600,2,,,2,2,,,,
1027017,1,1,1,1,1,1,,1,1,40,2,,30000,2,,,2,2,,,,
1027017,2,1,1,1,1,1,,1,1,40,2,,30000,2,,,2,2,,,,
1027037,1,1,1,1,1,1,,1,1,40,2,,20000,2,,,2,2,,,,
1027046,2,1,1,1,1,1,,1,1,40,2,,12000,2,,,2,2,,,,
1027054,2,1,1,2,2,3,,1,4,40,2,,15000,2,,,2,2,,,,
1027067,1,1,1,1,1,1,,1,5,42,1,3,27000,1,200,,2,2,,,,
1027067,2,1,1,1,1,1,,1,5,36,1,15,36000,2,,,2,2,,,,
1027093,3,2,1,1,1,1,,1,2,36,2,,15600,2,,,2,2,,,,
1027096,1,1,1,1,1,1,,1,8,42,1,5,30000,1,800,,1,2,350,,,
1027096,2,1,1,2,2,2,9,1,5,35,1,10,10000,1,200,,2,2,,,,
1027096,2,1,2,2,2,2,3,1,5,20,2,,2700,2,,,2,2,,,,
1027166,2,1,1,1,1,1,,1,8,36,1,3,22000,1,560,,2,2,,,,
1027179,2,1,1,2,1,1,,1,1,20,2,,8500,2,,,2,2,,,,
1027216,1,1,1,1,1,1,,1,7,40,2,,26000,2,,,2,2,,,,
1027216,2,2,1,1,1,1,,1,8,36,1,0,28000,2,,,2,2,,,,
1027239,1,2,1,1,1,1,,1,7,37,2,,26000,2,,,2,2,,,,
1027242,2,1,1,1,1,1,,1,2,40,2,,15000,2,,,2,2,,,,
1027289,2,2,1,1,1,1,,1,7,36,2,,28000,2,,,2,2,,,,
1027296,1,1,1,1,1,1,,1,1,40,2,,18200,2,,,2,2,,,,
1027348,1,1,1,1,1,1,,1,7,40,2,,20000,2,,,2,2,,,,
1027348,2,1,1,1,1,1,,1,4,40,2,,13000,2,,,2,2,,,,
1027367,2,1,1,1,1,1,,1,4,40,2,,25000,1,600,,2,2,,,,
1027375,2,1,1,1,1,1,,1,2,40,2,,16000,2,,,2,2,,,,
1027384,1,1,1,2,1,1,,1,1,32,2,,14400,2,,,2,2,,,,
1027440,1,1,1,1,1,1,,1,1,72,2,,16900,2,,,2,2,,,,
1027452,1,2,1,1,1,1,,1,7,36,2,,16000,2,,,2,2,,,,
1027452,2,2,1,2,2,3,,1,1,12,2,,6000,2,,,2,2,,,,
1027481,1,1,1,1,2,1,,1,2,58,2,,12000,2,,,2,2,,,,
1027488,2,1,1,1,1,1,,1,4,36,2,,25000,2,,,2,2,,,,
1027679,1,1,1,1,2,1,,1,1,10,2,,9600,2,,,2,2,,,,
1027683,1,1,1,1,1,1,,1,4,40,2,,13000,2,,,2,2,,,,
1027683,2,1,1,1,1,1,,1,2,40,2,,13000,2,,,2,2,,,,
1027691,1,1,1,1,2,1,,1,1,30,2,,7000,2,,,2,2,,,,
1027709,2,1,1,1,2,1,,1,1,40,2,,10000,2,,,2,2,,,,
1027712,1,1,1,1,1,1,,2,6,40,1,5,30800,2,,,2,2,,,,
1027723,2,1,1,1,1,1,,1,1,40,2,,12000,2,,,2,2,,,,
1027794,2,2,1,1,2,1,,1,1,48,2,,9000,2,,,2,2,,,,
1027818,1,1,1,1,1,1,,1,8,36,1,2,25000,2,,,2,2,,,,
1027818,3,1,1,1,1,1,,1,7,40,2,,25000,2,,,2,2,,,,
1027818,4,1,1,1,1,1,,1,7,40,2,,30000,2,,,2,2,,,,
1027862,1,1,1,1,1,1,,1,6,40,2,,24000,1,350,,2,2,,,,
1027887,2,1,1,1,1,1,,1,3,40,1,10,10000,2,,,2,2,,,,
1027908,1,1,1,1,1,1,,1,8,35,1,2,35000,2,,,2,2,,,,
1027926,1,1,1,1,1,1,,1,5,48,2,,16000,2,,,2,2,,,,
1027956,1,1,1,1,1,1,,1,4,40,2,,16000,2,,,2,2,,,,
1027965,1,1,1,2,1,1,,1,1,35,2,,10000,2,,,2,2,,,,
1027966,1,1,1,1,1,1,,1,2,42,2,,26600,1,1750,,2,2,,,,
1027984,1,1,1,1,1,1,,1,2,40,2,,9600,2,,,2,2,,,,
1028057,1,1,1,1,1,1,,1,7,40,2,,20000,2,,,2,2,,,,
1028057,2,1,1,1,1,1,,1,8,18,2,,20000,2,,,2,2,,,,
1028071,1,2,1,1,2,1,,1,7,36,1,2,5000,1,2012,,2,2,,,,
1028071,2,2,1,2,2,1,,1,8,25,2,,13500,2,,,2,2,,,,
1028105,1,1,1,1,1,1,,1,8,38,1,2,55000,2,,,2,2,,,,
1028119,2,1,1,1,1,1,,1,2,40,2,,15600,2,,,2,2,,,,
1028198,2,1,1,1,1,1,,1,1,36,2,,23000,2,,,2,2,,,,
1028204,1,1,1,1,1,1,,1,8,36,1,2,19000,2,,,2,2,,,,
1028204,2,1,1,1,1,1,,1,8,36,2,,16000,2,,,2,2,,,,
1028205,1,1,1,1,1,1,,1,4,40,2,,18000,2,,,2,2,,,,
1028207,1,1,1,1,1,1,,1,8,36,1,2,48000,2,,,1,2,200,,,
1028207,2,1,1,1,1,1,,1,8,40,2,,98000,2,,,2,2,,,,
1028233,1,1,1,1,1,1,,1,8,36,1,1,16900,2,,,2,2,,,,
1028233,2,2,1,2,2,1,,1,2,24,2,,12000,2,,,2,2,,,,
1028529,3,2,1,1,1,1,,1,8,36,2,,20800,2,,,2,2,,,,
1028532,2,1,1,1,1,1,,1,8,42,1,0,15600,2,,,2,2,,,,
1028532,3,1,1,1,1,1,,1,2,42,2,,14300,2,,,2,2,,,,
1028676,1,1,1,1,1,1,,1,8,36,1,3,19000,2,,,1,2,,1,,
1028701,2,1,1,1,1,1,,1,1,40,2,,18200,2,,,2,2,,,,
1028705,3,1,1,1,2,1,,1,8,36,1,2,25000,2,,,2,2,,,,
1028744,3,1,1,1,1,1,,1,8,40,2,,15000,2,,,1,2,,1,,
1028837,1,1,1,1,1,1,,1,8,36,1,2,27500,1,1500,,2,2,,,,
1029354,1,1,1,1,1,1,,1,8,40,1,6,23000,2,,,2,2,,,,
1029354,2,1,1,1,1,1,,1,8,40,1,6,20000,2,,,2,2,,,,
1029781,1,1,1,1,1,1,,1,4,40,2,,16000,2,,,2,2,,,,
1029827,2,1,1,1,1,1,,1,4,25,2,,16500,2,,,2,2,,,,
1029978,1,1,1,1,1,1,,1,4,37,2,,30000,2,,,2,2,,,,
1029978,2,2,1,1,1,1,,1,8,18,2,,22000,2,,,2,2,,,,
1029979,3,1,1,1,1,1,,1,8,42,2,,17000,1,200,,2,2,,,,
1030026,2,1,1,1,2,1,,1,4,60,2,,15000,2,,,2,2,,,,
1030074,1,1,1,2,1,1,,1,8,33,1,3,12000,1,380,,2,2,,,,
1030074,2,1,1,1,1,1,,1,8,36,2,,24000,2,,,2,2,,,,
1030079,1,1,1,1,1,1,,1,8,36,1,1,23000,2,,,2,2,,,,
1030079,2,1,1,1,1,1,,1,8,18,2,,23000,2,,,2,2,,,,
1030092,2,1,1,1,1,1,,1,8,36,2,,24000,2,,,2,2,,,,
1030118,1,1,1,2,1,1,,1,1,18,2,,7200,2,,,2,2,,,,
1030162,3,1,1,1,1,1,,1,2,40,2,,16000,2,,,2,2,,,,
1030189,2,1,1,1,1,1,,1,2,50,1,10,16000,2,,,2,2,,,,
1030190,1,1,1,1,1,1,,1,7,38,1,0,24000,2,,,1,1,,1,,1
1030190,3,1,1,2,1,2,7,1,4,22,1,0,6300,2,,,1,1,,1,,1
1030209,1,1,1,2,2,3,,1,1,30,2,,14000,2,,,1,2,,1,,
1030209,3,1,1,2,2,2,5,1,4,35,1,10,7000,2,,,1,2,,1,,
1030209,5,1,1,2,2,3,,1,1,20,1,10,4500,2,,,1,2,,1,,
1030216,2,1,1,1,1,1,,1,2,40,1,2,17000,2,,,2,2,,,,
1030216,3,3,1,1,1,1,,1,1,45,2,,10000,2,,,2,2,,,,
1030228,1,1,1,1,1,1,,1,7,39,1,3,23000,2,,,1,2,,1,,
1030228,2,1,1,2,2,1,,1,2,28,2,,9600,2,,,2,2,,,,
1030228,3,1,1,1,1,1,,1,8,42,2,,23000,2,,,2,2,,,,
1030228,4,1,1,1,1,1,,1,1,40,2,,9000,2,,,2,2,,,,
1030276,1,1,1,1,1,2,8,1,8,36,1,2,18000,2,,,2,2,,,,
1030276,2,1,1,1,1,1,,1,8,36,2,,19000,2,,,2,2,,,,
1030288,1,1,1,1,1,1,,1,8,40,2,,40000,1,250,,2,2,,,,
1030293,1,1,1,1,1,1,,1,8,48,1,2,27000,2,,,1,1,,1,,1
1030298,1,1,1,1,1,1,,1,8,36,1,1,12000,2,,,2,2,,,,
1030370,1,1,1,2,1,1,,1,5,52,2,,15000,2,,,2,2,,,,
1030484,2,2,1,1,1,1,,1,4,52,1,12,11000,2,,,2,2,,,,
1030492,1,1,1,2,2,1,,1,4,20,2,,10400,2,,,2,2,,,,
1030492,3,1,1,2,2,2,1,1,2,20,2,,700,2,,,2,2,,,,
1030492,4,1,1,2,2,2,4,1,2,20,2,,2000,1,200,,2,2,,,,
1030492,4,1,2,2,2,2,8,1,2,20,2,,6400,2,,,2,2,,,,
1030529,2,2,1,1,2,2,5,1,7,40,1,12,1800,1,300,,1,1,,1,,1
1030563,3,1,1,1,1,1,,1,8,25,2,,24000,2,,,2,2,,,,
1030573,2,2,1,1,1,1,,1,4,45,1,5,15000,2,,,2,2,,,,
1030583,2,2,1,2,2,3,,1,1,15,2,,1000,2,,,2,2,,,,
1030597,4,1,1,1,1,1,,1,5,48,2,,12000,2,,,2,2,,,,
1030660,2,1,1,1,1,1,,1,8,48,1,5,18000,2,,,2,2,,,,
1030660,4,1,1,1,1,1,,1,8,50,2,,25000,2,,,2,2,,,,
1030660,5,1,1,1,1,1,,1,1,52,2,,25000,2,,,2,2,,,,
1030665,1,2,1,1,1,1,,1,2,48,2,,15000,2,,,2,2,,,,
1030665,2,2,1,2,2,1,,1,1,48,2,,16000,2,,,2,2,,,,
1030670,2,1,1,1,1,1,,1,6,28,2,,20000,2,,,2,2,,,,
1030700,2,1,1,1,1,1,,1,8,24,2,,25740,2,,,2,2,,,,
1030703,6,3,1,2,1,1,,1,5,42,2,,18000,2,,,2,2,,,,
1030709,1,1,1,1,1,1,,1,6,40,1,7,22000,2,,,2,2,,,,
1030741,3,1,1,1,2,1,,1,5,40,2,,14000,1,1200,,2,2,,,,
1030756,2,2,1,1,1,1,,1,8,18,2,,25000,1,500,,2,2,,,,
1030756,3,1,1,1,2,1,,1,8,18,2,,15000,2,,,2,2,,,,
1030762,1,2,1,1,1,1,,1,7,36,1,4,19608,2,,,2,2,,,,
1030762,2,2,1,2,1,1,,1,6,16,2,,7000,2,,,2,2,,,,
1030762,3,2,1,1,2,1,,1,5,40,2,,17500,2,,,2,2,,,,
1030778,2,1,1,1,1,1,,1,8,48,1,8,24000,2,,,2,2,,,,
1030787,1,1,1,1,1,1,,1,3,52,1,5,20000,2,,,2,2,,,,
1030794,1,1,1,1,1,1,,1,8,36,1,1,26000,1,1848,,1,2,,1,,
1030822,1,1,1,2,1,1,,1,1,20,2,,7200,2,,,2,2,,,,
1030822,2,1,1,2,1,1,,1,1,10,2,,6000,2,,,2,2,,,,
1030822,4,1,1,1,1,1,,1,4,40,2,,15000,2,,,2,2,,,,
1030826,1,1,1,1,1,1,,1,7,40,2,,20000,1,360,,2,2,,,,
1030826,4,1,1,1,1,2,6,1,2,40,2,,6000,2,,,2,2,,,,
1030830,2,2,1,2,1,1,,1,1,10,2,,2400,2,,,2,2,,,,
1030830,3,2,1,2,1,1,,1,6,20,2,,6500,2,,,2,2,,,,
1030835,1,2,1,2,2,2,5,1,1,24,2,,5000,2,,,2,2,,,,
1030835,2,2,1,1,1,1,,1,8,36,1,1,16900,2,,,2,2,,,,
1030874,3,2,1,1,1,1,,1,4,36,2,,11000,2,,,2,2,,,,
1030896,1,1,1,1,1,1,,1,8,48,2,,19000,2,,,2,2,,,,
1030896,2,1,1,1,1,1,,1,8,48,1,6,19000,2,,,2,2,,,,
1030927,1,1,1,1,1,1,,1,4,48,2,,24000,2,,,2,2,,,,
1030975,2,2,1,1,1,1,,1,8,55,2,,78000,2,,,2,2,,,,
1030975,2,2,2,1,1,1,,1,8,5,2,,9000,2,,,2,2,,,,
1030990,1,1,1,1,1,1,,1,4,50,1,10,25000,2,,,2,2,,,,
1030990,2,1,1,1,1,1,,1,8,48,2,,19000,2,,,2,2,,,,
1031001,1,2,1,1,1,1,,1,4,40,2,,21000,2,,,2,2,,,,
1031005,1,1,1,1,1,1,,1,8,24,1,2,31900,2,,,2,2,,,,
1031005,2,1,1,2,1,1,,1,1,20,1,4,13300,2,,,2,2,,,,
1031006,1,1,1,1,1,1,,1,5,40,2,,16000,2,,,2,2,,,,
1031006,2,1,1,1,2,1,,1,4,40,2,,5000,2,,,2,2,,,,
1031014,1,1,1,2,1,1,,1,4,52,2,,20000,2,,,2,2,,,,
1031016,1,1,1,1,1,1,,1,2,40,2,,30000,2,,,2,2,,,,
1031022,1,1,1,2,2,1,,1,4,45,2,,12000,2,,,2,2,,,,
1031022,2,1,1,2,2,1,,1,4,45,2,,13000,2,,,2,2,,,,
1031024,1,1,1,1,2,1,,1,8,23,2,,16000,2,,,2,2,,,,
1031078,1,1,1,1,1,1,,1,8,40,2,,46200,2,,,2,2,,,,
1031124,1,1,1,1,1,1,,1,8,48,2,,20000,2,,,2,2,,,,
1031130,2,1,1,1,1,1,,1,8,36,1,5,18000,2,,,2,1,,,,1
1031156,2,1,1,1,1,1,,1,5,50,1,12,28000,2,,,2,2,,,,
1031211,1,1,1,1,1,1,,1,4,48,2,,15000,2,,,2,2,,,,
1031213,1,1,1,2,1,1,,1,8,6,2,,7000,2,,,2,2,,,,
1031213,2,2,1,2,1,1,,1,8,9,2,,12000,2,,,2,2,,,,
1031214,1,1,1,1,1,1,,1,8,48,2,,20000,2,,,2,2,,,,
1031241,1,1,1,1,1,1,,1,2,40,2,,19000,2,,,1,2,,1,,
1031241,2,1,1,2,2,3,,1,1,4,2,,5000,2,,,2,2,,,,
1031245,2,1,1,1,1,1,,1,8,48,1,5,24000,2,,,2,2,,,,
1031247,1,1,1,2,1,1,,1,1,30,2,,14000,2,,,2,2,,,,
1031261,1,1,1,1,1,1,,1,1,48,2,,25000,2,,,2,2,,,,
1031261,2,1,1,1,1,1,,1,8,48,1,12,15000,2,,,2,2,,,,
1031279,1,1,1,2,1,2,8,1,1,20,1,0,4000,2,,,2,2,,,,
1031282,2,2,1,1,1,1,,1,2,60,2,,29250,2,,,2,2,,,,
1031328,1,1,1,1,1,1,,1,8,36,2,,16000,2,,,2,2,,,,
1031328,2,1,1,1,1,1,,1,8,36,2,,16000,2,,,2,2,,,,
1031364,2,1,1,1,2,1,,1,2,40,2,,10000,2,,,2,2,,,,
1031401,1,1,1,1,1,1,,1,1,25,2,,10000,2,,,2,2,,,,
1031425,1,1,1,1,1,1,,1,5,48,1,10,24000,2,,,2,2,,,,
1031427,1,1,1,1,1,1,,1,3,48,2,,12000,2,,,2,2,,,,
1031430,1,1,1,1,1,1,,1,4,50,2,,16000,2,,,2,2,,,,
1031430,2,1,1,1,1,1,,1,4,45,2,,16000,2,,,2,2,,,,
1031436,1,1,1,2,2,3,,1,1,8,2,,3500,2,,,2,2,,,,
1031543,1,1,1,1,1,1,,1,8,24,2,,23000,2,,,2,2,,,,
1031591,3,1,1,1,1,1,,1,1,40,2,,8500,2,,,2,2,,,,
1031594,2,1,1,1,1,1,,1,8,18,2,,28000,2,,,2,2,,,,
1031600,2,1,1,1,1,1,,1,7,36,2,,14000,1,65,,2,2,,,,
1031600,3,1,1,2,1,1,,1,2,24,2,,10000,2,,,2,2,,,,
1031631,1,1,1,1,1,1,,1,2,40,1,5,17000,2,,,2,2,,,,
1031631,3,1,1,2,2,2,4,1,2,25,2,,1800,2,,,2,2,,,,
1031638,3,1,1,2,1,1,,1,7,16,2,,10000,2,,,2,2,,,,
1031670,1,1,1,1,1,1,,1,8,36,1,5,35000,2,,,2,2,,,,
1031670,2,1,1,1,1,1,,1,8,18,2,,25000,2,,,2,2,,,,
1031678,2,1,1,2,2,2,6,1,1,20,2,,3000,2,,,2,2,,,,
1031690,2,1,1,1,1,1,,1,2,40,2,,14000,2,,,2,2,,,,
1031717,1,1,1,1,1,1,,1,6,40,1,2,17000,1,1969,,2,2,,,,
1031744,2,1,1,1,2,2,8,1,8,36,2,,10400,2,,,2,2,,,,
1031752,1,1,1,1,1,1,,1,1,40,2,,13000,1,300,,2,2,,,,
1031846,1,1,1,1,2,2,6,1,8,18,2,,9600,2,,,2,2,,,,
1031854,1,1,1,2,2,2,6,1,1,40,2,,10000,2,,,2,2,,,,
1031854,2,1,1,1,1,1,,1,8,36,2,,20000,2,,,2,2,,,,
1031856,1,1,1,1,1,1,,1,5,24,2,,22000,2,,,2,2,,,,
1031887,2,1,1,1,2,2,6,1,8,39,2,,8000,2,,,2,2,,,,
1031887,3,1,1,1,2,1,,1,7,20,2,,20000,2,,,2,2,,,,
1031890,3,1,1,1,2,1,,1,7,36,2,,15000,2,,,2,2,,,,
1031938,1,1,1,1,1,1,,1,5,40,2,,19000,1,1500,,2,2,,,,
1031981,1,1,1,2,2,2,9,1,8,38,2,,8800,2,,,2,2,,,,
1032053,1,1,1,1,2,1,,1,4,40,2,,11000,2,,,2,2,,,,
1032089,1,1,1,1,2,1,,1,1,40,2,,16800,2,,,2,2,,,,
1032145,1,1,1,1,1,1,,1,1,30,2,,18200,2,,,2,2,,,,
1032145,2,1,1,1,1,1,,1,8,20,2,,16800,2,,,2,2,,,,
1032163,1,1,1,1,1,1,,1,3,40,1,10,22900,2,,,2,2,,,,
1032165,1,1,1,1,2,1,,1,1,25,2,,10000,2,,,2,2,,,,
1032170,1,1,1,1,1,1,,1,1,30,2,,10000,2,,,2,2,,,,
1032254,1,1,1,1,1,1,,1,8,18,2,,19500,2,,,2,2,,,,
1032254,2,1,1,1,2,2,9,1,4,30,2,,12000,2,,,2,2,,,,
1032276,1,1,1,2,2,1,,1,2,30,2,,12000,2,,,2,2,,,,
1032278,5,1,1,1,1,1,,1,1,48,2,,15000,2,,,2,2,,,,
1032278,6,1,1,2,2,2,2,1,2,26,1,24,2000,2,,,2,2,,,,
1032289,1,1,1,2,1,1,,1,8,15,2,,5000,2,,,2,2,,,,
1032289,2,1,1,1,2,2,6,1,2,26,2,,6000,2,,,2,2,,,,
1032363,3,4,1,1,1,1,,1,1,40,2,,12000,2,,,2,2,,,,
1032363,4,4,1,1,1,1,,1,5,40,2,,19000,2,,,2,1,,,600,
1032369,2,1,1,1,2,1,,1,6,40,2,,14500,2,,,2,2,,,,
1032402,2,1,1,1,2,1,,1,4,40,2,,9600,2,,,2,2,,,,
1032437,2,1,1,1,2,1,,1,4,40,2,,13000,2,,,2,2,,,,
1032447,2,2,1,1,1,1,,1,5,18,2,,21000,2,,,2,2,,,,
1032461,6,2,1,1,1,1,,1,2,40,2,,14000,2,,,2,2,,,,
1032487,1,1,1,1,2,1,,1,1,40,2,,9600,2,,,2,2,,,,
1032487,2,1,1,1,2,1,,1,1,40,2,,8000,2,,,2,2,,,,
1032490,1,1,1,1,2,1,,1,2,40,2,,14000,2,,,2,2,,,,
1032499,2,2,1,1,1,1,,1,6,36,2,,15800,2,,,2,2,,,,
1032511,1,2,1,1,2,1,,1,2,40,2,,13000,2,,,2,2,,,,
1032511,2,2,1,1,2,1,,1,2,40,2,,13000,2,,,2,2,,,,
1032512,2,1,1,1,1,1,,1,1,40,2,,18000,2,,,2,2,,,,
1032521,1,1,1,1,2,1,,1,3,44,2,,14500,2,,,2,2,,,,
1032521,2,1,1,1,2,1,,1,3,44,2,,14500,2,,,2,2,,,,
1032521,3,1,1,1,2,1,,1,3,44,2,,12000,2,,,2,2,,,,
1032523,1,2,1,1,1,1,,1,2,44,2,,16500,2,,,2,2,,,,
1032530,1,1,1,1,1,1,,1,3,26,2,,12000,2,,,2,2,,,,
1032530,2,1,1,1,2,2,9,1,4,25,2,,6000,2,,,2,2,,,,
1032532,1,1,1,1,2,1,,1,3,44,2,,15000,2,,,2,2,,,,
1032544,5,1,1,1,2,1,,1,3,44,2,,18000,2,,,2,2,,,,
1032549,1,1,1,1,2,1,,1,1,44,2,,11000,2,,,2,2,,,,
1032555,1,1,1,2,2,1,,1,3,20,2,,10000,2,,,2,2,,,,
1032555,2,1,1,1,2,1,,1,4,40,2,,15000,2,,,2,2,,,,
1032558,1,1,1,1,2,1,,1,2,44,2,,16000,2,,,2,2,,,,
1032565,1,1,1,1,2,1,,1,2,44,2,,15000,2,,,2,2,,,,
1032704,1,1,1,1,1,1,,1,4,40,2,,18000,2,,,2,2,,,,
1032704,2,1,1,2,2,1,,1,1,30,2,,4800,2,,,2,2,,,,
1033101,1,1,1,2,2,2,7,1,2,30,1,0,6000,1,130,,2,2,,,,
1033101,2,1,1,1,1,1,,1,7,45,1,5,20000,2,,,1,2,900,,,
1033313,1,1,1,1,1,1,,1,2,40,1,1,18000,2,,,2,2,,,,
1033388,3,1,1,1,1,1,,1,1,36,2,,17000,2,,,2,2,,,,
1033400,1,1,1,1,1,1,,1,8,42,2,,19000,2,,,2,2,,,,
1033400,2,1,1,1,1,1,,1,2,36,2,,18000,2,,,2,2,,,,
1033428,2,1,1,1,1,1,,1,8,20,2,,13600,2,,,2,2,,,,
1033430,4,1,1,2,1,1,,1,7,24,2,,12000,2,,,2,2,,,,
1033457,3,1,1,1,1,1,,1,2,40,2,,20000,2,,,2,2,,,,
1033476,2,1,1,1,1,1,,1,5,48,2,,24700,2,,,2,2,,,,
1033482,3,1,1,1,1,1,,1,2,35,2,,16000,2,,,2,2,,,,
1033496,1,1,1,1,1,1,,1,8,36,2,,23500,2,,,2,2,,,,
1033517,2,1,1,1,1,1,,1,1,36,2,,15000,2,,,2,2,,,,
1033530,1,1,1,1,1,2,8,1,8,18,1,1,27000,2,,,2,2,,,,
1033546,1,1,1,1,1,1,,1,8,18,2,,18200,2,,,2,2,,,,
1033584,1,1,1,1,1,1,,1,6,40,1,3,50000,2,,,2,2,,,,
1033595,1,1,1,1,1,1,,1,7,40,2,,19500,2,,,2,2,,,,
1033595,2,2,1,1,1,1,,1,7,40,2,,19500,2,,,2,2,,,,
1033612,3,1,1,1,1,1,,1,1,40,2,,16900,2,,,2,2,,,,
1033612,4,1,1,1,1,1,,1,7,40,2,,20000,2,,,2,2,,,,
1033624,3,1,1,1,2,2,6,1,3,34,2,,6000,2,,,2,2,,,,
1033625,1,1,1,1,1,1,,1,8,40,2,,22100,2,,,2,2,,,,
1033625,3,1,1,1,1,1,,1,2,40,2,,15600,2,,,2,2,,,,
1033625,4,1,1,2,2,1,,1,2,20,2,,7200,2,,,2,2,,,,
1033669,1,1,1,1,1,1,,1,4,40,2,,19500,2,,,2,2,,,,
1033697,1,1,1,1,2,2,6,1,2,45,1,5,9000,2,,,2,2,,,,
1033704,1,1,1,1,1,1,,1,2,35,2,,14000,2,,,2,2,,,,
1033704,3,1,1,1,1,1,,1,1,40,2,,15000,2,,,2,2,,,,
1033963,3,2,1,1,1,1,,1,6,42,2,,18000,2,,,2,2,,,,
1033987,1,1,1,1,1,1,,1,1,40,2,,49400,2,,,2,2,,,,
1034000,1,2,1,1,1,1,,1,3,40,1,5,20000,2,,,2,2,,,,
1034000,3,2,1,1,1,1,,1,2,40,2,,12000,2,,,2,2,,,,
1034000,5,2,1,1,2,1,,1,1,40,2,,8000,2,,,2,2,,,,
1034008,1,1,1,1,1,1,,1,7,38,2,,36400,1,1300,,2,2,,,,
1034008,3,1,1,1,1,1,,1,1,40,1,5,15600,2,,,2,2,,,,
1034016,1,1,1,1,1,1,,1,7,40,2,,25000,2,,,1,1,,1,,1
1034082,1,1,1,1,1,1,,1,2,42,1,3,20000,2,,,2,2,,,,
1034123,1,1,1,1,1,1,,1,7,45,2,,40000,1,200,,1,1,480,,480,
1034123,2,1,1,1,1,1,,1,7,40,2,,35000,1,200,,1,1,,1,,1
1034148,1,1,1,1,1,1,,1,8,36,2,,16850,2,,,2,2,,,,
1034161,4,2,1,1,1,1,,1,3,40,1,4,16000,2,,,2,2,,,,
1034162,1,2,1,1,2,2,10,2,2,40,2,,16000,1,85,,2,2,,,,
1034183,2,1,1,2,1,1,,1,4,30,1,2,13000,2,,,2,2,,,,
1034185,1,1,1,1,1,1,,1,3,35,2,,18000,2,,,2,2,,,,
1034235,1,1,1,1,1,1,,1,1,40,1,2,18000,2,,,2,2,,,,
1034237,1,1,1,1,2,2,5,1,2,40,1,2,4900,2,,,2,2,,,,
1034237,1,1,2,2,2,3,,1,1,30,2,,1350,2,,,2,2,,,,
1034242,1,1,1,1,1,1,,1,7,40,1,2,24000,2,,,2,2,,,,
1034272,1,1,1,1,1,1,,1,8,36,2,,18200,1,675,,2,2,,,,
1034341,2,1,1,1,1,1,,1,8,42,2,,18200,2,,,2,2,,,,
1034350,1,1,1,2,1,1,,1,1,18,2,,10800,2,,,2,2,,,,
1034350,2,1,1,1,1,1,,1,2,40,2,,15600,2,,,2,2,,,,
1034428,1,1,1,1,1,1,,1,1,40,2,,23400,2,,,2,2,,,,
1034441,1,1,1,1,1,1,,1,8,18,2,,27950,2,,,2,2,,,,
1034441,2,1,1,1,1,1,,1,1,33,2,,20280,2,,,2,2,,,,
1034463,1,1,1,2,1,1,,1,2,30,2,,14400,2,,,2,2,,,,
1034500,1,1,1,1,1,1,,1,6,40,2,,23400,2,,,2,2,,,,
1034500,2,1,1,1,1,1,,1,8,25,2,,18200,2,,,2,2,,,,
1034505,2,1,1,1,1,1,,1,8,35,2,,20000,1,1800,Buoni pasto,2,2,,,,
1034533,1,1,1,1,1,1,,1,3,35,2,,16000,2,,,2,2,,,,
1034533,2,1,1,1,1,1,,1,1,30,2,,16000,2,,,2,2,,,,
1034535,1,1,1,1,1,1,,1,4,40,2,,22000,2,,,2,2,,,,
