NQUEST,NORD,INTPER,NATTIVITA,TIPOPEN,ENTEPEN,DECOR,TPENS,MESIPEN,ARRET,TARRET,QUOTAPE
985853,1,1,1,1,1,1995,1850,13,2,,80
985889,1,1,1,1,1,2019,4450,13,2,,75
985889,2,2,1,1,1,2019,1900,13,2,,85
985895,1,1,1,1,1,2016,6000,13,2,,70
985895,1,1,2,4,2,2020,180,12,2,,
985895,2,2,1,1,1,2016,1300,13,2,,80
985972,1,1,1,1,1,2020,1700,13,2,,90
985979,1,1,1,1,1,2021,1900,13,2,,85
986004,1,1,1,1,1,1994,860,14,2,,95
986024,1,1,1,3,1,2007,1500,13,2,,
986046,1,1,1,1,1,2017,4150,13,2,,100
986046,2,1,1,1,1,2019,2460,13,2,,95
986055,1,1,1,1,1,1995,2500,13,2,,60
986096,2,1,1,1,1,2010,2000,13,2,,60
986127,1,1,1,1,1,2022,1500,2,2,,30
986128,1,1,1,1,1,2003,1500,13,2,,90
986128,2,1,1,1,1,2007,1800,13,2,,70
986128,2,1,2,4,2,2010,500,12,2,,
986222,1,1,1,1,1,2021,1130,13,2,,75
986224,1,1,1,1,2,2003,3000,13,2,,25
986249,1,1,1,1,1,2015,1180,13,2,,80
986249,2,2,1,5,1,2021,970,13,2,,
986265,1,1,1,1,1,2017,2500,13,2,,85
986265,1,1,2,4,2,2018,700,12,2,,
986276,1,1,1,1,1,1985,1500,13,2,,80
986305,1,1,1,1,1,2022,2000,13,2,,85
986387,1,1,1,1,1,1943,2300,13,2,,90
986387,2,1,1,1,1,1998,1100,13,2,,65
986397,1,1,1,1,1,1991,975,13,2,,90
986437,1,1,1,1,1,2007,1600,13,2,,80
986438,3,1,1,3,1,2008,420,12,2,,
986440,1,1,1,1,1,1996,1400,13,2,,90
986440,2,2,1,1,1,2001,1700,13,2,,85
986443,1,1,1,1,1,2018,1600,13,2,,100
986443,2,2,1,1,1,2020,1400,13,2,,70
986462,1,1,1,1,1,2009,2053,13,2,,70
986470,1,1,1,1,1,2020,2300,13,2,,85
986471,1,1,1,1,1,2018,2100,13,2,,85
986484,1,1,1,1,1,1991,1200,13,2,,65
986484,1,1,2,3,1,2018,310,13,2,,
986486,2,1,1,1,1,2000,710,13,2,,65
986486,2,1,2,3,1,2012,300,13,2,,
986487,1,1,1,1,1,1996,1600,13,2,,90
986487,2,2,1,1,1,2000,1800,13,2,,70
986487,2,2,2,4,2,2003,400,12,2,,
986496,1,1,1,1,1,2021,4300,13,2,,50
986559,1,1,1,1,1,1995,1580,13,2,,80
986563,1,1,1,5,1,2009,1300,12,2,,
986572,1,1,1,1,1,2018,3120,13,2,,90
986580,1,1,1,1,1,2005,4500,13,2,,90
986580,2,1,1,1,1,2008,1400,13,2,,70
986601,1,1,1,1,1,2012,2074,13,2,,97
986601,2,2,1,1,1,2001,1242,13,2,,83
986617,3,1,1,2,1,2010,600,13,2,,
986660,1,1,1,1,1,2006,2300,13,2,,85
986660,2,1,1,1,1,2003,1400,13,2,,70
986688,2,1,1,1,1,2022,1200,13,2,,100
986699,1,1,1,1,1,1999,1800,13,2,,90
986699,2,2,1,1,1,1993,1500,13,2,,80
986716,1,1,1,1,1,1996,1500,13,2,,90
986737,1,1,1,1,1,2007,1700,13,2,,80
986743,1,1,1,1,1,2001,1700,13,2,,85
986743,2,2,1,1,1,1999,1200,13,2,,90
986761,1,1,1,1,1,2008,960,13,2,,70
986761,2,1,1,1,1,2008,1150,13,2,,80
986783,1,1,1,3,1,2013,500,12,2,,
986844,1,1,1,1,1,1998,1700,13,2,,90
986854,1,1,1,1,1,2012,1800,13,2,,85
986854,2,1,1,1,1,2011,1600,13,2,,80
986864,1,1,1,1,1,1993,1800,13,2,,70
986864,1,1,2,3,1,2019,900,13,2,,
986911,1,1,1,1,1,2014,890,13,2,,70
986931,1,1,1,1,1,1996,500,13,2,,60
986931,2,2,1,1,1,1997,980,13,2,,65
986945,2,1,1,1,1,2020,980,13,2,,70
986948,1,1,1,1,1,2020,2200,13,2,,80
986948,1,1,2,4,2,2021,800,12,2,,
986948,2,2,1,1,1,2014,1700,13,2,,90
986955,1,1,1,1,1,2015,2200,13,2,,80
986955,1,1,2,4,2,2016,400,12,2,,
987009,1,1,1,1,1,2012,1400,13,2,,100
987009,2,1,1,1,1,2012,2300,13,2,,80
987012,1,1,1,1,1,2013,1420,13,2,,75
987012,2,2,1,1,1,2014,420,13,2,,40
987016,1,1,1,1,1,2016,3000,13,2,,90
987051,1,1,1,1,1,1990,860,13,2,,60
987116,1,1,1,1,1,2015,3500,13,2,,80
987116,2,1,1,1,1,2009,1400,13,2,,80
987116,2,1,2,5,1,2013,500,12,2,,
987118,2,2,1,1,1,2019,4500,13,2,,90
987205,1,1,1,1,1,2014,2250,13,2,,40
987205,2,1,1,1,1,2000,1150,13,2,,75
987292,1,1,1,1,1,2017,1310,13,2,,90
987344,1,1,1,1,1,2019,1850,13,2,,75
987360,1,1,1,1,1,2012,1380,13,2,,65
987360,2,1,1,1,1,2020,1260,13,2,,70
988006,1,1,1,3,1,2004,640,13,2,,
988149,1,1,1,1,1,2008,1520,13,2,,90
988297,1,1,1,1,1,1995,5090,13,2,,80
988297,2,1,1,1,1,2012,400,13,2,,85
988749,1,1,1,3,1,2012,1600,13,2,,
988784,1,1,1,1,1,2012,1800,13,2,,80
988808,1,1,1,3,1,2014,800,13,2,,
988913,1,1,1,1,1,2009,800,13,2,,50
988913,2,2,1,1,1,2006,1800,13,2,,75
988914,1,1,1,1,1,2007,800,13,2,,
988914,1,1,2,3,1,2008,800,13,2,,
988965,1,1,1,3,1,1985,153,13,2,,
988979,1,1,1,3,1,2018,1260,13,2,,
989017,2,1,1,2,1,2006,580,13,2,,
989028,1,1,1,1,1,2018,1900,13,2,,100
989028,1,1,2,3,1,2019,300,13,2,,
989096,1,1,1,1,1,2015,2750,13,2,,80
989096,2,1,1,1,1,2013,1670,13,2,,90
989137,1,1,1,1,1,2016,4000,13,2,,95
989172,1,1,1,1,1,1998,3000,13,2,,100
989172,2,1,1,5,1,2022,560,13,2,,
989248,1,1,1,3,1,2006,800,13,2,,
989248,1,1,2,1,1,2001,400,13,2,,50
989307,1,1,1,1,1,1994,900,13,2,,85
989309,1,1,1,3,1,2006,1000,13,2,,
989318,1,1,1,1,1,2010,1500,13,2,,100
989323,1,1,1,3,1,2010,1100,13,2,,
989338,1,1,1,3,1,2000,1000,13,2,,
989340,1,1,1,3,1,2006,1000,13,2,,
989355,1,1,1,1,1,1986,1000,13,2,,100
989361,1,1,1,1,1,1989,1500,13,2,,100
989368,1,1,1,3,2,2000,900,13,2,,
989368,1,1,2,1,1,1992,600,13,2,,80
989375,1,1,1,3,1,2006,1000,13,2,,
989375,1,1,2,5,1,2010,600,13,2,,
989382,1,1,1,1,2,2012,1400,13,2,,100
989400,1,1,1,1,2,2012,1500,13,2,,90
989402,1,1,1,1,1,2015,1700,13,2,,80
989425,1,1,1,3,1,2013,1900,13,2,,
989465,1,1,1,1,1,2021,1500,12,2,,90
989465,1,1,2,3,1,2020,600,13,2,,
989514,1,1,1,1,1,2012,2800,13,1,4000,90
989514,1,1,2,1,1,2013,900,13,2,,1
989659,1,1,1,1,1,1990,1500,13,2,,100
989688,1,1,1,3,1,1985,740,12,2,,
989715,1,1,1,1,1,2020,1400,13,2,,95
989731,1,1,1,1,1,1981,1300,13,2,,70
989747,1,1,1,1,1,2021,2300,13,2,,80
989752,1,1,1,3,1,2018,900,12,2,,
989758,1,1,1,1,1,2010,1200,13,2,,80
989765,1,1,1,3,1,2009,500,13,2,,
989765,2,1,1,1,1,2008,600,13,2,,50
989815,1,1,1,1,1,2015,1600,13,2,,80
989815,2,2,1,1,1,2004,1700,13,2,,80
989842,1,1,1,1,1,2011,850,12,2,,70
989844,1,1,1,3,1,2020,700,13,2,,
989871,1,1,1,1,1,1993,500,13,2,,50
989871,1,1,2,3,1,2016,450,13,2,,
989871,1,1,3,5,1,2014,500,12,2,,
989944,1,1,1,5,1,2021,700,12,2,,
989973,1,1,1,1,1,2010,1400,13,2,,80
989973,1,1,2,3,1,2018,650,13,2,,
989984,1,1,1,1,1,2012,1800,13,2,,80
989985,2,1,1,1,1,2021,520,13,2,,50
989988,1,1,1,1,1,2021,1300,13,2,,90
989988,2,1,1,1,1,2019,1500,13,2,,80
989989,1,1,1,1,1,2018,1300,13,2,,60
989989,2,1,1,1,1,1990,800,13,2,,70
989999,1,1,1,1,1,2000,810,13,2,,75
989999,1,1,2,3,1,2008,280,13,2,,
989999,2,1,1,5,1,1985,1280,13,2,,
990006,1,1,1,1,1,2005,660,13,2,,60
990014,1,1,1,1,1,2013,530,13,2,,50
990020,2,2,1,1,1,2003,1230,13,2,,85
990045,1,1,1,1,1,1999,1500,13,2,,70
990045,2,1,1,1,1,2009,600,13,2,,70
990076,1,1,1,1,1,2006,1800,13,2,,80
990080,1,1,1,1,1,2012,1200,13,2,,70
990080,2,1,1,1,1,2017,1500,13,2,,70
990080,3,1,1,5,1,2015,500,12,2,,
990090,1,1,1,1,1,2019,1400,13,2,,70
990099,1,1,1,3,1,2011,1100,13,2,,
990106,1,1,1,1,1,2008,1300,13,2,,70
990106,4,1,1,2,1,2001,800,13,2,,
990176,2,1,1,1,1,2021,2400,13,2,,50
990219,1,1,1,2,1,2020,500,12,2,,
990220,2,1,1,3,1,2000,700,12,2,,
990225,1,1,1,1,1,2021,2198,13,2,,70
990232,2,1,1,1,1,2000,2600,12,2,,80
990232,2,1,2,3,1,2010,800,12,2,,
990240,1,1,1,3,1,1975,1000,13,2,,
990242,1,1,1,1,1,2006,2000,13,2,,90
990244,1,1,1,1,1,1997,1500,13,2,,87
990247,1,1,1,1,1,1990,2100,13,2,,80
990254,1,1,1,1,1,1994,750,13,2,,65
990254,2,1,1,1,1,1992,540,13,2,,65
990273,1,1,1,1,1,2014,400,13,2,,60
990273,1,1,2,3,1,1996,650,13,2,,
990275,1,1,1,1,1,2003,1600,13,2,,80
990300,1,1,1,1,1,2009,2300,13,2,,90
990300,2,2,1,1,1,1998,1800,13,2,,80
990310,1,1,1,1,1,2005,2500,13,2,,100
990321,2,1,1,1,1,2006,1800,13,2,,80
990331,1,1,1,1,1,2008,1300,13,2,,80
990331,2,2,1,1,1,1995,750,13,2,,70
990333,2,1,1,1,1,1997,1300,13,2,,80
990340,1,1,1,1,1,2001,3000,13,2,,60
990340,2,1,1,1,1,2012,1800,13,2,,82
990348,1,1,1,1,1,2020,2100,13,2,,100
990348,2,1,1,1,1,2017,2000,13,2,,100
990360,2,2,1,1,1,2022,1800,3,2,,75
990366,1,1,1,1,1,2022,1700,13,2,,40
990430,2,1,1,1,1,2000,1400,13,2,,90
990522,1,2,1,1,1,1999,1200,13,2,,70
990560,1,1,1,1,1,1995,760,13,2,,70
990567,1,1,1,2,1,1998,630,13,2,,
990569,1,1,1,1,1,2018,1500,13,2,,85
990604,1,1,1,1,1,2010,1000,13,2,,70
990614,1,1,1,1,1,1996,1200,13,2,,80
990614,2,2,1,1,1,2001,580,13,2,,70
990628,1,1,1,1,1,2020,1600,13,2,,80
990629,1,1,1,1,1,2001,1600,13,2,,70
990632,1,1,1,3,1,2001,840,13,2,,
990645,1,1,1,1,1,1999,2900,13,2,,130
990645,2,1,1,1,1,1996,213,13,2,,50
990648,1,1,1,1,1,1995,1140,13,2,,70
990698,1,1,1,3,1,2015,1100,13,2,,
990708,1,1,1,3,1,2003,640,13,2,,
990710,1,1,1,1,1,2010,2200,13,2,,80
990711,1,3,1,1,1,1995,1400,13,2,,80
990711,2,3,1,1,1,1977,1300,13,2,,80
990713,1,2,1,1,1,2018,1300,13,2,,60
990716,1,1,1,1,1,1991,630,13,2,,60
990744,1,1,1,1,1,2019,1400,13,2,,80
990744,2,2,1,1,1,2019,1450,13,2,,80
990752,1,1,1,1,1,2001,1590,13,2,,70
990752,2,2,1,1,1,2009,1200,13,2,,90
990753,1,1,1,3,1,2015,1600,13,2,,
990753,2,2,1,1,1,2020,2200,13,2,,90
990753,3,3,1,1,1,2021,900,13,2,,60
990754,1,1,1,1,1,1983,1600,13,2,,80
990755,1,1,1,1,1,2021,1900,13,2,,70
990755,2,2,1,2,1,2020,560,13,2,,
990762,1,1,1,1,1,2014,1600,13,2,,70
990783,1,1,1,3,1,2007,1000,13,2,,
990792,1,1,1,3,1,2007,900,13,2,,
990823,1,1,1,1,1,2017,1600,13,2,,100
990831,1,1,1,1,1,2001,1500,13,2,,75
990831,1,1,2,3,1,2010,250,13,2,,
990849,1,1,1,1,1,2018,1400,13,2,,95
990849,2,2,1,1,1,2022,1545,3,2,,85
990869,1,1,1,3,1,1996,500,13,2,,
990877,1,1,1,3,1,2008,670,13,2,,
990886,1,1,1,1,1,2006,1300,13,2,,75
990886,2,2,1,1,1,1986,960,13,2,,80
990908,1,1,1,1,1,2019,800,13,2,,50
990914,1,1,1,5,1,2009,440,13,2,,
990934,1,1,1,1,1,1998,1640,13,2,,80
990938,1,1,1,1,1,1997,1400,13,2,,90
990942,1,1,1,1,1,2008,830,13,2,,70
990944,1,1,1,1,1,2002,1600,13,2,,70
990944,2,2,1,1,1,2003,700,13,2,,65
990947,1,2,1,1,1,1999,1800,13,2,,70
990947,2,2,1,1,1,2003,1550,13,2,,80
990952,1,1,1,1,1,1983,1300,13,2,,70
990957,1,2,1,1,1,2006,1900,13,2,,70
990957,2,2,1,1,1,2005,310,13,2,,70
990958,1,1,1,1,1,2011,1590,13,2,,70
990958,2,2,1,1,1,2013,1700,13,2,,80
990961,1,1,1,1,1,2006,1500,13,2,,80
991025,1,1,1,1,1,2002,860,13,2,,50
991025,2,2,1,1,1,2021,1720,13,2,,90
991051,1,1,1,1,1,2013,2500,13,2,,80
991051,2,1,1,1,1,2018,1500,13,2,,85
991058,1,1,1,1,1,1998,1200,13,2,,75
991061,1,1,1,1,1,1999,1300,13,2,,100
991061,2,1,1,1,1,1994,820,13,2,,100
991082,2,1,1,1,1,2004,1800,13,2,,80
991084,1,1,1,1,1,2007,2200,13,2,,90
991088,1,1,1,1,1,1994,1996,13,2,,90
991088,2,1,1,1,1,1995,1400,13,2,,80
991098,1,1,1,3,1,1993,730,13,2,,
991133,1,1,1,1,1,2022,812,3,2,,70
991176,1,1,1,1,1,2014,1100,13,2,,80
991176,2,1,1,1,1,2007,1300,13,2,,70
991184,1,1,1,1,2,2020,1500,13,2,,70
991184,2,2,1,1,1,2013,1200,13,2,,80
991186,1,1,1,1,1,2020,340,13,2,,25
991186,2,1,1,1,1,2011,2000,13,2,,75
991196,1,1,1,1,1,1985,500,13,2,,70
991196,1,1,2,5,1,1985,285,13,2,,
991203,1,1,1,1,1,2018,2000,13,2,,80
991203,2,1,1,1,3,2020,5000,12,2,,80
991205,1,1,1,1,1,2018,1800,13,2,,100
991205,2,2,1,1,1,2021,1350,13,2,,85
991217,1,1,1,3,1,2020,400,13,2,,
991236,1,1,1,1,1,2000,650,13,2,,60
991304,1,1,1,1,1,2017,2150,13,1,50,105
991311,1,1,1,1,1,1989,850,13,2,,70
991377,1,1,1,1,1,2021,1400,13,2,,80
991448,1,1,1,5,1,2016,692,13,2,,
991448,2,2,1,1,1,2020,724,13,2,,85
991448,3,1,1,3,1,1995,656,14,2,,
991456,1,1,1,1,1,2008,4400,13,2,,60
991512,1,1,1,1,1,1990,1300,13,2,,70
991512,2,2,1,1,1,1995,500,14,2,,50
991523,1,1,1,1,1,2008,1800,13,2,,80
991523,3,1,1,5,1,2014,380,13,2,,
991548,1,1,1,1,1,2016,2300,13,2,,80
991548,2,1,1,1,1,2021,1900,13,2,,80
991568,1,1,1,1,1,1998,700,12,2,,30
991568,1,1,2,5,1,1998,500,12,2,,
991570,1,1,1,1,1,2007,5250,13,2,,90
991571,1,1,1,1,1,2022,1650,4,2,,85
991571,2,1,1,1,1,2022,1300,4,2,,80
991578,1,1,1,1,1,1998,1230,13,2,,70
991593,1,1,1,1,1,2002,8948,13,2,,90
991593,1,1,2,1,1,2013,383,13,2,,30
991599,1,1,1,5,1,2020,650,13,2,,
991602,1,1,1,1,1,1991,800,13,2,,60
991620,1,1,1,3,1,1985,1100,13,2,,
991625,1,1,1,1,1,1994,1850,13,2,,80
991673,1,1,1,1,1,1995,7000,13,2,,90
991673,1,1,2,4,2,1995,5000,13,2,,
991673,2,1,1,1,1,1996,1200,13,2,,90
991682,1,1,1,1,1,2008,1300,13,2,,80
991694,1,1,1,1,1,2008,1700,13,2,,40
991694,2,1,1,1,1,2020,900,13,2,,50
991695,1,1,1,1,1,2012,1900,13,2,,70
991695,2,1,1,1,1,2019,1200,13,2,,80
991703,1,1,1,1,1,2008,1300,13,2,,80
991727,1,1,1,1,1,2014,1800,13,2,,80
991727,2,1,1,1,1,2016,2100,13,2,,80
991729,1,1,1,1,1,2013,2300,13,2,,80
991729,2,1,1,1,1,1995,1400,13,2,,80
991751,1,1,1,3,2,2004,1850,13,2,,
991755,1,1,1,1,1,2017,1350,13,2,,70
991763,1,1,1,1,1,1996,1500,13,2,,80
991763,2,1,1,1,1,1996,5000,13,2,,90
991769,1,1,1,1,1,2013,1100,13,2,,70
991770,2,1,1,1,1,2021,550,13,2,,30
991778,1,1,1,1,1,2019,2200,13,2,,50
991778,2,1,1,1,1,2021,1500,13,2,,80
991782,1,1,1,1,1,2018,3950,13,2,,75
991782,2,1,1,1,1,2018,4050,13,2,,95
991791,1,1,1,1,1,2002,2500,13,2,,80
991804,1,1,1,1,1,2008,1000,13,2,,70
991804,2,2,1,1,1,2017,1300,13,2,,80
991823,1,1,1,1,1,2018,1000,13,2,,80
991823,2,2,1,1,1,2021,500,13,2,,70
991829,2,1,1,1,1,2019,1800,13,2,,70
991830,1,1,1,1,1,2006,1300,13,2,,75
991833,1,1,1,1,1,2002,7000,13,2,,90
991833,2,1,1,1,1,2012,250,13,2,,20
991855,1,1,1,1,1,2018,5000,13,2,,100
991855,1,1,2,1,2,2018,1000,13,2,,20
991855,2,2,1,1,1,2017,3400,13,2,,100
991863,1,1,1,1,1,2003,1680,13,2,,80
991865,1,1,1,1,1,2010,1500,13,2,,70
991909,1,1,1,1,1,2010,2370,13,2,,90
991909,1,1,2,1,1,2018,15,13,2,,1
991963,1,1,1,1,1,2006,3000,13,2,,50
991965,1,1,1,1,2,2006,1200,13,2,,100
991977,1,1,1,1,1,2021,1500,13,2,,25
991977,2,1,1,1,1,2019,1850,13,2,,140
991998,1,1,1,1,1,2006,4600,13,2,,95
991998,2,2,1,1,1,2010,4600,13,2,,95
991998,2,2,2,1,3,2010,70,12,2,,10
992130,1,2,1,5,1,2013,400,12,2,,
992130,4,2,1,2,1,2018,520,12,2,,
992215,1,1,1,1,1,1999,2200,13,2,,90
992215,2,1,1,1,1,2015,200,13,2,,20
992238,1,1,1,1,2,2021,4100,12,2,,90
992253,1,1,1,1,1,2002,1800,13,2,,85
992253,2,1,1,1,1,2005,1200,13,2,,80
992394,1,1,1,1,1,2005,1350,13,2,,50
992445,1,1,1,1,1,1988,1000,13,2,,97
992452,2,2,1,1,1,2022,1044,4,2,,90
992453,2,2,1,1,1,1994,980,13,2,,98
992463,1,1,1,1,1,2001,640,13,2,,100
992469,2,1,1,1,1,2018,1400,13,2,,75
992529,1,1,1,1,1,2022,1200,13,2,,35
992540,1,1,1,1,1,2004,620,13,2,,70
992567,1,1,1,3,1,2010,760,13,2,,
992569,1,1,1,1,1,2018,1050,13,2,,60
992569,2,1,1,1,1,1998,1030,13,2,,60
992666,1,1,1,1,1,2000,1720,13,2,,90
992666,2,1,1,1,1,1989,770,13,2,,60
992727,1,1,1,1,1,1994,1900,13,2,,100
992727,2,2,1,1,1,1998,495,13,2,,50
992735,1,1,1,1,1,2018,750,13,2,,20
992735,2,2,1,1,1,1998,1300,13,2,,90
992736,1,1,1,5,1,2020,200,13,2,,
992770,1,1,1,1,1,2022,1100,3,2,,80
992776,1,1,1,1,1,2005,700,13,2,,60
992776,2,1,1,1,1,2010,1800,13,2,,60
992785,2,1,1,1,1,1990,1200,13,2,,70
992795,1,1,1,1,1,2009,1600,13,2,,80
992801,1,1,1,1,1,2006,2200,13,2,,80
992801,2,1,1,1,1,2017,1400,13,2,,75
992804,1,1,1,1,1,1984,1200,13,2,,70
992809,1,1,1,1,1,2014,1400,13,2,,80
992809,2,1,1,1,1,2016,1700,13,2,,70
992831,1,1,1,1,1,2010,1300,13,2,,80
992837,1,1,1,3,1,2013,960,13,2,,
992863,1,1,1,1,1,2010,1580,13,2,,80
992863,2,1,1,1,1,2005,1250,13,2,,70
992878,2,1,1,1,1,2022,1900,6,2,,60
992882,1,1,1,1,1,2018,1480,13,2,,80
992887,1,1,1,1,1,2019,1280,13,2,,80
992890,1,1,1,1,1,2011,1300,13,2,,70
992890,2,1,1,1,1,1995,700,13,2,,80
992896,1,1,1,3,1,2022,1230,13,2,,
992904,1,1,1,1,1,2022,1350,13,2,,70
992904,2,1,1,1,1,2022,1300,8,2,,80
992915,1,1,1,1,1,2003,1800,13,2,,80
992915,2,2,1,1,1,2003,107,13,2,,20
992927,1,1,1,1,1,2008,1400,13,2,,80
992927,2,1,1,1,1,2012,1000,13,2,,85
992942,1,1,1,2,1,2021,253,12,2,,
992953,1,1,1,5,1,2017,1000,13,2,,
992953,2,2,1,2,1,2009,790,13,2,,
993067,1,1,1,1,1,2007,1300,13,2,,80
993076,1,1,1,1,1,2016,1480,13,2,,1
993076,2,1,1,1,1,2020,1650,13,2,,1
993077,1,1,1,1,1,2005,1170,13,2,,20
993077,2,2,1,1,1,2019,770,13,2,,81
993080,1,1,1,1,1,1998,1870,13,2,,10
993080,1,1,2,1,3,2007,140,12,2,,1
993095,1,1,1,1,1,2016,4000,13,2,,90
993095,2,1,1,1,1,2017,4000,13,2,,80
993148,1,1,1,1,1,2012,3000,13,2,,80
993148,1,1,2,1,1,2017,300,13,2,,3
993148,1,1,3,1,3,2013,200,13,2,,5
993148,2,1,1,1,1,2020,1000,13,2,,60
993204,1,1,1,1,1,2017,3600,13,2,,33
993206,1,1,1,1,1,1989,1200,13,2,,100
993206,1,1,2,3,1,2020,1000,13,2,,
993206,1,1,3,5,1,2021,500,13,2,,
993221,1,2,1,1,1,1993,1250,13,2,,80
993221,2,2,1,1,1,1992,1020,13,2,,90
993229,1,1,1,1,1,2017,1650,13,2,,90
993229,2,2,1,1,1,2019,2000,13,2,,100
993230,1,1,1,1,1,2011,1700,13,2,,90
993230,2,1,1,1,1,2003,1400,13,2,,75
993366,1,1,1,1,2,2012,2800,13,2,,60
993366,2,1,1,1,1,2008,1500,13,2,,80
993388,2,2,1,1,1,1998,1030,13,2,,40
993401,1,1,1,1,1,2021,1500,13,2,,80
993409,1,1,1,1,1,2002,500,13,2,,70
993409,1,1,2,3,1,2013,800,13,2,,
993503,1,1,1,1,1,2006,4300,13,2,,95
993609,1,1,1,1,1,1991,1300,13,2,,80
993609,2,2,1,1,1,2005,580,13,2,,60
993613,1,1,1,1,1,2008,1850,13,2,,50
993828,1,1,1,1,1,2015,1150,13,2,,90
993891,1,2,1,1,1,1992,1500,13,2,,40
993891,2,2,1,1,1,2006,1050,13,2,,80
993895,1,1,1,1,1,1998,900,13,2,,65
993969,1,1,1,1,1,2013,7000,13,2,,90
993969,2,1,1,1,1,2020,450,14,2,,30
993978,1,1,1,1,1,2002,1000,13,2,,50
993980,1,1,1,3,1,2000,714,14,2,,
994004,1,1,1,1,1,2004,700,13,2,,60
994004,1,1,2,3,1,2009,700,13,2,,
994020,1,1,1,1,1,2020,2000,13,2,,70
994020,2,1,1,1,1,2016,1000,13,2,,50
994041,1,1,1,1,1,2019,550,14,2,,100
994041,2,1,1,1,1,2014,1800,13,2,,70
994042,1,1,1,1,1,1987,500,14,2,,50
994042,1,1,2,3,1,2020,400,14,2,,
994045,1,1,1,3,1,1993,1050,13,2,,
994053,1,1,1,1,1,2000,1550,13,2,,80
994058,1,1,1,1,1,2006,1550,13,2,,80
994058,2,1,1,1,1,2010,1000,13,2,,70
994065,1,1,1,1,1,1986,1450,13,2,,80
994096,1,1,1,1,1,2009,2600,13,2,,80
994106,1,1,1,1,1,2000,1700,13,2,,80
994131,1,1,1,3,1,2013,750,13,2,,
994165,1,1,1,1,1,1989,900,13,2,,80
994167,1,1,1,1,1,1998,3850,13,2,,80
994167,1,1,2,5,1,1998,250,13,2,,
994169,1,1,1,1,1,1994,1000,13,2,,90
994229,1,1,1,1,1,2022,1540,13,2,,75
994233,1,1,1,1,1,1998,1400,13,2,,70
994233,2,1,1,1,1,2020,1250,13,2,,80
994242,1,1,1,1,1,2012,2200,13,2,,80
994252,1,1,1,1,1,2021,2500,13,2,,85
994252,2,1,1,1,1,2020,1500,13,2,,85
994252,4,1,1,3,1,1983,600,13,2,,
994256,1,1,1,1,1,2019,2000,13,2,,90
994265,1,1,1,1,1,1993,1800,13,2,,80
994265,2,1,1,1,1,2013,4600,12,2,,80
994459,2,1,1,1,1,1975,1200,13,2,,80
994476,1,1,1,1,1,2007,1700,13,2,,80
994476,2,1,1,1,1,2010,1350,13,2,,80
994476,3,1,1,5,1,1998,620,13,2,,
994526,1,1,1,1,1,2004,1100,13,2,,80
994615,1,1,1,3,1,2008,1100,13,2,,
994645,1,1,1,1,1,1992,1050,13,2,,80
994645,2,1,1,1,1,2005,660,13,2,,80
994659,1,1,1,1,1,2020,4600,13,2,,
994659,1,1,2,3,1,2020,2400,13,2,,
994665,1,1,1,1,1,1992,1200,13,2,,20
994665,2,1,1,1,1,1999,700,13,2,,20
994671,1,1,1,1,1,2014,9000,13,2,,100
994671,2,2,1,1,1,2003,1700,13,2,,100
994680,1,1,1,1,1,1993,1100,13,2,,80
994680,2,1,1,1,1,1995,550,13,2,,100
994685,1,1,1,1,1,2007,1400,13,2,,80
994686,1,1,1,1,1,2003,800,13,2,,10
994686,2,2,1,1,1,2020,1500,13,2,,80
994706,1,1,1,1,1,1984,1800,13,2,,70
994706,1,1,2,3,1,2011,700,13,2,,
994741,1,1,1,1,2,2007,3000,13,2,,100
994741,2,1,1,1,1,1989,900,13,2,,100
994742,1,1,1,1,1,2009,5000,13,2,,100
994742,2,1,1,1,1,2014,1500,13,2,,100
994759,1,1,1,1,1,2008,4000,13,2,,70
994769,1,1,1,1,2,2010,1070,14,2,,80
994769,2,2,1,1,2,2010,560,14,2,,50
994776,1,1,1,1,1,2011,4700,13,2,,90
994776,2,2,1,1,1,1986,860,13,2,,70
994776,2,2,2,1,1,2011,950,12,2,,60
994777,1,1,1,1,1,2020,2620,13,2,,65
994777,1,1,2,1,1,2021,160,13,1,260,1
994777,2,1,1,1,2,2010,820,13,2,,60
994779,1,1,1,1,1,2011,1500,12,2,,70
994782,1,1,1,1,1,2008,4000,13,2,,110
994782,1,1,2,1,2,2021,190,12,2,,10
994782,2,1,1,1,1,2022,1340,13,2,,80
994789,1,1,1,1,1,2014,4000,13,2,,100
994789,2,1,1,1,1,2015,5000,13,2,,80
994795,1,1,1,1,1,2009,3500,13,2,,80
994801,1,1,1,1,2,2012,3200,13,2,,50
994801,2,2,1,1,1,2010,1800,13,2,,90
994832,1,1,1,1,1,2022,1500,8,2,,100
994841,1,1,1,1,1,2021,1800,13,1,350,86
994856,1,1,1,1,1,2020,1900,13,2,,90
994909,1,1,1,1,1,2007,1500,13,2,,70
994921,1,1,1,1,2,2017,1500,13,2,,30
994921,2,2,1,1,1,2011,730,13,2,,50
994988,1,1,1,1,1,1994,970,13,2,,50
994988,2,1,1,1,1,2008,5000,13,2,,70
995220,1,1,1,1,1,2009,2500,13,2,,90
995220,1,1,2,3,1,2014,300,13,2,,
995221,1,1,1,3,1,2010,700,13,2,,
995229,1,1,1,1,1,2020,1280,13,2,,60
995245,1,1,1,3,1,2014,860,13,2,,
