NQUEST,CTIT,NCTIT,ICTIT,BANCHE,SCOPER,UTSCOPER,VMSCOPER,FSCOPER,FSCOPER1,CARTA,CARTE,USOCART,CARTDEB,CARTDEB1,BANCOMAT,CARTAPRE,SPESECON,COLDIS,TRADING,ECREDIT,PAYLAT,PAYLATCOME1,PAYLATCOME2,PAYLATCOME3,PAYLATCOME4,INTERNET,TWEET,DEPOSIT,NDEPOSIT
1007077,2,,,2,3,,,,,1,2,2,,,1,2,500,1,3,3,2,,,,,1,2,1,2
1007132,2,,,1,2,,,,,2,,,,,1,2,500,2,,,2,,,,,2,,1,1
1007136,2,,,1,2,,,,,2,,,,,1,1,150,2,,,2,,,,,1,2,1,1
1007160,1,1,1,3,1,2,,,,1,1,2,,,1,1,800,1,3,3,2,,,,,1,2,1,4
1007171,2,,,1,2,,,,,2,,,,,1,1,1000,1,3,3,2,,,,,1,2,1,1
1007178,2,,,1,3,,,,,2,,,,,1,1,150,2,,,2,,,,,1,2,1,1
1007184,1,1,1,2,1,2,,,,1,1,2,,,1,2,300,1,2,3,2,,,,,1,2,1,2
1007189,2,,,1,2,,,,,1,1,2,,,1,1,1000,1,3,3,2,,,,,1,2,1,1
1007201,2,,,2,1,2,,,,1,1,2,,,1,2,500,1,3,3,2,,,,,1,2,1,2
1007270,2,,,1,1,2,,,,1,2,2,,,1,1,200,1,3,3,2,,,,,1,2,1,2
1007285,1,3,1,3,1,2,,,,1,5,2,,,1,2,1000,1,2,3,2,,,,,1,2,1,8
1007291,2,,,1,1,2,,,,2,,,,,1,2,600,1,3,3,2,,,,,2,,1,1
1007312,2,,,1,1,2,,,,2,,,,,1,2,400,2,,,2,,,,,2,,1,1
1007330,2,,,2,1,2,,,,1,1,2,,,1,1,100,2,,,2,,,,,1,2,1,2
1007406,2,,,1,2,,,,,2,,,,,1,2,450,1,3,3,2,,,,,1,2,1,1
1007436,,,,,,,,,,2,,,,,2,1,100,2,,,2,,,,,1,2,2,0
1007455,1,2,1,2,1,2,,,,1,2,3,,2,1,2,1000,1,3,3,2,,,,,1,2,1,2
1007484,2,,,2,3,,,,,2,,,,,1,1,400,2,,,2,,,,,1,2,1,3
1007505,1,1,2,1,2,,,,,2,,,,,1,2,2000,1,3,3,2,,,,,1,2,1,1
1007506,1,1,2,1,1,2,,,,1,3,2,,,1,1,100,1,2,3,2,,,,,1,2,1,2
1007507,1,1,2,2,2,,,,,1,2,2,,,1,2,1000,1,3,3,2,,,,,2,,1,2
1007527,1,1,2,1,1,2,,,,1,4,2,,,1,1,4000,1,3,3,2,,,,,1,2,1,2
1007544,,,,,,,,,,2,,,,,2,1,500,2,,,2,,,,,1,2,2,0
1007579,2,,,1,1,2,,,,1,2,2,,,1,1,500,1,3,3,2,,,,,1,1,1,3
1007600,1,1,2,3,1,2,,,,1,3,2,,,1,2,300,1,2,3,2,,,,,1,2,1,3
1007680,1,2,2,2,2,,,,,1,1,2,,,1,1,700,1,3,3,2,,,,,1,2,1,2
1007699,2,,,2,3,,,,,1,2,2,,,1,2,600,1,3,3,2,,,,,1,2,1,2
1007723,2,,,1,2,,,,,1,1,2,,,1,2,500,1,3,3,2,,,,,1,2,1,1
1007899,2,,,3,2,,,,,1,3,2,,,1,2,500,1,3,3,2,,,,,1,2,1,3
1007935,2,,,3,2,,,,,2,,,,,1,2,800,2,,,2,,,,,2,,1,3
1007940,2,,,3,1,1,1200,1200,,1,1,2,,,1,1,1300,2,,,2,,,,,1,2,1,3
1007977,1,2,2,1,1,2,,,,1,2,2,,,1,1,1000,1,3,3,2,,,,,1,1,1,2
1007986,2,,,1,1,2,,,,1,1,1,,,1,2,700,1,3,3,2,,,,,1,1,1,3
1007998,2,,,1,2,,,,,2,,,,,1,2,600,1,3,3,2,,,,,1,2,1,1
1008011,2,,,2,2,,,,,2,,,,,1,1,300,1,3,2,1,1,2,2,2,1,2,1,2
1008047,1,1,1,1,1,1,5000,,1,1,1,2,,,1,1,1000,1,2,3,2,,,,,1,2,1,4
1008050,2,,,1,1,2,,,,1,1,1,,,1,1,800,1,3,3,2,,,,,1,2,1,1
1008116,2,,,2,1,2,,,,1,2,2,,,1,2,50,1,2,3,2,,,,,1,2,1,3
1008128,2,,,1,2,,,,,2,,,,,1,2,1000,2,,,2,,,,,1,2,1,1
1008156,2,,,1,2,,,,,2,,,,,1,2,800,2,,,2,,,,,1,2,1,2
1008201,2,,,2,4,,,,,1,2,2,,,1,2,75,2,,,2,,,,,1,1,1,2
1008203,2,,,1,1,2,,,,1,2,2,,,1,2,800,1,3,3,1,2,1,2,2,1,1,1,2
1008212,2,,,1,1,2,,,,2,,,,,1,1,600,1,3,3,2,,,,,1,2,1,1
1008228,1,1,1,2,2,,,,,1,2,2,,,1,1,300,1,3,3,2,,,,,1,2,1,4
1008231,2,,,1,2,,,,,2,,,,,1,2,500,2,,,2,,,,,1,2,1,1
1008271,1,2,1,2,1,2,,,,1,3,2,,,1,1,800,1,2,3,2,,,,,1,1,1,6
1008278,2,,,2,2,,,,,2,,,,,1,1,200,1,3,3,1,2,2,1,2,1,2,1,2
1008279,2,,,2,2,,,,,2,,,,,1,1,300,2,,,2,,,,,2,,1,3
1008283,2,,,1,2,,,,,1,1,2,,,1,1,200,1,3,3,2,,,,,1,2,1,2
1008321,2,,,1,2,,,,,1,1,2,,,1,2,200,2,,,2,,,,,1,1,1,1
1008334,1,1,1,2,1,2,,,,1,1,2,,,1,1,1000,1,3,3,2,,,,,1,2,1,2
1008356,2,,,3,2,,,,,1,2,2,,,1,2,300,2,,,1,2,1,2,2,1,2,1,3
1008408,1,2,1,2,1,2,,,,1,2,1,,,1,2,1500,1,3,3,2,,,,,1,2,1,2
1008419,2,,,1,2,,,,,2,,,,,1,2,400,2,,,2,,,,,1,2,1,1
1008440,2,,,1,2,,,,,2,,,,,1,1,450,2,,,2,,,,,1,2,1,1
1008508,,,,,,,,,,2,,,,,2,2,700,2,,,2,,,,,2,,2,0
1008570,2,,,1,2,,,,,2,,,,,1,2,300,2,,,2,,,,,1,2,1,1
1008597,2,,,3,2,,,,,1,5,2,,,1,1,500,1,2,3,1,2,1,2,2,1,2,1,4
1008613,2,,,1,2,,,,,1,2,2,,,1,2,400,1,3,3,2,,,,,1,2,1,1
1008617,2,,,1,1,2,,,,2,,,,,1,2,1200,1,3,3,1,1,2,2,2,1,2,1,1
1008625,2,,,1,2,,,,,2,,,,,1,1,400,2,,,2,,,,,1,2,1,1
1008656,2,,,1,1,2,,,,1,1,2,,,1,2,600,2,,,2,,,,,2,,1,1
1008687,2,,,1,3,,,,,1,1,2,,,1,2,200,1,3,3,2,,,,,1,2,1,2
1008703,2,,,1,1,2,,,,1,1,2,,,2,2,350,1,3,3,2,,,,,1,2,1,1
1008740,1,2,2,2,1,2,,,,1,3,2,,,1,1,1500,1,2,3,1,2,1,1,2,1,2,1,4
1008752,2,,,1,3,,,,,1,2,2,,,1,2,250,1,3,3,2,,,,,1,2,1,1
1008756,2,,,1,2,,,,,2,,,,,1,2,1000,2,,,2,,,,,2,,1,1
1008757,2,,,1,2,,,,,2,,,,,1,2,450,2,,,2,,,,,2,,1,1
1008762,2,,,1,2,,,,,2,,,,,1,2,700,2,,,2,,,,,2,,1,1
1008768,2,,,1,2,,,,,2,,,,,1,2,600,2,,,2,,,,,2,,1,1
1008771,,,,,,,,,,2,,,,,2,2,900,2,,,2,,,,,2,,2,0
1008805,,,,,,,,,,2,,,,,2,2,800,2,,,2,,,,,2,,2,0
1008824,2,,,1,2,,,,,1,1,1,,,1,2,1000,1,3,3,2,,,,,1,2,1,1
1008825,2,,,2,2,,,,,1,3,2,,,1,2,3500,1,3,3,2,,,,,1,2,1,2
1008855,1,1,1,1,2,,,,,1,1,1,,,2,1,1500,1,3,3,2,,,,,1,2,1,1
1008867,2,,,2,1,2,,,,1,2,2,,,2,1,300,1,3,3,2,,,,,2,,1,2
1008896,2,,,2,2,,,,,1,1,2,,,1,2,150,1,3,3,1,1,2,2,2,1,1,1,4
1008913,2,,,2,1,1,3000,3000,,1,1,2,,,1,1,500,1,3,3,2,,,,,1,2,1,2
1009007,2,,,1,3,,,,,1,1,3,100,,1,2,300,1,3,3,1,2,2,2,1,1,1,1,1
1009080,2,,,2,2,,,,,1,1,1,,,1,2,600,1,3,3,2,,,,,1,2,1,3
1009087,2,,,3,2,,,,,1,2,2,,,1,2,1000,1,3,3,2,,,,,1,2,1,3
1009089,2,,,1,3,,,,,2,,,,,1,2,600,2,,,2,,,,,2,,1,1
1009098,2,,,3,1,2,,,,1,1,2,,,1,1,2500,1,3,3,2,,,,,1,2,1,4
1009106,2,,,1,4,,,,,2,,,,,2,2,680,2,,,2,,,,,2,,1,1
1009107,2,,,1,2,,,,,2,,,,,1,2,1250,2,,,2,,,,,1,2,1,2
1009108,,,,,,,,,,2,,,,,2,1,600,2,,,2,,,,,1,2,2,0
1009114,2,,,2,2,,,,,1,1,2,,,1,1,600,2,,,2,,,,,1,2,1,2
1009152,2,,,4,2,,,,,1,1,2,,,1,1,500,1,3,3,2,,,,,1,2,1,4
1009301,2,,,1,2,,,,,2,,,,,1,2,800,1,3,3,2,,,,,1,2,1,1
1009306,,,,,,,,,,2,,,,,2,1,300,2,,,2,,,,,1,2,2,0
1009330,2,,,1,2,,,,,1,2,2,,,1,2,350,1,3,3,2,,,,,1,2,1,2
1009343,2,,,1,2,,,,,2,,,,,1,2,1500,2,,,2,,,,,2,,1,1
1009347,2,,,1,2,,,,,1,1,2,,,1,2,1000,1,3,3,2,,,,,1,2,1,1
1009349,2,,,1,2,,,,,2,,,,,1,2,600,2,,,2,,,,,2,,1,1
1009360,2,,,1,2,,,,,2,,,,,1,2,300,2,,,2,,,,,1,2,1,1
1009365,2,,,1,2,,,,,2,,,,,1,2,200,2,,,2,,,,,1,2,1,1
1009368,2,,,1,2,,,,,1,1,1,,,1,2,800,2,,,2,,,,,2,,1,1
1009373,2,,,2,2,,,,,2,,,,,1,2,500,2,,,2,,,,,1,2,1,2
1009438,2,,,2,2,,,,,1,1,2,,,1,2,2000,1,3,3,2,,,,,1,2,1,2
1009447,2,,,1,2,,,,,2,,,,,1,1,800,1,3,3,2,,,,,1,2,1,1
1009498,,,,,,,,,,2,,,,,2,2,200,2,,,2,,,,,2,,2,0
1009622,2,,,2,2,,,,,1,3,2,,,1,1,500,1,3,3,2,,,,,1,2,1,3
1009623,2,,,3,2,,,,,1,1,2,,,1,1,1000,1,3,3,2,,,,,1,2,1,3
1009714,2,,,1,2,,,,,2,,,,,2,2,1000,2,,,2,,,,,1,1,1,2
1009733,2,,,1,1,2,,,,1,1,1,,,1,2,1500,2,,,2,,,,,1,1,1,2
1009754,,,,,,,,,,2,,,,,2,1,1200,2,,,2,,,,,1,2,2,0
1009849,,,,,,,,,,2,,,,,2,1,100,2,,,2,,,,,2,,2,0
1009861,2,,,1,2,,,,,2,,,,,1,2,1300,2,,,2,,,,,1,2,1,1
1009863,2,,,1,1,1,2500,,1,2,,,,,1,1,1200,1,3,3,2,,,,,1,2,1,1
1009866,2,,,1,2,,,,,2,,,,,1,1,600,2,,,2,,,,,1,2,1,2
1009882,2,,,1,2,,,,,2,,,,,1,2,300,2,,,2,,,,,1,2,1,1
1009887,2,,,1,2,,,,,2,,,,,1,2,900,2,,,2,,,,,2,,1,1
1009890,2,,,1,2,,,,,2,,,,,1,2,1000,2,,,2,,,,,1,1,1,2
1009899,2,,,1,2,,,,,2,,,,,1,2,700,2,,,2,,,,,2,,1,1
1009915,2,,,1,2,,,,,2,,,,,1,2,200,1,3,3,2,,,,,1,2,1,1
1009930,2,,,1,2,,,,,2,,,,,1,1,800,2,,,2,,,,,1,2,1,2
1009951,2,,,1,2,,,,,1,1,2,,,1,2,100,1,3,3,2,,,,,1,2,1,1
1009971,2,,,1,1,2,,,,2,,,,,1,2,500,1,3,3,2,,,,,1,2,1,1
1009976,2,,,1,2,,,,,2,,,,,2,1,800,2,,,2,,,,,1,2,1,1
1009978,2,,,1,2,,,,,2,,,,,1,1,100,1,3,3,2,,,,,1,2,1,2
1009988,2,,,2,1,2,,,,1,2,2,,,1,2,2000,1,3,3,2,,,,,1,2,1,2
1009991,2,,,1,2,,,,,2,,,,,1,2,1000,2,,,2,,,,,1,2,1,2
1009994,,,,,,,,,,2,,,,,2,1,500,1,3,3,2,,,,,1,2,2,0
1010002,2,,,1,2,,,,,1,1,2,,,1,2,100,1,3,3,2,,,,,1,2,1,1
1010010,2,,,1,2,,,,,2,,,,,1,2,600,2,,,2,,,,,1,2,1,1
1010026,2,,,1,2,,,,,2,,,,,1,1,500,2,,,2,,,,,1,2,1,1
1010029,2,,,1,2,,,,,2,,,,,1,2,400,2,,,2,,,,,1,2,1,1
1010035,2,,,1,1,2,,,,1,1,2,,,1,2,500,2,,,2,,,,,1,2,1,1
1010042,2,,,1,2,,,,,2,,,,,2,2,1500,2,,,2,,,,,1,2,1,1
1010069,2,,,1,2,,,,,2,,,,,2,2,1200,2,,,2,,,,,1,2,1,1
1010084,2,,,1,2,,,,,2,,,,,2,2,300,2,,,2,,,,,2,,1,1
1010085,2,,,1,2,,,,,2,,,,,2,2,1500,2,,,2,,,,,1,2,1,1
1010109,2,,,1,2,,,,,2,,,,,2,2,1500,2,,,2,,,,,1,2,1,1
1010117,2,,,1,2,,,,,1,1,2,,,2,2,1250,1,3,3,2,,,,,1,2,1,1
1010120,2,,,1,2,,,,,2,,,,,2,2,1300,2,,,2,,,,,1,2,1,1
1010131,2,,,1,2,,,,,2,,,,,2,2,1200,2,,,2,,,,,1,2,1,1
1010198,2,,,2,2,,,,,2,,,,,1,1,1100,2,,,2,,,,,1,2,1,2
1010221,2,,,1,2,,,,,1,1,1,,,2,2,200,2,,,2,,,,,1,2,1,1
1010228,2,,,1,2,,,,,1,1,2,,,1,2,800,2,,,2,,,,,1,2,1,3
1010231,2,,,3,2,,,,,1,3,2,,,1,1,500,1,3,3,2,,,,,1,1,1,3
1010255,2,,,1,2,,,,,2,,,,,2,2,540,2,,,2,,,,,2,,1,1
1010290,2,,,1,2,,,,,2,,,,,2,2,1200,2,,,2,,,,,1,2,1,1
1010302,2,,,1,2,,,,,2,,,,,2,2,1500,2,,,2,,,,,1,2,1,1
1010308,2,,,1,2,,,,,2,,,,,2,2,1600,2,,,2,,,,,1,2,1,1
1010329,,,,,,,,,,2,,,,,2,2,1800,2,,,2,,,,,1,2,2,0
1010338,2,,,1,1,2,,,,2,,,,,1,2,700,1,3,3,2,,,,,1,2,1,2
1010367,2,,,1,2,,,,,2,,,,,1,1,800,1,3,3,2,,,,,1,2,1,1
1010369,2,,,1,2,,,,,2,,,,,1,2,800,1,3,3,2,,,,,1,2,1,2
1010376,2,,,1,2,,,,,2,,,,,1,2,500,2,,,2,,,,,1,2,1,1
1010387,,,,,,,,,,2,,,,,2,2,700,2,,,2,,,,,1,2,2,0
1010391,2,,,1,2,,,,,2,,,,,1,1,600,2,,,1,2,2,1,2,1,2,1,2
1010427,2,,,1,2,,,,,1,1,1,,,1,2,700,2,,,2,,,,,1,2,1,2
1010441,2,,,2,2,,,,,1,2,2,,,1,1,2200,1,3,3,2,,,,,1,2,1,3
1010479,2,,,1,2,,,,,2,,,,,1,1,500,1,3,3,2,,,,,1,2,1,1
1010496,2,,,1,2,,,,,2,,,,,1,2,1000,2,,,2,,,,,1,2,1,1
1010533,2,,,1,1,2,,,,1,1,1,,,1,2,2000,1,3,3,2,,,,,1,2,1,1
1010538,2,,,1,2,,,,,1,1,1,,,1,1,600,2,,,2,,,,,1,2,1,1
1010545,2,,,1,2,,,,,2,,,,,1,2,1000,2,,,2,,,,,2,,1,1
1010615,,,,1,,,,,,2,,,,,1,2,1500,2,,,2,,,,,2,,1,1
1010751,,,,,,,,,,2,,,,,2,2,300,2,,,2,,,,,2,,2,0
1010754,2,,,3,1,2,,,,2,,,,,1,1,300,1,3,3,2,,,,,1,2,1,3
1010766,2,,,1,2,,,,,2,,,,,1,2,1500,2,,,2,,,,,1,2,1,1
1010767,2,,,1,2,,,,,2,,,,,1,2,400,2,,,2,,,,,2,,1,1
1010768,2,,,2,1,2,,,,2,,,,,1,2,600,2,,,2,,,,,2,,1,2
1010782,2,,,1,1,2,,,,2,,,,,1,2,600,2,,,2,,,,,1,2,1,1
1010799,2,,,1,2,,,,,2,,,,,1,2,400,2,,,2,,,,,2,,1,1
1010842,,,,,,,,,,2,,,,,2,1,600,2,,,2,,,,,2,,2,0
1010843,2,,,1,1,2,,,,2,,,,,1,1,650,2,,,2,,,,,1,2,1,2
1010873,,,,,,,,,,2,,,,,2,2,700,2,,,2,,,,,2,,2,0
1011021,2,,,1,2,,,,,2,,,,,1,2,800,2,,,2,,,,,2,,1,1
1011036,2,,,1,2,,,,,2,,,,,1,2,1000,2,,,2,,,,,2,,1,1
1011040,2,,,2,2,,,,,1,1,2,,,1,2,1500,1,3,3,2,,,,,1,2,1,2
1011049,2,,,1,2,,,,,2,,,,,1,2,2000,2,,,2,,,,,1,2,1,3
1011060,2,,,2,2,,,,,1,2,2,,,1,2,2500,1,2,3,2,,,,,1,2,1,3
1011073,2,,,1,2,,,,,2,,,,,1,2,1150,2,,,2,,,,,1,2,1,1
1011125,2,,,1,2,,,,,2,,,,,1,2,550,2,,,2,,,,,1,2,1,1
1011134,,,,,,,,,,2,,,,,2,1,1050,2,,,2,,,,,1,2,2,0
1011139,2,,,2,2,,,,,1,1,2,,,1,1,1500,1,3,3,2,,,,,1,2,1,2
1011265,2,,,1,2,,,,,2,,,,,2,2,500,2,,,2,,,,,2,,1,1
1011279,2,,,1,1,2,,,,1,1,1,,,1,1,800,2,,,2,,,,,1,2,1,1
1011298,2,,,1,2,,,,,1,1,2,,,1,1,600,1,3,3,2,,,,,1,2,1,1
1011299,,,,,,,,,,2,,,,,2,2,1000,2,,,2,,,,,2,,2,0
1011314,2,,,1,2,,,,,1,2,2,,,1,2,800,2,,,2,,,,,1,2,1,1
1011333,,,,,,,,,,2,,,,,2,1,800,2,,,2,,,,,1,2,2,0
1011358,2,,,1,3,,,,,1,1,1,,,1,2,700,2,,,2,,,,,2,,1,2
1011370,2,,,1,2,,,,,2,,,,,1,2,50,2,,,2,,,,,2,,1,1
1011389,2,,,1,2,,,,,1,1,1,,,1,2,200,2,,,2,,,,,2,,1,1
1011409,2,,,1,2,,,,,2,,,,,1,2,1000,2,,,2,,,,,1,2,1,1
1011410,2,,,2,1,2,,,,2,,,,,1,1,700,1,3,3,2,,,,,1,2,1,2
1011420,,,,1,,,,,,2,,,,,1,2,300,2,,,2,,,,,2,,1,1
1011434,,,,1,,,,,,2,,,,,1,2,600,2,,,2,,,,,2,,1,1
1011461,2,,,2,2,,,,,2,,,,,1,2,1600,2,,,2,,,,,1,2,1,2
1011500,,,,,,,,,,2,,,,,2,1,580,2,,,2,,,,,1,2,2,0
1011547,2,,,1,2,,,,,2,,,,,1,1,1100,1,3,3,2,,,,,1,2,1,1
1011568,2,,,1,1,2,,,,2,,,,,1,1,700,1,3,3,2,,,,,1,1,1,2
1011570,2,,,2,1,2,,,,2,,,,,1,2,500,2,,,2,,,,,1,2,1,2
1011576,2,,,1,2,,,,,2,,,,,1,2,600,2,,,2,,,,,1,2,1,1
1011600,2,,,1,2,,,,,2,,,,,1,2,800,2,,,2,,,,,1,2,1,1
1011635,2,,,1,2,,,,,2,,,,,1,2,150,2,,,2,,,,,1,2,1,1
1011647,2,,,2,2,,,,,1,2,2,,,1,2,1000,1,3,3,2,,,,,1,1,1,2
1011666,2,,,1,3,,,,,1,1,1,,,1,2,300,2,,,2,,,,,1,2,1,1
1011685,,,,,,,,,,2,,,,,2,1,1100,1,3,3,2,,,,,1,2,2,0
1011687,2,,,1,2,,,,,2,,,,,1,2,800,2,,,2,,,,,1,2,1,1
1011690,2,,,1,1,2,,,,2,,,,,1,1,400,1,3,3,2,,,,,1,2,1,1
1011704,2,,,1,2,,,,,2,,,,,1,2,3000,2,,,2,,,,,1,2,1,1
1011761,2,,,1,2,,,,,1,1,1,,,1,1,500,1,3,3,2,,,,,1,2,1,1
1011784,2,,,1,2,,,,,1,1,2,,,1,1,2000,1,2,3,2,,,,,1,2,1,3
1011790,2,,,1,4,,,,,1,1,1,,,1,2,200,2,,,2,,,,,2,,1,1
1011821,2,,,1,2,,,,,2,,,,,1,2,300,2,,,2,,,,,2,,1,1
1011854,2,,,1,1,2,,,,2,,,,,1,2,600,1,3,3,2,,,,,1,2,1,1
1011874,2,,,1,2,,,,,2,,,,,1,2,900,2,,,2,,,,,2,,1,1
1011888,,,,,,,,,,2,,,,,2,1,900,2,,,2,,,,,1,2,2,0
1011898,2,,,1,2,,,,,2,,,,,1,2,1500,2,,,2,,,,,1,2,1,1
1011919,,,,1,,,,,,2,,,,,1,1,500,2,,,2,,,,,1,2,1,1
1011938,2,,,1,2,,,,,2,,,,,1,1,400,1,3,3,2,,,,,1,2,1,1
1011945,2,,,1,1,2,,,,2,,,,,1,1,800,2,,,2,,,,,1,2,1,1
1011959,2,,,1,2,,,,,1,1,2,,,1,2,300,2,,,2,,,,,1,2,1,1
1012004,2,,,2,2,,,,,1,1,2,,,1,2,1800,2,,,2,,,,,1,2,1,2
1012009,2,,,1,2,,,,,1,1,2,,,1,2,200,2,,,2,,,,,1,2,1,1
1012019,2,,,1,2,,,,,2,,,,,1,2,400,2,,,2,,,,,1,2,1,1
1012021,2,,,1,2,,,,,1,2,2,,,1,2,3000,2,,,2,,,,,1,2,1,2
1012023,2,,,1,1,2,,,,2,,,,,1,2,600,2,,,2,,,,,2,,1,1
1012025,2,,,2,1,2,,,,2,,,,,1,2,900,2,,,2,,,,,1,2,1,2
1012080,2,,,1,2,,,,,2,,,,,1,2,1800,1,3,3,2,,,,,1,2,1,1
1012090,2,,,1,2,,,,,2,,,,,1,2,300,2,,,2,,,,,1,2,1,1
1012092,2,,,1,2,,,,,2,,,,,1,2,700,1,3,3,2,,,,,1,2,1,1
1012118,2,,,1,1,2,,,,1,1,3,,1,1,1,1000,1,3,3,2,,,,,1,2,1,2
1012153,1,1,1,2,1,2,,,,1,1,2,,,1,2,1200,1,3,3,2,,,,,2,,1,2
1012164,2,,,1,2,,,,,2,,,,,1,2,600,2,,,2,,,,,2,,1,2
1012170,,,,,,,,,,2,,,,,2,1,500,2,,,2,,,,,2,,2,0
1012223,2,,,1,2,,,,,2,,,,,1,2,800,2,,,2,,,,,1,2,1,1
1012230,1,1,1,1,2,,,,,1,3,2,,,1,2,1500,1,3,3,2,,,,,1,2,1,3
1012234,,,,1,,,,,,2,,,,,1,1,800,2,,,2,,,,,1,2,1,1
1012273,2,,,3,2,,,,,1,2,2,,,1,1,250,1,3,3,2,,,,,1,2,1,5
1012277,2,,,1,2,,,,,2,,,,,1,1,1500,1,3,3,2,,,,,1,2,1,1
1012302,2,,,1,2,,,,,2,,,,,1,2,400,1,3,3,2,,,,,1,2,1,1
1012369,2,,,1,4,,,,,2,,,,,1,2,500,2,,,2,,,,,1,2,1,2
1012406,2,,,1,4,,,,,2,,,,,2,2,650,2,,,2,,,,,2,,1,1
1012441,2,,,1,4,,,,,1,1,2,,,1,2,1000,2,,,2,,,,,1,2,1,1
1012602,2,,,2,2,,,,,2,,,,,1,2,500,2,,,2,,,,,1,2,1,2
1012611,2,,,1,2,,,,,2,,,,,1,1,900,1,3,3,2,,,,,1,2,1,1
1012625,2,,,1,2,,,,,1,1,1,,,1,1,400,2,,,2,,,,,1,2,1,1
1012650,2,,,1,2,,,,,1,1,2,,,1,2,300,2,,,2,,,,,1,2,1,1
1012688,2,,,1,2,,,,,2,,,,,1,2,500,2,,,2,,,,,1,2,1,1
1012823,2,,,1,2,,,,,2,,,,,1,1,1500,2,,,2,,,,,1,2,1,1
1012835,2,,,1,2,,,,,1,1,2,,,1,2,150,2,,,2,,,,,1,2,1,1
1012850,2,,,1,2,,,,,1,1,3,,1,1,2,2000,2,,,2,,,,,1,2,1,1
1012908,2,,,1,1,2,,,,1,1,2,,,1,1,400,2,,,2,,,,,1,2,1,2
1012941,2,,,1,4,,,,,1,1,2,,,1,2,250,2,,,2,,,,,1,2,1,1
1012943,2,,,2,2,,,,,2,,,,,1,1,350,1,3,3,1,1,2,2,2,1,2,1,2
1012986,2,,,1,2,,,,,2,,,,,1,2,800,2,,,2,,,,,1,2,1,1
1012992,2,,,1,3,,,,,1,1,2,,,1,2,1000,2,,,2,,,,,2,,1,1
1013005,2,,,1,2,,,,,2,,,,,1,2,1500,2,,,2,,,,,1,2,1,2
1013054,2,,,1,2,,,,,2,,,,,1,2,500,2,,,2,,,,,1,2,1,1
1013091,2,,,2,2,,,,,1,1,2,,,1,2,200,2,,,2,,,,,1,2,1,2
1013092,2,,,1,2,,,,,2,,,,,1,2,300,1,3,3,2,,,,,1,2,1,1
1013101,,,,,,,,,,2,,,,,2,1,150,2,,,2,,,,,2,,2,0
1013103,2,,,2,2,,,,,2,,,,,1,1,200,2,,,2,,,,,1,2,1,2
1013113,2,,,1,2,,,,,1,2,2,,,1,2,500,2,,,2,,,,,2,,1,2
1013118,2,,,2,2,,,,,2,,,,,1,2,1000,2,,,2,,,,,2,,1,2
1013174,2,,,2,1,1,5000,,1,1,1,2,,,1,1,500,2,,,2,,,,,1,2,1,5
1013217,2,,,1,2,,,,,2,,,,,1,2,400,2,,,2,,,,,1,2,1,1
1013257,2,,,2,2,,,,,1,1,2,,,1,1,400,1,3,3,2,,,,,1,2,1,2
1013293,,,,1,,,,,,2,,,,,1,1,400,2,,,2,,,,,2,,1,1
1013302,2,,,1,4,,,,,2,,,,,2,1,500,2,,,2,,,,,1,2,1,1
1013307,2,,,1,2,,,,,2,,,,,1,2,1700,2,,,2,,,,,1,2,1,1
1013342,,,,,,,,,,2,,,,,2,2,500,2,,,2,,,,,1,2,2,0
1013348,2,,,1,2,,,,,2,,,,,1,2,1800,2,,,2,,,,,1,2,1,1
1013387,2,,,1,2,,,,,2,,,,,2,2,300,2,,,2,,,,,2,,1,1
1013429,,,,,,,,,,2,,,,,2,2,300,2,,,2,,,,,1,2,2,0
1013437,2,,,1,2,,,,,2,,,,,1,2,900,2,,,2,,,,,1,2,1,1
1013451,2,,,1,2,,,,,1,1,1,,,1,2,500,2,,,2,,,,,1,2,1,1
1013458,2,,,1,2,,,,,2,,,,,1,2,800,2,,,2,,,,,2,,1,1
1013465,2,,,1,2,,,,,2,,,,,1,1,1000,2,,,2,,,,,1,2,1,1
1013483,2,,,2,2,,,,,2,,,,,1,1,1200,1,3,3,2,,,,,1,2,1,3
1013525,2,,,1,2,,,,,1,1,1,,,1,2,300,1,3,3,2,,,,,1,2,1,3
1013555,2,,,1,2,,,,,1,1,2,,,1,2,1500,2,,,2,,,,,1,2,1,1
1013569,2,,,1,2,,,,,2,,,,,1,2,150,1,3,3,2,,,,,1,2,1,1
1013571,,,,1,,,,,,2,,,,,1,1,200,2,,,2,,,,,1,2,1,1
1013639,2,,,1,4,,,,,2,,,,,1,2,1000,2,,,2,,,,,1,2,1,1
1013653,2,,,1,2,,,,,2,,,,,2,2,900,2,,,2,,,,,2,,1,1
1013697,2,,,1,2,,,,,2,,,,,2,2,1500,2,,,2,,,,,1,2,1,1
1013702,2,,,1,2,,,,,2,,,,,2,2,650,2,,,2,,,,,2,,1,1
1013724,2,,,1,2,,,,,2,,,,,2,2,1400,2,,,2,,,,,1,2,1,1
1013735,2,,,1,2,,,,,2,,,,,2,2,1500,2,,,2,,,,,1,2,1,1
1013795,2,,,1,2,,,,,1,1,1,,,2,2,750,2,,,2,,,,,1,2,1,1
1013802,,,,3,1,2,,,,1,5,3,200,,1,1,3000,1,1,3,2,,,,,1,1,1,4
1013812,2,,,1,2,,,,,2,,,,,2,2,1000,2,,,2,,,,,2,,1,1
