NQUEST,Y,CN,CD1,CD2,CD,C,S
25134,30200,28200,0,700,700,28900,1300
25137,27401.414576,14400,0,0,0,14400,13001.414576
25138,35609.707965,24150,0,0,0,24150,11459.707965
25141,35159.349501,15700,0,7000,7000,22700,12459.349501
25142,74273.805227,38000,11100,6000,17100,55100,19173.805227
25145,13209.203191,16000,0,0,0,16000,-2790.796809
25148,72258.171819,58600,18500,2500,21000,79600,-7341.828181
25238,34083.751147,27600,0,0,0,27600,6483.7511474
25240,35320.882775,27600,0,0,0,27600,7720.8827749
25245,20038.407079,18000,0,6000,6000,24000,-3961.592921
25309,12859.945866,12000,0,0,0,12000,859.9458662
25322,21688.152008,20400,0,0,0,20400,1288.1520078
25373,48923.439256,46992,20000,0,20000,66992,-18068.56074
25425,45171.117923,34200,0,4000,4000,38200,6971.1179227
25429,75816.182881,54033.804436,0,0,0,54033.804436,21782.378446
25435,124693.90293,43800,16000,3000,19000,62800,61893.902931
25439,39578.431901,40800,9000,0,9000,49800,-10221.5681
25443,108429.66999,70002.241436,0,10000,10000,80002.241436,28427.428555
25444,5139.2425576,7920,0,0,0,7920,-2780.757442
25448,58894.933107,37000,0,1000,1000,38000,20894.933107
25463,60391.188882,24762.464768,0,0,0,24762.464768,35628.724114
25602,94383.137578,51250,0,0,0,51250,43133.137578
25610,148846.27351,90093.597378,0,7000,7000,97093.597378,51752.676133
25625,54784.487824,38400,0,0,0,38400,16384.487824
25634,45411.892964,28800,0,6000,6000,34800,10611.892964
25649,32593.976609,26400,0,0,0,26400,6193.9766089
25681,39223.245822,21600,0,1000,1000,22600,16623.245822
25723,43655.506949,41600,0,2000,2000,43600,55.506948612
25727,38311.1216,42720,0,0,0,42720,-4408.8784
25753,63138.314666,61825.638666,15000,0,15000,76825.638666,-13687.324
25754,56527.995067,46160,0,0,0,46160,10367.995067
25756,35198.402395,33600,0,0,0,33600,1598.4023948
25759,41053.828428,35100,4000,800,4800,39900,1153.8284275
25760,33554.17667,24960,0,0,0,24960,8594.1766701
25765,19318.493303,18000,0,0,0,18000,1318.4933028
25766,29720,27600,0,0,0,27600,2120
25767,43800,65400,0,0,0,65400,-21600
25768,29000,27600,0,0,0,27600,1400
25842,31932.412328,18000,0,0,0,18000,13932.412328
25883,31725.075444,20160,0,0,0,20160,11565.075444
25887,54713.989967,26496,0,0,0,26496,28217.989967
25897,95018.544974,45400,13500,0,13500,58900,36118.544974
25898,65887.415615,41600,0,0,0,41600,24287.415615
25903,71426.601334,40500,0,0,0,40500,30926.601334
25905,86194.135234,46400,0,0,0,46400,39794.135234
25910,42070.759221,32400,0,300,300,32700,9370.7592213
25914,74127.609045,32400,0,0,0,32400,41727.609045
25917,8590.9890613,56000,23000,0,23000,79000,-70409.01094
25918,44873.375335,38400,0,0,0,38400,6473.3753351
25919,84482.634017,40800,0,0,0,40800,43682.634017
25923,65654.559374,29460,0,0,0,29460,36194.559374
25924,30068.131078,24000,0,0,0,24000,6068.131078
25927,14939.428928,13920,0,0,0,13920,1019.4289283
25928,31957.879243,33600,0,0,0,33600,-1642.120757
25930,52518.605734,39700,0,0,0,39700,12818.605734
25963,61601.247909,38400,0,300,300,38700,22901.247909
25964,23869.779565,22800,0,6000,6000,28800,-4930.220435
25967,65400.371999,38755.778854,0,0,0,38755.778854,26644.593145
25968,88552.693326,45600,0,2000,2000,47600,40952.693326
25970,19871.71962,10800,0,0,0,10800,9071.7196197
25973,44066.273164,22620,0,2500,2500,25120,18946.273164
25974,37913.288207,23400,0,0,0,23400,14513.288207
25975,38043.676766,22800,5000,1000,6000,28800,9243.6767664
25978,25718.691412,23100,10000,0,10000,33100,-7381.308588
26006,19500,18000,0,0,0,18000,1500
26019,25934.052,21548.214601,0,0,0,21548.214601,4385.8373988
26020,16050,14400,0,0,0,14400,1650
26029,23083.237183,18000,0,0,0,18000,5083.2371826
26040,53928.257132,19860,0,0,0,19860,34068.257132
26044,15400,14400,0,0,0,14400,1000
26047,56155.770397,36000,0,0,0,36000,20155.770397
26048,60038.770563,51000,20000,0,20000,71000,-10961.22944
26161,38507.851079,32000,0,0,0,32000,6507.851079
26163,21824.594225,28800,0,0,0,28800,-6975.405775
26165,70642.520611,38500,0,0,0,38500,32142.520611
26166,46302.845905,31200,-3000,0,-3000,28200,18102.845905
26168,43538.22559,36000,0,0,0,36000,7538.2255898
26199,80871.000784,34443.293034,0,0,0,34443.293034,46427.70775
26201,43786.201475,42600,0,10000,10000,52600,-8813.798525
26210,35885.679184,29800,0,1100,1100,30900,4985.6791837
26223,32244.005939,28400,0,0,0,28400,3844.0059389
26228,62474.62628,37900,0,0,0,37900,24574.62628
26229,59264.755792,47200,0,0,0,47200,12064.755792
26239,43516.022211,38400,0,0,0,38400,5116.0222106
26264,20374.381829,18000,0,0,0,18000,2374.3818293
26267,32970,32400,0,0,0,32400,570
26280,14744.787524,33000,0,0,0,33000,-18255.21248
26281,23878.873744,19200,0,0,0,19200,4678.8737437
26283,52779.46272,40800,0,0,0,40800,11979.46272
26307,53245.806833,35094.220693,0,0,0,35094.220693,18151.58614
26310,51663.936725,33600,0,0,0,33600,18063.936725
26312,46768.546325,43200,0,0,0,43200,3568.5463247
26313,32954.150112,18400,0,0,0,18400,14554.150112
26326,44885.44194,27600,0,25000,25000,52600,-7714.55806
26329,87858.479928,41000,0,0,0,41000,46858.479928
26349,75455.716144,40600,0,1700,1700,42300,33155.716144
26357,43454.403158,28800,0,0,0,28800,14654.403158
26424,41685.216151,22800,1000,900,1900,24700,16985.216151
26441,95037.796191,54000,0,1500,1500,55500,39537.796191
26499,27789.11431,22200,0,0,0,22200,5589.1143104
26573,48956.016477,31200,0,2000,2000,33200,15756.016477
26574,36117.779412,25320,0,0,0,25320,10797.779412
26585,70709.350733,32400,700,3000,3700,36100,34609.350733
26592,61523.964863,46800,0,0,0,46800,14723.964863
26620,85490.084962,30000,0,1500,1500,31500,53990.084962
26634,31271.333895,29800,0,0,0,29800,1471.3338949
26641,64689.779684,37368,0,0,0,37368,27321.779684
26653,25913.447998,16800,0,0,0,16800,9113.4479983
26673,26747.181943,16800,0,0,0,16800,9947.1819433
26683,100619.16073,62500,12000,150,12150,74650,25969.160731
26684,21603.501642,26400,0,0,0,26400,-4796.498358
26687,37333.809089,27000,18000,0,18000,45000,-7666.190911
26690,68825.933611,36500,0,0,0,36500,32325.933611
26692,62831.031498,30000,0,0,0,30000,32831.031498
26695,29100,21600,0,0,0,21600,7500
26699,97120.380457,36200,33000,0,33000,69200,27920.380457
26704,85147.347323,52800,0,0,0,52800,32347.347323
26722,72194.748141,61600,350,700,1050,62650,9544.7481407
26855,40220.990798,36000,0,0,0,36000,4220.9907979
26875,79341.382745,48036,0,0,0,48036,31305.382745
26878,37303.569647,24000,0,0,0,24000,13303.569647
26885,38163.283607,45600,0,12000,12000,57600,-19436.71639
26925,67032.751359,47900,14000,0,14000,61900,5132.7513588
26926,13947.004238,13200,0,450,450,13650,297.00423757
26935,31238.76252,19200,0,0,0,19200,12038.76252
26938,38809.385717,32400,0,0,0,32400,6409.3857167
26939,78816.48322,43257.39644,0,0,0,43257.39644,35559.08678
26941,19973.050932,25200,0,0,0,25200,-5226.949068
27019,43689.0716,50200,0,500,500,50700,-7010.9284
27026,72023.856916,61800,14700,1000,15700,77500,-5476.143084
27099,79044.637495,48000,0,1000,1000,49000,30044.637495
27101,22800,22800,0,1000,1000,23800,-1000
27105,33513.331942,26360,0,0,0,26360,7153.3319424
27108,50246.67718,44574.492904,0,2000,2000,46574.492904,3672.1842759
27109,29500,27600,0,0,0,27600,1900
27112,26424.78903,25200,0,0,0,25200,1224.7890302
27114,15790.240938,14400,0,0,0,14400,1390.2409378
27116,24305.7972,17600,0,0,0,17600,6705.7972001
27123,16868.541756,16800,0,0,0,16800,68.541756304
27154,70245.382199,15000,0,0,0,15000,55245.382199
27155,40018.204344,24000,0,0,0,24000,16018.204344
27157,64437.030669,36000,0,0,0,36000,28437.030669
27162,10600,15600,10000,1300,11300,26900,-16300
27171,15450,12000,0,0,0,12000,3450
27173,12619.935595,11400,0,500,500,11900,719.93559455
27178,18645.97539,17400,0,0,0,17400,1245.9753898
27197,20600,19200,0,0,0,19200,1400
27201,18400,28164,0,0,0,28164,-9764
27224,62085.160045,51718.966308,0,2000,2000,53718.966308,8366.1937373
27229,49193.684505,33689.245332,0,0,0,33689.245332,15504.439173
27238,47713.557328,34591.065282,10000,0,10000,44591.065282,3122.4920462
27291,13148.771469,10200,0,0,0,10200,2948.7714692
27295,14490,12000,0,0,0,12000,2490
27298,44682.936364,51600,0,2000,2000,53600,-8917.063636
27299,68102.963457,48600,0,0,0,48600,19502.963457
27300,28390.145227,20400,19500,0,19500,39900,-11509.85477
27371,53327.688931,25200,0,0,0,25200,28127.688931
27400,14942.449023,20400,0,0,0,20400,-5457.550977
27453,30571.903617,25080,0,0,0,25080,5491.9036165
27463,56826.749015,64000,0,0,0,64000,-7173.250985
27467,27305.979716,26400,0,0,0,26400,905.97971596
27503,29469.946984,14400,0,0,0,14400,15069.946984
27505,54346.301516,44400,0,0,0,44400,9946.3015158
27506,75068.483026,36600,3500,0,3500,40100,34968.483026
27509,21244.662597,15600,0,0,0,15600,5644.6625965
27511,37863.88313,26832,0,0,0,26832,11031.88313
27516,131876.26669,115400,27000,300,27300,142700,-10823.73331
27546,28267.584208,26160,0,0,0,26160,2107.5842079
27611,16000,12000,0,0,0,12000,4000
27621,22525.937371,21025.937371,0,0,0,21025.937371,1500
27644,96651.279399,60100,0,2000,2000,62100,34551.279399
27688,65133.932517,30300,0,0,0,30300,34833.932517
27730,36028.97987,31726.672417,17000,2500,19500,51226.672417,-15197.69255
27734,28127.46,28200,0,0,0,28200,-72.54
27735,81885.849475,43200,0,0,0,43200,38685.849475
27739,14591.192346,18000,0,0,0,18000,-3408.807654
27741,17475.849944,21600,0,0,0,21600,-4124.150056
27742,19851.923255,29361.627354,0,0,0,29361.627354,-9509.704099
27744,44405.391658,44200,0,0,0,44200,205.39165801
27746,35000,36200,0,0,0,36200,-1200
27773,50228.132069,33360,0,0,0,33360,16868.132069
27787,20260.868975,22800,0,0,0,22800,-2539.131025
27794,15690,14400,0,0,0,14400,1290
27795,65031.457285,39600,5500,0,5500,45100,19931.457285
27799,12284.58615,16992,0,0,0,16992,-4707.41385
27857,13996.6419,18000,0,0,0,18000,-4003.3581
27858,33171.167696,22754.135124,0,0,0,22754.135124,10417.032572
27881,23922.441822,22884,0,0,0,22884,1038.4418221
27912,55469.314716,33600,0,2200,2200,35800,19669.314716
27923,54529.109852,44700,0,500,500,45200,9329.1098517
27929,79636.593153,53000,0,0,0,53000,26636.593153
27930,61211.386256,49800,0,0,0,49800,11411.386256
27935,22045.928487,15600,0,1000,1000,16600,5445.9284869
27945,50805.341086,41400,2300,300,2600,44000,6805.3410861
27947,51874.040157,20400,0,0,0,20400,31474.040157
28012,34804.579319,19200,0,0,0,19200,15604.579319
28069,68253.275634,60600,2300,0,2300,62900,5353.2756341
28073,80471.831483,70000,0,0,0,70000,10471.831483
28074,89743.54622,44400,0,0,0,44400,45343.54622
28075,58426.136707,40800,0,0,0,40800,17626.136707
28100,30421.332192,28800,0,1000,1000,29800,621.33219202
28105,26447.651236,26400,0,3000,3000,29400,-2952.348764
28109,33898.726937,31800,0,0,0,31800,2098.7269374
28125,41397.937439,27600,0,0,0,27600,13797.937439
28146,80870.614604,49200,0,0,0,49200,31670.614604
28158,50534.723429,29400,18000,0,18000,47400,3134.7234291
28219,18568.905257,19700,0,0,0,19700,-1131.094743
28220,68000,33600,0,0,0,33600,34400
28221,43751,37200,0,0,0,37200,6551
28228,2800,10200,1000,0,1000,11200,-8400
28230,27000,24000,0,0,0,24000,3000
28246,21600,14400,0,250,250,14650,6950
28303,40955.999997,29500,30800,0,30800,60300,-19344
28306,35255.002457,23200,0,1200,1200,24400,10855.002457
28321,16138.223077,13200,0,0,0,13200,2938.2230767
28327,43781.489446,31200,0,0,0,31200,12581.489446
28331,29647.296056,26500,0,0,0,26500,3147.2960558
28332,38115.261201,17712,0,1700,1700,19412,18703.261201
28334,20710,22800,0,0,0,22800,-2090
28346,26009.788821,22800,0,0,0,22800,3209.7888209
28354,85019.575725,43435.315488,20000,0,20000,63435.315488,21584.260237
28360,17030,18000,0,0,0,18000,-970
28362,68875.690154,52400,0,0,0,52400,16475.690154
28364,25775.302772,21600,0,0,0,21600,4175.3027716
28418,57141.71628,45600,-7000,1500,-5500,40100,17041.71628
28428,36910.226531,25463.87457,0,1000,1000,26463.87457,10446.351961
28439,22950.991688,30000,0,0,0,30000,-7049.008312
28441,57753.791561,33100,0,0,0,33100,24653.791561
28444,42805.659369,34241.543574,0,0,0,34241.543574,8564.1157945
28446,75238.799923,39600,0,0,0,39600,35638.799923
28448,26983.402417,19140,0,0,0,19140,7843.4024168
28460,92531.654252,54000,0,0,0,54000,38531.654252
28766,52656.776339,28000,0,350,350,28350,24306.776339
28788,47354.01476,30000,12000,300,12300,42300,5054.0147602
28802,28751.492435,23700,0,700,700,24400,4351.4924347
28807,14199.242997,13750,0,0,0,13750,449.24299701
28859,34505.136983,26400,0,0,0,26400,8105.1369829
28877,115439.92464,90000,34000,0,34000,124000,-8560.075361
28878,73619.018288,39600,0,0,0,39600,34019.018288
28886,34787.446562,42587.446562,1000,1200,2200,44787.446562,-10000
28897,22249.206342,24336,0,0,0,24336,-2086.793658
28918,12313.681694,22800,0,0,0,22800,-10486.31831
28920,72411.423438,44600,0,600,600,45200,27211.423438
28923,37833.580615,38500,0,500,500,39000,-1166.419385
28924,18983.270469,16200,0,0,0,16200,2783.2704694
28926,11050,19320,0,0,0,19320,-8270
28927,40782.217565,30000,0,10000,10000,40000,782.21756511
28932,29791.177911,27000,3750,0,3750,30750,-958.822089
28935,7800,11400,0,0,0,11400,-3600
28936,22700,20400,0,0,0,20400,2300
28945,165772.93824,80000,0,0,0,80000,85772.938241
28948,20135.803686,24000,0,0,0,24000,-3864.196314
28954,43463.266477,36000,0,0,0,36000,7463.2664766
28992,29111.511687,33900,0,0,0,33900,-4788.488313
28999,56688.5693,48600,0,0,0,48600,8088.5693003
29006,81108.292578,58800,0,6500,6500,65300,15808.292578
29043,17375,15600,0,0,0,15600,1775
29048,26319.264311,30000,16000,0,16000,46000,-19680.73569
29062,73322.620699,40100,0,8000,8000,48100,25222.620699
29102,33314.645731,33600,0,500,500,34100,-785.3542687
29107,50311.686507,42000,0,10000,10000,52000,-1688.313493
29109,63029.239552,28800,16000,800,16800,45600,17429.239552
29140,69004.91653,36800,-2000,0,-2000,34800,34204.91653
29147,114511.70354,60000,0,0,0,60000,54511.703543
29197,29109.513329,32400,0,0,0,32400,-3290.486671
29280,90714.482655,45000,500,1000,1500,46500,44214.482655
29282,37700,29600,0,0,0,29600,8100
29283,94286.417913,38400,0,0,0,38400,55886.417913
29286,15110.120594,24600,0,0,0,24600,-9489.879406
29288,38893.006305,22800,0,500,500,23300,15593.006305
29292,28151.199455,36000,0,0,0,36000,-7848.800545
29293,29342.280425,25700,0,500,500,26200,3142.2804249
29294,20400,16800,0,0,0,16800,3600
29333,8840,8160,0,0,0,8160,680
29334,39817.927741,43200,18000,0,18000,61200,-21382.07226
29335,48389.662143,28800,0,0,0,28800,19589.662143
29341,157527.06523,78000,600,2000,2600,80600,76927.065234
29352,39839.337579,29400,0,0,0,29400,10439.337579
29359,25176.588967,22164,0,500,500,22664,2512.5889669
29362,25431.956466,17424,0,500,500,17924,7507.9564656
29367,65694.107069,63400,0,1000,1000,64400,1294.1070695
29421,21881.632189,26400,0,0,0,26400,-4518.367811
29428,36735.345129,32400,0,0,0,32400,4335.3451285
29439,52890.520672,36500,0,0,0,36500,16390.520672
29440,52830.562721,50600,2350,0,2350,52950,-119.437279
29447,55176.477643,39900,15000,0,15000,54900,276.47764301
29450,71361.601909,51400,0,0,0,51400,19961.601909
29452,46284.211663,54000,0,0,0,54000,-7715.788337
29454,41353.473626,39600,0,0,0,39600,1753.4736264
29456,9049.8775595,19800,0,0,0,19800,-10750.12244
29457,33179.710438,26400,0,0,0,26400,6779.7104378
29459,85113.607859,48000,21000,0,21000,69000,16113.607859
29463,80777.658703,50138.056757,3800,0,3800,53938.056757,26839.601947
29464,96090.102735,63600,14400,3000,17400,81000,15090.102735
29507,67029.410964,20400,0,0,0,20400,46629.410964
29546,94166.251462,60000,0,0,0,60000,34166.251462
29553,80616.813742,44500,0,500,500,45000,35616.813742
29561,30300.389796,64500,0,0,0,64500,-34199.6102
29564,17912.145899,26400,9000,0,9000,35400,-17487.8541
29565,19429.876663,16800,0,0,0,16800,2629.8766631
29570,52269.828644,34600,0,0,0,34600,17669.828644
29592,50070.050473,32400,27000,2500,29500,61900,-11829.94953
29595,33772.016377,30000,0,0,0,30000,3772.0163766
29597,29400.595272,25700,0,0,0,25700,3700.595272
29601,75157.718742,42000,0,0,0,42000,33157.718742
29616,26617.853955,30000,30000,15000,45000,75000,-48382.14605
29678,29888,25000,0,0,0,25000,4888
29680,24466.149156,22800,0,0,0,22800,1666.1491556
29684,64180.250198,46000,0,0,0,46000,18180.250198
29687,12997.618386,18000,-4620,0,-4620,13380,-382.3816142
29703,15030.217007,24000,2500,100,2600,26600,-11569.78299
29704,71083.833283,24225.40651,7000,1000,8000,32225.40651,38858.426773
29705,25211.571522,14640,0,0,0,14640,10571.571522
29706,62696.622764,38400,20000,0,20000,58400,4296.6227642
29735,26252.275556,22800,0,0,0,22800,3452.2755557
29737,70603.010689,33600,0,0,0,33600,37003.010689
29742,52033.060595,36000,0,0,0,36000,16033.060595
29760,94409.614415,65259.40042,0,0,0,65259.40042,29150.213995
29763,61336.899813,42000,6000,0,6000,48000,13336.899813
29764,19851,18000,0,0,0,18000,1851
29773,39908.948501,31800,0,1000,1000,32800,7108.948501
29774,16011.050375,22800,0,0,0,22800,-6788.949625
29777,26800,30000,0,300,300,30300,-3500
29798,72830.230847,40800,0,600,600,41400,31430.230847
29802,30982.691774,28020,0,0,0,28020,2962.6917737
29805,23896.915664,28800,0,0,0,28800,-4903.084336
29819,37316.500244,34800,0,0,0,34800,2516.5002439
29823,52622.103956,40800,0,0,0,40800,11822.103956
29874,62857.878256,51600,0,1000,1000,52600,10257.878256
31001,25098.224993,9600,0,0,0,9600,15498.224993
31002,23784.027383,18028.842014,0,0,0,18028.842014,5755.1853686
31003,44122.164601,21600,0,0,0,21600,22522.164601
31006,31875.502357,22800,0,0,0,22800,9075.5023568
31008,33246.179095,25932,0,0,0,25932,7314.1790952
31025,48407.161537,25200,0,0,0,25200,23207.161537
31030,16700,12000,0,0,0,12000,4700
31031,92111.193992,60000,0,0,0,60000,32111.193992
31033,62750.429757,43500,0,0,0,43500,19250.429757
31041,8630,9930,0,0,0,9930,-1300
31051,31761.138509,33600,21000,3000,24000,57600,-25838.86149
31066,25819.917977,30000,0,500,500,30500,-4680.082023
31079,40458.240874,40800,0,3500,3500,44300,-3841.759126
31080,71490.539053,25200,0,0,0,25200,46290.539053
31081,24000,18000,0,0,0,18000,6000
31084,20622.720122,27780,0,0,0,27780,-7157.279878
31085,61938.781154,23400,0,0,0,23400,38538.781154
31090,75038.460186,34828.181041,24000,0,24000,58828.181041,16210.279145
31092,63588.742365,45682.149054,0,0,0,45682.149054,17906.593311
31093,42283.760881,26400,0,0,0,26400,15883.760881
31094,128831.3168,48000,0,0,0,48000,80831.316798
31095,118318.84234,71600,0,8000,8000,79600,38718.842336
31097,61903.788787,46400,20000,0,20000,66400,-4496.211213
31102,31140.316192,24600,0,800,800,25400,5740.3161925
31116,28978.190837,26400,0,1000,1000,27400,1578.1908373
31117,8450,7800,0,100,100,7900,550
31118,42255.13747,31200,0,0,0,31200,11055.13747
31119,88304.566408,36000,0,400,400,36400,51904.566408
31120,85609.152899,37200,35000,1500,36500,73700,11909.152899
31121,31577.185512,19800,0,300,300,20100,11477.185512
31122,28129.149907,26400,0,600,600,27000,1129.1499068
31123,21211.367751,22200,0,0,0,22200,-988.6322493
31124,24253.55561,18000,0,400,400,18400,5853.5556099
31127,47710.425775,21600,0,0,0,21600,26110.425775
31133,38822.793594,26400,0,700,700,27100,11722.793594
31137,80359.212135,56000,0,0,0,56000,24359.212135
31138,36117.295603,31692,0,0,0,31692,4425.2956025
31142,63163.025586,41400,500,2700,3200,44600,18563.025586
31144,65023.379738,22080,0,0,0,22080,42943.379738
31145,47535.806534,40116,0,4950,4950,45066,2469.8065342
31146,46315.004276,13560,0,1200,1200,14760,31555.004276
31149,27047.903708,13200,0,0,0,13200,13847.903708
31160,8647.8708889,8760,0,0,0,8760,-112.1291111
31161,58154.506328,44400,0,2000,2000,46400,11754.506328
31163,36374.850586,40800,0,1000,1000,41800,-5425.149414
31174,18100,16800,0,0,0,16800,1300
31180,20439.55875,18312,0,0,0,18312,2127.5587502
31183,61102.902096,48060,0,3000,3000,51060,10042.902096
