NQUEST,NORD,LAVORO,PIND1,PIND2,PIND3,PPENS,ALTRED1,ALTRED2,ALTRED3,ALTRED4,ALL1,ALL2,ALL3,ALL4,ALL5,ALL6
20375,2,2,2,2,2,2,2,2,2,2,,,,,,
20375,3,1,1,2,2,2,2,2,2,2,1,2,,,,
20380,1,2,2,2,2,1,2,2,2,2,,,,,5,
20386,1,2,2,2,2,1,2,2,2,2,,,,,5,
20386,2,2,2,2,2,1,2,2,2,2,,,,,5,
20387,1,1,2,2,2,2,2,2,2,2,1,,,,,
20387,2,2,2,2,2,2,2,2,2,2,,,,,,
20387,3,1,2,2,2,2,2,2,2,2,1,,,,,
20391,1,2,2,2,2,1,2,2,2,2,,,,,5,
20391,2,2,2,2,2,1,2,2,2,2,,,,,5,
20393,1,1,2,2,2,2,2,2,2,2,1,,,,,
20393,2,2,2,2,2,2,2,2,2,2,,,,,,
20393,3,2,2,2,2,2,2,2,2,2,,,,,,
20393,4,2,2,2,2,2,2,2,2,2,,,,,,
20393,5,2,2,2,2,2,2,2,2,2,,,,,,
20499,1,2,2,2,2,1,2,2,2,2,,,,,5,
20499,2,2,2,2,2,1,2,2,2,2,,,,,5,
20503,1,1,2,2,2,2,2,2,2,2,1,,,,,
20503,2,2,2,2,2,2,2,2,2,2,,,,,,
20503,3,2,2,2,2,2,2,2,2,2,,,,,,
20697,1,1,2,2,2,2,2,2,2,2,1,,,,,
20697,2,2,2,2,2,2,2,2,2,2,,,,,,
20697,3,2,2,2,2,2,2,2,2,2,,,,,,
20697,4,1,2,2,2,2,2,2,2,2,1,,,,,
20697,5,2,2,2,2,2,2,2,2,2,,,,,,
20697,6,2,2,2,2,2,2,2,2,2,,,,,,
20704,1,2,2,2,1,2,2,2,2,2,,,,4,,
20704,2,2,2,2,2,1,2,2,2,2,,,,,5,
20704,3,2,2,2,2,2,2,2,2,1,,,,,,6
20704,4,2,2,2,2,2,2,2,2,2,,,,,,
20711,1,1,1,2,2,2,2,2,2,2,1,2,,,,
20711,2,2,2,2,2,2,2,2,2,2,,,,,,
20711,3,1,2,2,2,2,2,2,2,2,1,,,,,
20711,4,1,2,2,2,2,2,2,2,2,1,,,,,
20711,5,1,2,2,2,2,2,2,2,2,1,,,,,
20711,6,2,2,2,2,2,2,2,2,2,,,,,,
20721,1,1,2,2,2,2,2,2,2,2,1,,,,,
20729,1,1,2,2,2,2,2,2,2,2,1,,,,,
20729,2,1,2,2,2,2,2,2,2,2,1,,,,,
20729,3,2,2,2,2,2,2,2,2,2,,,,,,
20729,4,2,2,2,2,2,2,2,2,2,,,,,,
20766,1,1,2,2,2,2,2,2,2,2,1,,,,,
20766,2,2,2,2,2,2,2,2,2,2,,,,,,
20766,3,2,2,2,2,2,2,2,2,2,,,,,,
20766,4,2,2,2,2,2,2,2,2,2,,,,,,
20767,1,2,2,2,2,1,2,2,2,2,,,,,5,
20767,2,1,2,2,2,2,2,2,2,2,1,,,,,
20767,3,2,2,2,2,2,2,2,2,2,,,,,,
20767,4,2,2,2,2,2,2,2,2,2,,,,,,
20767,5,2,2,2,2,2,2,2,2,2,,,,,,
20770,1,1,2,2,2,2,2,2,2,2,1,,,,,
20770,2,1,2,2,2,2,2,2,2,2,1,,,,,
20770,3,2,2,2,2,2,2,2,2,2,,,,,,
20770,4,2,2,2,2,2,2,2,2,2,,,,,,
20782,1,2,2,2,2,1,2,2,2,2,,,,,5,
20782,2,2,2,2,2,1,2,2,2,2,,,,,5,
20784,1,2,2,2,1,2,2,2,2,2,,,,4,,
20784,2,1,2,2,2,2,2,2,2,2,1,,,,,
20798,1,2,2,2,2,1,2,2,2,2,,,,,5,
20837,1,2,2,2,2,1,2,2,2,2,,,,,5,
20837,2,2,2,2,2,1,2,2,2,2,,,,,5,
20839,1,1,2,2,2,2,2,2,2,2,1,,,,,
20839,2,2,2,2,2,2,2,2,2,2,,,,,,
20839,3,2,2,2,2,2,2,2,2,2,,,,,,
20845,1,2,2,2,2,2,2,2,2,2,,,,,,
20845,2,1,2,2,2,2,2,2,2,2,1,,,,,
20846,1,1,2,2,2,2,2,2,2,2,1,,,,,
20846,2,1,2,2,2,2,2,2,2,2,1,,,,,
20846,3,2,2,2,2,2,2,2,2,2,,,,,,
20846,4,2,2,2,2,2,2,2,2,2,,,,,,
20849,1,1,2,2,2,2,2,2,2,2,1,,,,,
20849,2,1,2,2,2,2,2,2,2,2,1,,,,,
20849,3,2,2,2,2,2,2,2,2,2,,,,,,
20849,4,2,2,2,2,2,2,2,2,2,,,,,,
20862,1,2,2,2,2,1,2,2,2,2,,,,,5,
20862,2,1,2,2,2,2,2,2,2,2,1,,,,,
20862,3,1,2,2,2,2,2,2,2,2,1,,,,,
20881,1,2,2,2,2,1,2,2,2,2,,,,,5,
20881,2,2,2,2,2,2,2,2,2,1,,,,,,6
20920,1,2,2,2,2,1,2,2,2,2,,,,,5,
20920,2,2,2,2,2,2,2,2,2,2,,,,,,
20936,1,1,2,2,2,2,2,2,2,2,1,,,,,
20936,2,2,1,2,2,2,2,2,2,2,,2,,,,
20936,3,2,2,2,2,2,2,2,2,2,,,,,,
20936,4,2,2,2,2,2,2,2,2,2,,,,,,
20936,5,2,2,2,2,2,2,2,2,2,,,,,,
20944,1,1,2,2,2,2,2,2,2,2,1,,,,,
20944,2,1,2,2,2,2,2,2,2,2,1,,,,,
20944,3,2,2,2,2,2,2,2,2,2,,,,,,
20981,1,1,2,2,2,2,2,2,2,2,1,,,,,
20981,2,1,2,2,2,2,2,2,2,2,1,,,,,
20981,3,2,2,2,2,2,2,2,2,2,,,,,,
20990,1,2,2,2,2,1,2,1,2,2,,,,,5,6
20990,2,2,2,2,2,2,2,2,2,2,,,,,,
21002,1,2,2,2,2,1,2,2,2,2,,,,,5,
21003,1,2,2,2,2,2,2,2,2,2,,,,,,
21003,2,2,2,2,2,1,2,2,2,2,,,,,5,
21003,3,2,1,2,2,2,2,2,2,2,,2,,,,
21003,4,2,2,2,2,1,2,2,2,2,,,,,5,
21128,1,2,1,2,2,2,2,2,2,1,,2,,,,6
21128,2,2,2,2,2,1,2,2,2,2,,,,,5,
21368,1,1,2,2,2,2,2,2,2,2,1,,,,,
21368,2,1,2,2,2,2,2,2,2,2,1,,,,,
21368,3,2,2,2,2,2,2,2,2,2,,,,,,
21368,4,2,2,2,2,2,2,2,2,2,,,,,,
21368,5,2,2,2,2,1,2,2,2,2,,,,,5,
21384,1,2,1,2,2,2,2,2,2,2,,2,,,,
21384,2,2,2,2,2,2,2,2,2,2,,,,,,
21384,3,2,2,2,2,2,2,2,2,2,,,,,,
21384,4,2,2,2,2,2,2,2,2,2,,,,,,
21453,1,2,2,2,2,2,2,2,2,2,,,,,,
21453,2,2,1,2,2,2,2,2,2,2,,2,,,,
21453,3,2,2,2,2,2,2,2,2,2,,,,,,
21456,1,2,2,2,2,1,2,2,2,2,,,,,5,
21456,2,2,2,2,2,2,2,2,2,2,,,,,,
21461,1,2,2,2,2,1,2,2,2,2,,,,,5,
21461,2,2,2,2,2,1,2,2,2,2,,,,,5,
21463,1,2,2,2,2,1,2,2,2,2,,,,,5,
21463,2,2,2,2,2,1,2,2,2,2,,,,,5,
21464,1,2,2,2,2,1,2,2,2,2,,,,,5,
21464,2,2,2,2,2,1,2,2,2,2,,,,,5,
21466,1,2,2,2,2,1,2,2,2,2,,,,,5,
21466,2,2,2,2,2,1,2,2,2,2,,,,,5,
21470,1,2,1,2,2,1,2,1,2,2,,2,,,5,6
21470,2,2,2,2,2,1,2,2,2,2,,,,,5,
21470,3,2,2,2,2,2,2,2,2,2,,,,,,
21470,4,1,2,2,2,2,2,2,2,2,1,,,,,
21472,1,2,2,2,2,1,2,2,2,2,,,,,5,
21472,2,2,2,2,2,2,2,2,2,2,,,,,,
21472,3,1,2,2,2,2,2,2,2,2,1,,,,,
21474,1,1,2,2,2,2,2,2,2,2,1,,,,,
21474,2,2,2,2,2,2,2,2,2,2,,,,,,
21481,1,2,2,2,1,2,2,2,2,2,,,,4,,
21481,2,2,2,2,1,2,2,2,2,2,,,,4,,
21481,3,2,2,2,2,2,2,2,2,2,,,,,,
21482,1,2,2,2,2,1,2,2,2,2,,,,,5,
21482,2,2,2,2,2,1,2,2,2,2,,,,,5,
21510,1,2,2,2,2,1,2,2,2,2,,,,,5,
21510,2,2,2,2,2,1,2,2,2,2,,,,,5,
21543,1,2,2,2,2,1,2,2,2,2,,,,,5,
21543,2,2,2,2,2,2,2,2,2,2,,,,,,
21543,3,1,2,2,2,2,2,2,2,2,1,,,,,
21546,1,2,2,2,2,1,2,2,2,2,,,,,5,
21546,2,2,2,2,2,2,2,2,2,2,,,,,,
21626,1,1,2,2,2,2,2,2,2,2,1,,,,,
21626,2,2,2,2,2,2,2,2,2,2,,,,,,
21626,3,2,2,2,2,2,2,2,2,2,,,,,,
21626,4,2,2,2,2,2,2,2,2,2,,,,,,
21627,1,1,2,2,2,2,2,2,2,2,1,,,,,
21627,2,2,2,2,2,2,2,2,2,2,,,,,,
21627,3,2,2,2,2,2,2,2,2,2,,,,,,
21627,4,2,2,2,2,2,2,2,2,2,,,,,,
21636,1,2,2,2,2,1,2,2,2,2,,,,,5,
21639,1,2,1,2,2,2,2,2,2,1,,2,,,,6
21639,2,1,2,2,2,2,2,2,2,1,1,,,,,6
21693,1,2,2,1,2,2,2,2,2,2,,,3,,,
21693,2,2,2,1,2,2,2,2,2,2,,,3,,,
21693,3,2,2,2,2,2,2,2,2,2,,,,,,
21693,4,2,2,2,2,2,2,2,2,2,,,,,,
21693,5,2,2,2,2,2,2,2,2,2,,,,,,
21699,1,1,2,2,2,2,2,1,2,2,1,,,,,6
21699,2,2,2,2,2,1,2,2,2,2,,,,,5,
21699,3,2,2,2,2,1,2,2,2,2,,,,,5,
21761,1,1,2,2,2,2,2,2,2,2,1,,,,,
21761,2,2,2,2,2,2,2,2,2,2,,,,,,
21761,3,2,2,2,2,2,2,2,2,2,,,,,,
21761,4,2,2,2,2,2,2,2,2,2,,,,,,
21772,1,1,2,2,2,2,2,2,2,2,1,,,,,
21772,2,2,2,2,2,2,2,2,2,2,,,,,,
21772,3,2,2,2,2,2,2,2,2,2,,,,,,
21772,4,2,2,2,2,2,2,2,2,2,,,,,,
21859,1,2,2,2,2,1,2,2,2,2,,,,,5,
21859,2,2,2,2,2,1,2,2,2,2,,,,,5,
21859,3,1,2,2,2,2,2,2,2,2,1,,,,,
21872,1,2,2,2,2,1,2,2,2,2,,,,,5,
21875,1,1,2,2,2,2,2,2,2,2,1,,,,,
21875,2,1,2,2,2,2,2,2,2,2,1,,,,,
21875,3,2,2,2,2,2,2,2,2,2,,,,,,
21875,4,2,2,2,2,2,2,2,2,2,,,,,,
21875,5,2,2,2,2,2,2,2,2,2,,,,,,
21877,1,1,2,2,2,2,2,2,2,2,1,,,,,
21877,2,1,2,2,2,2,2,2,2,2,1,,,,,
21877,3,2,2,2,2,2,2,2,2,2,,,,,,
21877,4,2,2,2,2,2,2,2,2,2,,,,,,
21879,1,1,2,2,2,2,2,2,2,2,1,,,,,
21880,1,1,2,2,2,2,2,2,2,2,1,,,,,
21880,2,1,2,2,2,2,2,2,2,2,1,,,,,
21926,1,2,2,2,2,1,2,2,2,2,,,,,5,
21926,2,2,2,2,2,2,2,2,2,2,,,,,,
21926,3,2,2,2,2,2,2,2,2,2,,,,,,
21934,1,2,2,2,2,1,2,2,2,2,,,,,5,
21934,2,2,2,2,2,1,2,2,2,2,,,,,5,
21952,1,2,2,2,2,2,2,2,2,2,,,,,,
21952,2,1,2,2,2,2,2,2,2,2,1,,,,,
21952,3,1,2,2,2,2,2,2,2,2,1,,,,,
22015,1,2,2,2,2,1,2,2,2,2,,,,,5,
22015,2,2,2,2,2,1,2,2,2,2,,,,,5,
22021,1,2,2,2,2,1,2,2,2,2,,,,,5,
22067,1,1,2,2,2,2,2,2,2,2,1,,,,,
22067,2,2,2,2,2,1,2,2,2,2,,,,,5,
22067,3,2,2,2,2,2,2,2,2,2,,,,,,
22067,4,2,2,2,2,1,2,2,2,2,,,,,5,
22074,1,1,2,2,2,2,2,2,2,2,1,,,,,
22074,2,2,2,2,2,2,2,2,2,2,,,,,,
22074,3,2,2,2,2,2,2,2,2,2,,,,,,
22074,4,2,2,2,2,2,2,2,2,2,,,,,,
22086,1,2,2,2,2,1,2,2,2,2,,,,,5,
22099,1,2,1,2,2,2,2,2,2,2,,2,,,,
22099,2,2,2,2,2,2,2,2,2,2,,,,,,
22099,3,2,2,2,2,2,2,2,2,2,,,,,,
22099,4,2,2,2,2,2,2,2,2,2,,,,,,
22099,5,2,2,2,2,2,2,2,2,2,,,,,,
22116,1,1,2,2,2,2,2,2,2,2,1,,,,,
22116,2,2,2,2,2,1,2,2,2,2,,,,,5,
22116,3,1,2,2,2,2,2,2,2,2,1,,,,,
22155,1,1,2,2,2,2,2,2,2,2,1,,,,,
22155,2,2,1,2,2,2,2,2,2,2,,2,,,,
22155,3,2,2,2,2,2,2,2,2,2,,,,,,
22155,4,2,2,2,2,2,2,2,2,2,,,,,,
22164,1,2,2,2,2,1,2,2,1,2,,,,,5,6
22164,2,1,2,2,2,2,2,2,2,2,1,,,,,
22164,3,1,2,2,2,2,2,2,2,2,1,,,,,
22167,1,1,2,2,2,2,2,2,2,2,1,,,,,
22167,2,2,2,2,2,1,2,2,2,2,,,,,5,
22167,3,2,2,2,2,2,2,2,2,2,,,,,,
22167,4,2,2,2,2,2,2,2,2,2,,,,,,
22168,1,2,2,2,2,2,2,2,2,2,,,,,,
22168,2,2,1,2,2,2,2,2,2,1,,2,,,,6
22168,3,2,2,2,2,2,2,2,2,2,,,,,,
22168,4,2,2,2,2,2,2,2,2,2,,,,,,
22168,5,2,2,2,2,2,2,2,2,2,,,,,,
22168,6,2,2,2,2,2,2,2,2,2,,,,,,
22169,1,2,1,2,2,2,2,2,2,2,,2,,,,
22169,2,2,2,2,2,2,2,2,2,2,,,,,,
22169,3,1,2,2,2,2,2,2,2,2,1,,,,,
22173,1,1,2,2,2,2,2,2,2,2,1,,,,,
22173,2,2,2,2,2,2,2,2,2,2,,,,,,
22173,3,2,2,2,2,2,2,2,2,2,,,,,,
22202,1,2,2,2,2,1,2,2,2,2,,,,,5,
22202,2,2,2,2,2,2,2,2,2,2,,,,,,
22203,1,1,2,2,2,2,2,2,2,2,1,,,,,
22203,2,1,2,2,2,1,2,1,2,2,1,,,,5,6
22203,3,1,2,2,2,2,2,2,2,2,1,,,,,
22203,4,1,2,2,2,2,2,2,2,2,1,,,,,
22203,5,2,2,2,2,2,2,2,2,2,,,,,,
22203,6,2,2,2,2,1,2,2,2,2,,,,,5,
22208,1,2,2,2,2,1,2,2,2,2,,,,,5,
22208,2,2,2,2,2,1,2,2,2,2,,,,,5,
22208,3,2,2,2,2,1,2,2,2,2,,,,,5,
22222,1,2,2,2,2,1,2,2,2,2,,,,,5,
22222,2,2,2,2,2,1,2,2,2,2,,,,,5,
22222,3,2,2,2,2,2,2,2,2,2,,,,,,
22224,1,2,2,2,2,1,2,2,2,2,,,,,5,
22225,1,2,1,2,2,2,2,2,2,2,,2,,,,
22225,2,1,2,2,2,2,2,2,2,2,1,,,,,
22225,3,2,2,2,2,2,2,2,2,2,,,,,,
22225,4,1,2,2,2,2,2,2,2,2,1,,,,,
22226,1,1,2,2,2,2,2,2,2,2,1,,,,,
22226,2,2,2,2,2,2,2,2,2,2,,,,,,
22226,3,2,2,2,2,2,2,2,2,2,,,,,,
22226,4,2,2,2,2,2,2,2,2,2,,,,,,
22226,5,2,2,2,2,2,2,2,2,2,,,,,,
22226,6,2,2,2,2,1,2,2,1,2,,,,,5,6
22250,1,2,2,2,2,1,2,2,2,2,,,,,5,
22251,1,2,2,2,2,1,2,2,2,2,,,,,5,
22251,2,2,2,2,2,2,2,2,2,2,,,,,,
22251,3,1,2,2,2,2,2,2,2,2,1,,,,,
22262,1,1,2,2,2,2,2,2,2,2,1,,,,,
22262,2,2,2,2,2,2,2,2,2,2,,,,,,
22262,3,2,2,2,2,2,2,2,2,2,,,,,,
22262,4,2,2,2,2,2,2,2,2,2,,,,,,
22262,5,2,2,2,2,2,2,2,2,2,,,,,,
22263,1,2,2,2,2,1,2,2,2,2,,,,,5,
22263,2,2,2,2,2,2,2,2,2,2,,,,,,
22263,3,1,2,2,2,2,2,2,2,2,1,,,,,
22265,1,2,2,2,2,1,2,2,2,2,,,,,5,
22266,1,2,2,2,2,1,2,2,2,2,,,,,5,
22266,2,2,2,2,2,2,2,2,2,2,,,,,,
22268,1,2,2,2,2,1,2,2,2,2,,,,,5,
22270,1,2,2,2,2,1,2,2,2,2,,,,,5,
22270,2,2,2,2,2,1,2,2,2,2,,,,,5,
22272,1,1,2,2,2,2,2,2,2,2,1,,,,,
22272,2,2,2,2,2,2,2,2,2,2,,,,,,
22272,3,1,2,2,2,2,2,2,2,2,1,,,,,
22273,1,2,2,2,2,1,2,2,2,2,,,,,5,
22273,2,2,2,2,2,1,2,2,2,2,,,,,5,
22274,1,1,2,2,2,2,2,2,2,2,1,,,,,
22274,2,2,2,2,2,2,2,2,2,2,,,,,,
22274,3,1,2,2,2,2,2,2,2,2,1,,,,,
22276,1,1,2,2,2,2,2,2,2,2,1,,,,,
22276,2,2,2,2,2,1,2,2,2,2,,,,,5,
22276,3,2,2,2,2,1,2,2,2,2,,,,,5,
22276,4,1,2,2,2,2,2,2,2,2,1,,,,,
22277,1,1,2,2,2,2,2,2,2,2,1,,,,,
22277,2,2,1,2,2,2,2,2,2,2,,2,,,,
22277,3,2,2,2,2,2,2,2,2,2,,,,,,
22278,1,1,2,2,2,2,2,2,2,2,1,,,,,
22278,2,1,2,2,2,2,2,2,2,2,1,,,,,
22278,3,2,2,2,2,2,2,2,2,2,,,,,,
22279,1,2,1,2,2,2,2,2,2,2,,2,,,,
22279,2,2,2,2,2,1,2,2,2,2,,,,,5,
22279,3,2,2,2,2,2,2,2,2,2,,,,,,
22279,4,2,2,2,2,2,2,2,2,2,,,,,,
22286,1,1,2,2,2,2,2,2,2,2,1,,,,,
22286,2,2,2,2,2,1,2,2,2,2,,,,,5,
22286,3,2,2,2,2,2,2,2,2,2,,,,,,
22292,1,2,2,2,2,1,2,2,2,2,,,,,5,
22292,2,2,2,2,2,1,2,2,2,2,,,,,5,
22353,1,2,2,2,2,2,2,2,2,2,,,,,,
22353,2,1,2,2,2,2,2,2,2,2,1,,,,,
22353,3,2,2,2,2,2,2,2,2,2,,,,,,
22360,1,2,2,2,2,1,2,2,2,2,,,,,5,
22360,2,2,2,2,2,2,2,2,2,1,,,,,,6
22373,1,2,2,2,2,1,2,2,2,2,,,,,5,
22374,1,2,2,1,2,1,2,2,2,2,,,3,,5,
22374,2,2,2,1,2,1,2,2,2,2,,,3,,5,
22393,1,2,2,2,2,1,2,2,2,2,,,,,5,
22503,1,2,2,2,2,1,2,2,1,2,,,,,5,6
22506,1,1,2,2,2,2,2,2,2,2,1,,,,,
22506,2,2,2,2,2,2,2,2,2,2,,,,,,
22506,3,2,2,2,2,2,2,2,2,2,,,,,,
22506,4,2,2,2,2,2,2,2,2,2,,,,,,
22509,1,2,2,2,2,1,2,2,2,2,,,,,5,
22509,2,2,2,2,2,1,2,2,2,2,,,,,5,
22509,3,2,2,2,2,2,2,2,2,2,,,,,,
22509,4,2,2,2,2,2,2,2,2,2,,,,,,
22509,5,1,2,2,2,2,2,2,2,2,1,,,,,
22516,1,1,2,2,2,2,2,2,2,2,1,,,,,
22516,2,1,2,2,2,2,2,2,2,2,1,,,,,
22516,3,1,2,2,2,2,2,2,2,2,1,,,,,
22525,1,2,2,2,2,1,2,2,2,2,,,,,5,
22528,1,2,2,2,2,1,2,2,2,2,,,,,5,
22528,2,1,2,2,2,2,2,2,2,2,1,,,,,
22528,3,2,2,2,2,2,2,2,2,2,,,,,,
22528,4,1,2,2,2,2,2,2,2,2,1,,,,,
22533,1,2,2,1,2,2,2,2,2,2,,,3,,,
22533,2,2,2,1,2,2,2,2,2,2,,,3,,,
22533,3,2,2,2,2,2,2,2,2,2,,,,,,
22533,4,2,2,2,2,2,2,2,2,2,,,,,,
22533,5,2,2,2,2,2,2,2,2,2,,,,,,
22533,6,2,2,2,2,2,2,2,2,2,,,,,,
22537,1,1,2,2,2,2,2,2,2,2,1,,,,,
22537,2,2,2,2,2,2,2,2,2,2,,,,,,
22537,3,2,2,2,2,2,2,2,2,2,,,,,,
22537,4,2,2,2,2,2,2,2,2,2,,,,,,
22537,5,2,2,2,2,2,2,2,2,2,,,,,,
22537,6,2,2,2,2,1,2,2,2,2,,,,,5,
22545,1,2,2,2,2,1,2,2,2,2,,,,,5,
22545,2,1,2,2,2,2,2,2,2,2,1,,,,,
22545,3,2,2,2,2,2,2,2,2,2,,,,,,
22548,1,1,1,2,2,2,2,2,2,2,1,2,,,,
22548,2,2,2,2,2,2,2,2,2,2,,,,,,
22550,1,1,2,2,2,2,2,2,2,2,1,,,,,
22550,2,1,2,2,2,2,2,2,2,2,1,,,,,
22550,3,2,2,2,2,2,2,2,2,2,,,,,,
22550,4,2,2,2,2,2,2,2,2,2,,,,,,
22550,5,2,2,2,2,2,2,2,2,2,,,,,,
22550,6,2,2,2,2,2,2,2,2,2,,,,,,
22550,7,2,2,2,2,2,2,2,2,2,,,,,,
22563,1,2,2,2,2,2,2,2,2,2,,,,,,
22563,2,2,2,2,2,1,2,2,2,2,,,,,5,
22563,3,2,2,2,2,2,2,2,2,2,,,,,,
22570,1,1,2,2,2,2,2,2,2,2,1,,,,,
22570,2,2,2,2,2,2,2,2,2,2,,,,,,
22570,3,2,2,2,2,2,2,2,2,2,,,,,,
22570,4,2,2,2,2,2,2,2,2,2,,,,,,
22570,5,2,2,2,2,2,2,2,2,2,,,,,,
22571,1,1,2,2,2,2,2,2,2,2,1,,,,,
22571,2,1,2,2,2,2,2,2,2,2,1,,,,,
22571,3,2,2,2,2,2,2,2,2,2,,,,,,
22571,4,2,2,2,2,2,2,2,2,2,,,,,,
22571,5,2,2,2,2,2,2,2,2,2,,,,,,
22586,1,2,2,2,2,1,2,2,2,2,,,,,5,
22586,2,2,2,2,2,2,2,2,2,2,,,,,,
22586,3,1,2,2,2,2,2,2,2,2,1,,,,,
22587,1,1,2,2,2,2,2,2,2,2,1,,,,,
22587,2,2,2,2,2,1,2,2,2,2,,,,,5,
22606,1,2,2,2,2,1,2,2,2,2,,,,,5,
22606,2,1,2,2,2,2,2,2,2,2,1,,,,,
22608,1,2,2,2,2,1,2,2,2,2,,,,,5,
22608,2,2,2,2,2,2,2,2,2,2,,,,,,
22624,1,1,2,2,2,2,2,2,2,2,1,,,,,
22624,2,2,2,2,2,2,2,2,2,2,,,,,,
22624,3,2,2,2,2,2,2,2,2,2,,,,,,
22624,4,2,2,2,2,2,2,2,2,2,,,,,,
22624,5,2,2,2,2,2,2,2,2,2,,,,,,
22657,1,1,2,2,2,2,2,2,2,1,1,,,,,6
22657,2,2,2,2,2,2,2,2,2,2,,,,,,
22669,1,2,2,2,2,1,2,2,2,2,,,,,5,
22669,2,1,2,2,2,2,2,2,2,2,1,,,,,
22685,1,1,2,2,2,2,2,2,2,2,1,,,,,
22685,2,1,2,2,2,2,2,2,2,2,1,,,,,
22685,3,2,2,2,2,2,2,2,2,2,,,,,,
22685,4,2,2,2,2,2,2,2,2,2,,,,,,
22690,1,2,2,2,2,1,2,2,2,2,,,,,5,
22690,2,2,2,2,2,2,2,2,2,2,,,,,,
22690,3,2,2,2,2,2,2,2,2,2,,,,,,
22805,1,1,2,2,2,2,2,2,2,2,1,,,,,
22805,2,1,2,2,2,2,2,2,2,2,1,,,,,
22805,3,2,2,2,2,2,2,2,2,2,,,,,,
22805,4,2,2,2,2,2,2,2,2,2,,,,,,
22805,5,2,2,2,2,2,2,2,2,2,,,,,,
22807,1,1,2,2,2,2,2,2,2,2,1,,,,,
22807,2,2,2,2,2,2,2,2,2,1,,,,,,6
22807,3,2,2,2,2,2,2,2,2,2,,,,,,
22807,4,2,2,2,2,2,2,2,2,2,,,,,,
22807,5,2,2,2,2,2,2,2,2,2,,,,,,
22807,6,2,2,2,2,2,2,2,2,2,,,,,,
22844,1,2,2,2,2,1,2,2,2,2,,,,,5,
22844,2,1,2,2,2,2,2,2,2,2,1,,,,,
22844,3,1,2,2,2,2,2,2,2,2,1,,,,,
22850,1,1,2,2,2,2,2,2,2,2,1,,,,,
22850,2,2,2,2,2,1,2,2,2,2,,,,,5,
22891,1,2,2,2,2,1,2,2,2,2,,,,,5,
22899,1,1,2,2,2,2,2,2,2,2,1,,,,,
22899,2,1,2,2,2,2,2,2,2,2,1,,,,,
22901,1,2,2,2,2,1,2,2,2,2,,,,,5,
22901,2,2,2,2,2,2,2,2,2,2,,,,,,
22901,3,1,2,2,2,2,2,2,2,2,1,,,,,
22901,4,2,2,2,2,2,2,2,2,2,,,,,,
22903,1,1,2,2,2,2,2,2,2,2,1,,,,,
22904,1,1,2,2,2,2,2,2,2,2,1,,,,,
22904,2,2,2,2,2,2,2,2,2,2,,,,,,
22904,3,2,2,2,2,2,2,2,2,2,,,,,,
22904,4,2,2,2,2,2,2,2,2,2,,,,,,
22908,1,2,2,2,2,1,2,2,2,2,,,,,5,
22961,1,2,2,2,2,1,2,2,2,2,,,,,5,
22961,2,2,2,2,2,1,2,2,2,2,,,,,5,
22964,1,2,1,2,2,1,2,2,2,2,,2,,,5,
22964,2,2,2,2,2,1,2,2,2,2,,,,,5,
22964,3,2,2,2,2,2,2,2,2,2,,,,,,
22967,1,1,2,2,2,2,2,2,2,2,1,,,,,
22967,2,1,2,2,2,2,2,2,2,2,1,,,,,
22967,3,2,2,2,2,2,2,2,2,2,,,,,,
22967,4,2,2,2,2,2,2,2,2,2,,,,,,
22972,1,1,2,2,2,2,2,2,2,2,1,,,,,
22972,2,2,2,2,2,2,2,2,2,2,,,,,,
22972,3,2,2,2,2,2,2,2,2,2,,,,,,
22974,1,2,2,2,2,1,2,2,2,2,,,,,5,
22992,1,1,2,2,2,2,2,2,2,2,1,,,,,
22992,2,2,2,2,1,2,2,2,2,2,,,,4,,
22993,1,1,1,2,2,2,2,2,2,2,1,2,,,,
22993,2,1,2,2,2,2,2,2,2,2,1,,,,,
22995,1,2,2,2,2,1,2,2,2,2,,,,,5,
22995,2,2,2,2,2,2,2,2,2,2,,,,,,
22996,1,2,1,2,2,1,2,2,2,2,,2,,,5,
22996,2,2,1,2,2,2,2,2,2,2,,2,,,,
22996,3,2,2,2,2,2,2,2,2,2,,,,,,
22996,4,2,1,2,2,2,2,2,2,2,,2,,,,
23149,1,2,2,2,2,1,2,2,2,2,,,,,5,
23149,2,1,2,2,2,2,2,2,2,2,1,,,,,
23149,3,2,2,2,2,2,2,2,2,1,,,,,,6
23188,1,2,2,2,2,1,2,2,2,2,,,,,5,
23188,2,2,2,2,2,2,2,2,2,2,,,,,,
23188,3,2,2,2,2,2,2,2,2,2,,,,,,
23189,1,2,2,2,2,1,2,2,2,2,,,,,5,
23189,2,2,2,2,2,2,2,2,2,2,,,,,,
23193,1,1,2,2,2,1,2,1,2,2,1,,,,5,6
23199,1,2,2,2,2,1,2,2,2,2,,,,,5,
23199,2,2,2,2,2,1,2,2,2,2,,,,,5,
23267,1,2,2,2,1,2,2,2,2,2,,,,4,,
23267,2,2,2,2,2,2,2,2,2,2,,,,,,
23267,3,2,2,2,2,2,2,2,2,2,,,,,,
23267,4,2,2,2,2,2,2,2,2,2,,,,,,
23267,5,2,2,2,2,2,2,2,2,2,,,,,,
23273,1,1,2,2,2,2,2,2,2,2,1,,,,,
23273,2,2,2,2,2,2,2,2,2,2,,,,,,
23273,3,2,2,2,2,1,2,2,2,2,,,,,5,
23285,1,2,2,2,2,1,2,2,2,2,,,,,5,
