NQUEST,Y,YL,YL1,YL2,YT,YTP,YTP1,YTP2,YTA,YTA1,YTA2,YTA3,YM,YM1,YM2,YC,YCR,YCR1,YCR2,YCR3,YCF,YCF1,YCF2,YCF3,YCF4
36696,17378.680997,0,0,0,9204,9204,9204,0,0,0,0,0,0,0,0,8174.6809967,7200,0,0,7200,974.68099669,974.68099669,0,0,0
36697,31527.258597,25000,25000,0,6500,6500,6500,0,0,0,0,0,0,0,0,27.258597327,0,0,0,0,27.258597327,27.258597327,0,0,0
36726,47287.903,34450,34450,0,0,0,0,0,0,0,0,0,0,0,0,12837.903,9600,0,0,9600,3237.9029999,509.61685424,2728.2861457,0,0
36727,40700,16600,16600,0,16900,16900,16900,0,0,0,0,0,0,0,0,7200,7200,0,0,7200,0,0,0,0,0
36728,18443.000804,0,0,0,12285,12285,12285,0,0,0,0,0,0,0,0,6158.0008038,6000,0,0,6000,158.00080381,158.00080381,0,0,0
36733,59009.100015,55000,55000,0,0,0,0,0,0,0,0,0,0,0,0,4009.100015,3600,0,0,3600,409.10001498,409.10001498,0,0,0
36739,46135.83726,40000,40000,0,0,0,0,0,0,0,0,0,0,0,0,6135.8372598,6000,0,0,6000,135.8372598,135.8372598,0,0,0
36741,35504.244102,16900,16900,0,8814,8814,8814,0,0,0,0,0,0,0,0,9790.2441018,8400,0,0,8400,1390.2441018,1390.2441018,0,0,0
36746,47552.417848,10500,10500,0,30550,30550,30550,0,0,0,0,0,0,0,0,6502.4178481,8200,0,0,8200,-1697.582152,252.41784808,0,0,1950
36758,13036.590934,0,0,0,0,0,0,0,0,0,0,0,13000,16000,3000,36.59093445,0,0,0,0,36.59093445,36.59093445,0,0,0
36759,110662.23949,70000,70000,0,0,0,0,0,0,0,0,0,0,0,0,40662.239487,30000,0,8400,21600,10662.239487,804.84337166,9857.3961155,0,0
36763,79545.901296,36000,36000,0,0,0,0,0,0,0,0,0,32852.298671,35000,2147.7013291,10693.602625,10400,0,0,10400,293.60262538,373.81729464,0,634.78533074,715
36768,56605.284825,45800,45800,0,0,0,0,0,0,0,0,0,0,0,0,10805.284825,10800,0,0,10800,5.2848250816,5.2848250816,0,0,0
36770,36331.134215,35000,35000,0,0,0,0,0,0,0,0,0,0,0,0,1331.1342149,0,0,0,0,1331.1342149,295.20623586,0,1035.9279791,0
36773,55315.21074,40000,40000,0,7500,0,0,0,7500,7500,0,0,0,0,0,7815.2107399,9600,0,0,9600,-1784.78926,391.33550372,813.87523615,0,2990
36774,11600,8000,8000,0,3600,0,0,0,3600,0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,0
36775,34050.713569,22000,22000,0,3000,3000,3000,0,0,0,0,0,0,0,0,9050.7135688,9000,0,0,9000,50.713568838,50.713568838,0,0,0
36785,170136.14534,65400,65400,0,1200,0,0,0,1200,0,1200,0,10000,10000,0,93536.145339,25400,0,0,25400,68136.145339,290.54736553,43637.77562,24207.822353,0
36787,18209.917076,0,0,0,18200,18200,18200,0,0,0,0,0,0,0,0,9.9170757131,0,0,0,0,9.9170757131,9.9170757131,0,0,0
36803,25800,0,0,0,23400,23400,23400,0,0,0,0,0,0,0,0,2400,2400,0,0,2400,0,0,0,0,0
36809,18199.545772,0,0,0,0,0,0,0,0,0,0,0,10000,20000,10000,8199.5457723,8100,0,0,8100,99.545772346,99.545772346,0,0,0
36813,11300,0,0,0,6500,6500,6500,0,0,0,0,0,0,0,0,4800,4800,0,0,4800,0,0,0,0,0
36814,26443.012372,0,0,0,18850,18850,18850,0,0,0,0,0,0,0,0,7593.0123721,7200,0,2400,4800,393.01237207,393.01237207,0,0,0
36815,38000,38000,38000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36821,15357.231183,0,0,0,12675,12675,12675,0,0,0,0,0,0,0,0,2682.2311834,2400,0,0,2400,282.23118341,282.23118341,0,0,0
36822,25619.729544,0,0,0,8450,8450,8450,0,0,0,0,0,0,0,0,17169.729544,16800,0,10000,6800,369.72954357,369.72954357,0,0,0
36848,23540.027759,0,0,0,18980,18980,18980,0,0,0,0,0,0,0,0,4560.027759,4200,0,0,4200,360.02775902,360.02775902,0,0,0
36849,24025,0,0,0,19825,19825,19825,0,0,0,0,0,0,0,0,4200,4200,0,0,4200,0,0,0,0,0
36852,25289.29227,0,0,0,19200,19200,19200,0,0,0,0,0,0,0,0,6089.29227,5400,0,0,5400,689.29227001,156.05764102,533.23462899,0,0
36867,18150,0,0,0,15750,15750,15750,0,0,0,0,0,0,0,0,2400,2400,0,0,2400,0,0,0,0,0
36871,21600,0,0,0,15600,15600,15600,0,0,0,0,0,0,0,0,6000,6000,0,0,6000,0,0,0,0,0
36876,9509.81355,0,0,0,0,0,0,0,0,0,0,0,9500,10000,500,9.8135499702,0,0,0,0,9.8135499702,9.8135499702,0,0,0
36883,20215.809642,20000,20000,0,0,0,0,0,0,0,0,0,0,0,0,215.80964233,0,0,0,0,215.80964233,215.80964233,0,0,0
36888,38380.438817,32000,32000,0,0,0,0,0,0,0,0,0,0,0,0,6380.4388169,6000,0,0,6000,380.43881687,380.43881687,0,0,0
36889,30909.358495,24000,24000,0,0,0,0,0,0,0,0,0,0,0,0,6909.3584946,6500,0,0,6500,409.35849462,409.35849462,0,0,0
36890,11100,0,0,0,7500,7500,7500,0,0,0,0,0,0,0,0,3600,3600,0,0,3600,0,0,0,0,0
36891,20151.690736,14000,14000,0,0,0,0,0,0,0,0,0,0,0,0,6151.6907364,6000,0,0,6000,151.69073641,151.69073641,0,0,0
36892,40759.870849,33000,33000,0,0,0,0,0,0,0,0,0,0,0,0,7759.8708489,7200,0,0,7200,559.87084892,559.87084892,0,0,0
36893,49739.896458,28000,28000,0,0,0,0,0,0,0,0,0,11300,12000,700,10439.896458,9900,0,0,9900,539.89645804,539.89645804,0,0,0
37001,66964.014205,35000,35000,0,21600,21600,21600,0,0,0,0,0,0,0,0,10364.014205,12000,0,0,12000,-1635.985795,54.014204654,0,0,1690
37011,75564.311599,58000,58000,0,0,0,0,0,0,0,0,0,0,0,0,17564.311599,9600,0,0,9600,7964.3115994,267.66907939,1049.9979639,6646.644556,0
37012,76410.901698,60000,60000,0,1680,1680,1680,0,0,0,0,0,0,0,0,14730.901698,13200,0,0,13200,1530.9016981,136.11828378,1394.7834144,0,0
37026,24737.585899,15000,15000,0,0,0,0,0,0,0,0,0,0,0,0,9737.585899,9600,0,0,9600,137.58589904,137.58589904,0,0,0
37034,22717.17361,19000,19000,0,0,0,0,0,0,0,0,0,0,0,0,3717.1736102,3600,0,0,3600,117.1736102,117.1736102,0,0,0
37036,38497.428441,6000,6000,0,19440,11440,11440,0,8000,0,0,8000,0,0,0,13057.428441,12000,0,0,12000,1057.4284409,1057.4284409,0,0,0
37038,165429.96229,0,0,0,0,0,0,0,0,0,0,0,50000,70000,20000,115429.96229,90899.094215,0,0,90899.094215,24530.868074,3887.8881884,8223.1540513,12419.825834,0
37042,103422.56074,71610,70000,1610,15600,15600,15600,0,0,0,0,0,0,0,0,16212.560741,13500,0,0,13500,2712.5607407,1507.956798,0,1204.6039427,0
37043,38397.82138,24000,24000,0,0,0,0,0,0,0,0,0,0,0,0,14397.82138,8400,0,0,8400,5997.8213804,5476.0963549,0,521.72502557,0
37044,74650.528108,37900,37900,0,16234,13234,13234,0,3000,0,0,3000,0,0,0,20516.528108,16800,0,0,16800,3716.5281084,449.12293708,3267.4051713,0,0
37064,40980.473677,25948,25948,0,9750,9750,9750,0,0,0,0,0,0,0,0,5282.473677,1800,0,0,1800,3482.473677,3160.5655477,321.90812931,0,0
37067,40875.015519,26800,26800,0,0,0,0,0,0,0,0,0,0,0,0,14075.015519,13200,0,0,13200,875.01551877,875.01551877,0,0,0
37069,4642.3923236,0,0,0,4290,4290,4290,0,0,0,0,0,0,0,0,352.39232363,0,0,0,0,352.39232363,352.39232363,0,0,0
37071,25200,0,0,0,15600,15600,15600,0,0,0,0,0,0,0,0,9600,9600,0,0,9600,0,0,0,0,0
37073,105179.01275,26000,26000,0,0,0,0,0,0,0,0,0,60000,60000,0,19179.012754,23000,0,0,23000,-3820.987246,79.012754298,0,0,3900
37075,73285.208648,0,0,0,58500,58500,58500,0,0,0,0,0,0,0,0,14785.208648,9600,0,0,9600,5185.2086483,720.07669915,4465.1319492,0,0
37083,113854.62537,36500,36500,0,12500,0,0,0,12500,0,0,12500,0,0,0,64854.625371,63800,0,34800,29000,1054.6253711,1054.6253711,0,0,0
37092,27393.346451,0,0,0,23400,23400,23400,0,0,0,0,0,0,0,0,3993.3464505,3600,0,0,3600,393.34645051,393.34645051,0,0,0
37095,23710.354621,5500,5500,0,18200,18200,18200,0,0,0,0,0,0,0,0,10.35462108,0,0,0,0,10.35462108,10.35462108,0,0,0
37115,50972.773711,21500,21500,0,0,0,0,0,0,0,0,0,19895.238839,20000,104.76116143,9577.5348721,5300,0,0,5300,4277.5348721,850.59228385,3426.9425882,0,0
37202,16541.83366,0,0,0,0,0,0,0,0,0,0,0,9000,9000,0,7541.8336601,6000,0,0,6000,1541.8336601,533.3025373,1008.5311228,0,0
37205,29800,25000,25000,0,0,0,0,0,0,0,0,0,0,0,0,4800,4800,0,0,4800,0,0,0,0,0
37211,43201.044451,35000,35000,0,0,0,0,0,0,0,0,0,0,0,0,8201.0444513,7200,0,0,7200,1001.0444513,208.80552104,792.23893024,0,0
37215,28160.886531,0,0,0,18380,18380,18380,0,0,0,0,0,0,0,0,9780.8865314,8600,0,200,8400,1180.8865314,477.26036489,703.62616646,0,0
37216,54578.886475,30000,30000,0,19500,19500,19500,0,0,0,0,0,0,0,0,5078.8864752,7200,0,0,7200,-2121.113525,478.88647523,0,0,2600
37218,30322.596383,28000,28000,0,0,0,0,0,0,0,0,0,0,0,0,2322.5963826,1700,0,1200,500,622.59638257,622.59638257,0,0,0
37223,55314.688488,42000,42000,0,4000,0,0,0,4000,4000,0,0,0,0,0,9314.6884881,9021.3363364,0,0,9021.3363364,293.35215172,293.35215172,0,0,0
37228,32112.389046,0,0,0,26000,26000,26000,0,0,0,0,0,0,0,0,6112.3890462,6000,0,0,6000,112.38904616,112.38904616,0,0,0
37230,8450,0,0,0,8450,8450,8450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37233,71074.889951,21160,21000,160,28000,28000,28000,0,0,0,0,0,0,0,0,21914.889951,12600,0,0,12600,9314.8899509,443.81433373,8871.0756172,0,0
37234,13800,0,0,0,7800,7800,7800,0,0,0,0,0,0,0,0,6000,6000,0,0,6000,0,0,0,0,0
37245,31600,0,0,0,20800,20800,20800,0,0,0,0,0,0,0,0,10800,10800,0,0,10800,0,0,0,0,0
37247,18200,0,0,0,18200,18200,18200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37250,45450,26000,26000,0,11050,11050,11050,0,0,0,0,0,0,0,0,8400,8400,0,0,8400,0,0,0,0,0
37257,6370,0,0,0,6370,6370,6370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37258,70347.910905,20000,20000,0,32500,32500,32500,0,0,0,0,0,0,0,0,17847.910905,15600,0,6000,9600,2247.9109052,987.54461632,1260.3662889,0,0
37264,25932.67585,15000,15000,0,0,0,0,0,0,0,0,0,0,0,0,10932.67585,10800,0,0,10800,132.67585019,132.67585019,0,0,0
37266,66962.495896,30000,30000,0,31200,31200,31200,0,0,0,0,0,0,0,0,5762.4958957,4900,0,0,4900,862.49589573,862.49589573,0,0,0
37268,44669.460029,0,0,0,26000,26000,26000,0,0,0,0,0,0,0,0,18669.460029,18000,0,0,18000,669.46002909,669.46002909,0,0,0
37286,59137.08613,42600,42600,0,0,0,0,0,0,0,0,0,0,0,0,16537.08613,15600,0,7200,8400,937.08613007,937.08613007,0,0,0
37287,28607.826818,21800,21800,0,0,0,0,0,0,0,0,0,0,0,0,6807.8268175,3240,0,0,3240,3567.8268175,301.6379702,3266.1888473,0,0
37288,22527.254222,0,0,0,0,0,0,0,0,0,0,0,22000,28000,6000,527.25422213,0,0,0,0,527.25422213,527.25422213,0,0,0
37291,58014.510893,18500,18500,0,0,0,0,0,0,0,0,0,16000,26000,10000,23514.510893,18000,0,0,18000,5514.5108934,516.23708995,6012.2738035,0,1014
37294,23805.232971,23500,23500,0,0,0,0,0,0,0,0,0,0,0,0,305.23297145,0,0,0,0,305.23297145,305.23297145,0,0,0
37295,91652.988743,60800,60800,0,0,0,0,0,0,0,0,0,18000,18000,0,12852.988743,12000,0,0,12000,852.98874346,634.87877778,1388.1099657,0,1170
37299,24232.406687,19000,19000,0,0,0,0,0,0,0,0,0,0,0,0,5232.4066873,4800,0,0,4800,432.40668727,432.40668727,0,0,0
37300,15030.536386,7600,7600,0,0,0,0,0,0,0,0,0,0,0,0,7430.5363863,7200,0,0,7200,230.53638625,230.53638625,0,0,0
37302,44133.495722,10800,10800,0,28000,26000,26000,0,2000,0,2000,0,10000,10000,0,-4666.504278,7200,0,0,7200,-11866.50428,483.49572223,0,0,12350
37303,38200,38200,38200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37310,36394.417523,0,0,0,0,0,0,0,0,0,0,0,36000,40000,4000,394.41752318,0,0,0,0,394.41752318,394.41752318,0,0,0
37313,19641.969105,19500,19500,0,0,0,0,0,0,0,0,0,0,0,0,141.96910492,0,0,0,0,141.96910492,141.96910492,0,0,0
37315,17450,9000,9000,0,8450,8450,8450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37316,36715.318595,26000,26000,0,0,0,0,0,0,0,0,0,0,0,0,10715.318595,9600,0,0,9600,1115.3185952,1115.3185952,0,0,0
37326,29800,25000,25000,0,0,0,0,0,0,0,0,0,0,0,0,4800,4800,0,0,4800,0,0,0,0,0
37327,52025.966006,35000,35000,0,11250,11250,11250,0,0,0,0,0,0,0,0,5775.9660056,4800,0,0,4800,975.96600563,488.11290272,487.85310291,0,0
37328,50231.444844,34000,34000,0,8320,8320,8320,0,0,0,0,0,0,0,0,7911.4448442,6300,0,0,6300,1611.4448442,1611.4448442,0,0,0
37329,60000,45000,45000,0,0,0,0,0,0,0,0,0,9000,10000,1000,6000,6000,0,0,6000,0,0,0,0,0
37330,33102.292634,7000,7000,0,9750,9750,9750,0,0,0,0,0,0,0,0,16352.292634,15000,0,0,15000,1352.2926341,1352.2926341,0,0,0
37338,31951.764253,0,0,0,10400,10400,10400,0,0,0,0,0,15000,15000,0,6551.7642534,6000,0,0,6000,551.76425341,551.76425341,0,0,0
37339,45647.265668,25000,25000,0,12350,12350,12350,0,0,0,0,0,0,0,0,8297.2656684,7500,0,0,7500,797.26566836,797.26566836,0,0,0
37342,72573.05819,35000,35000,0,17160,17160,17160,0,0,0,0,0,0,0,0,20413.05819,17800,0,1800,16000,2613.0581897,1508.9306132,923.99412273,180.13345377,0
37343,78516.806356,61000,61000,0,14300,14300,14300,0,0,0,0,0,0,0,0,3216.8063563,3000,0,0,3000,216.80635626,216.80635626,0,0,0
37348,18225,0,0,0,14625,14625,14625,0,0,0,0,0,0,0,0,3600,3600,0,0,3600,0,0,0,0,0
37349,84775.383573,76000,76000,0,0,0,0,0,0,0,0,0,0,0,0,8775.383573,6200,0,0,6200,2575.383573,2575.383573,0,0,0
37350,92461.689018,75000,75000,0,0,0,0,0,0,0,0,0,0,0,0,17461.689018,15500,0,3500,12000,1961.6890185,1274.2477936,687.44122492,0,0
37379,4800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800,4800,0,0,4800,0,0,0,0,0
37385,46563.11864,23000,23000,0,14300,14300,14300,0,0,0,0,0,0,0,0,9263.1186401,7200,0,0,7200,2063.1186401,230.28231464,1832.8363254,0,0
37386,22000,22000,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37387,41989.115007,40000,40000,0,0,0,0,0,0,0,0,0,0,0,0,1989.1150066,7800,0,0,7800,-5810.884993,429.1150066,0,0,6240
37389,45400,19000,19000,0,15600,15600,15600,0,0,0,0,0,0,0,0,10800,10800,0,0,10800,0,0,0,0,0
37390,23100,14000,14000,0,9100,9100,9100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37391,45280,0,0,0,35100,35100,35100,0,0,0,0,0,0,0,0,10180,12000,0,0,12000,-1820,0,0,0,1820
37394,37668.038361,30000,30000,0,0,0,0,0,0,0,0,0,5000,5000,0,2668.0383612,0,0,0,0,2668.0383612,1807.2159416,860.82241963,0,0
37396,50192.004778,26000,26000,0,13000,13000,13000,0,0,0,0,0,0,0,0,11192.004778,9600,0,0,9600,1592.0047781,89.755416741,1502.2493614,0,0
37398,23818.182326,0,0,0,20800,20800,20800,0,0,0,0,0,0,0,0,3018.1823258,3018.1823258,0,0,3018.1823258,0,0,0,0,0
37399,23400,0,0,0,23400,23400,23400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37400,12350,0,0,0,12350,12350,12350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37410,67208.960998,33000,33000,0,21100,9100,9100,0,12000,12000,0,0,0,0,0,13108.960998,12800,0,0,12800,308.96099831,308.96099831,0,0,0
37418,99105.022128,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0,83105.022128,83500.058739,50000,0,33500.058739,-395.0366109,85.963389131,0,0,481
37456,90814.21439,80000,80000,0,0,0,0,0,0,0,0,0,0,0,0,10814.21439,11103.475315,0,0,11103.475315,-289.2609251,44.395732975,121.34334197,0,455
37458,30732.927135,18798,18798,0,2000,0,0,0,2000,0,0,2000,0,0,0,9934.9271355,9600,0,0,9600,334.92713549,334.92713549,0,0,0
37459,27226.613658,0,0,0,0,0,0,0,0,0,0,0,21000,22000,1000,6226.6136575,6000,0,0,6000,226.61365751,226.61365751,0,0,0
37461,59978.835408,50000,50000,0,0,0,0,0,0,0,0,0,0,0,0,9978.8354077,9600,0,0,9600,378.83540775,378.83540775,0,0,0
37465,33652.807889,28100,28100,0,0,0,0,0,0,0,0,0,0,0,0,5552.8078889,5400,0,0,5400,152.80788891,152.80788891,0,0,0
37504,168232.80647,0,0,0,57850,57850,57850,0,0,0,0,0,55000,55000,0,55382.806475,11000,0,0,11000,44382.806475,228.38456619,1270.2514219,42884.170487,0
37509,120335.39713,18000,18000,0,0,0,0,0,0,0,0,0,80000,80000,0,22335.397126,22800,0,0,22800,-464.6028741,620.32696842,2815.0701575,0,3900
37511,53501.218122,30000,30000,0,15600,15600,15600,0,0,0,0,0,0,0,0,7901.2181216,9600,0,0,9600,-1698.781878,251.21812158,0,0,1950
37512,77816.009838,0,0,0,57855,49855,49855,0,8000,8000,0,0,0,0,0,19961.009838,9600,0,0,9600,10361.009838,1718.2300916,8642.7797466,0,0
37518,91650.234137,22000,22000,0,32630,32630,32630,0,0,0,0,0,0,0,0,37020.234137,36000,0,0,36000,1020.2341365,275.66158404,744.57255249,0,0
37521,29585.842601,24000,24000,0,0,0,0,0,0,0,0,0,0,0,0,5585.8426008,6000,0,0,6000,-414.1573992,235.8426008,0,0,650
37523,99646.731425,14400,14400,0,25740,25740,25740,0,0,0,0,0,0,0,0,59506.731425,41600,0,11000,30600,17906.731425,1670.3081607,5949.0953946,14447.32787,4160
37546,33449.518427,7000,7000,0,20000,20000,20000,0,0,0,0,0,0,0,0,6449.5184275,6000,0,0,6000,449.51842746,449.51842746,0,0,0
37572,53935.613852,50400,50400,0,0,0,0,0,0,0,0,0,0,0,0,3535.6138519,500,0,0,500,3035.6138519,3945.6138519,0,0,910
37576,30921.468213,22400,22400,0,0,0,0,0,0,0,0,0,0,0,0,8521.4682127,8400,0,0,8400,121.46821266,121.46821266,0,0,0
37578,30050,0,0,0,24050,24050,24050,0,0,0,0,0,0,0,0,6000,6000,0,0,6000,0,0,0,0,0
37579,25217.277762,0,0,0,21970,21970,21970,0,0,0,0,0,0,0,0,3247.277762,2221.2338384,0,0,2221.2338384,1026.0439235,1026.0439235,0,0,0
37584,74610.409154,28000,28000,0,32800,14000,14000,0,18800,2000,16800,0,0,0,0,13810.409154,6600,0,0,6600,7210.409154,241.93135921,6968.4777948,0,0
37604,9264.8173995,0,0,0,9100,9100,9100,0,0,0,0,0,0,0,0,164.81739953,0,0,0,0,164.81739953,164.81739953,0,0,0
37605,12150.895957,0,0,0,6500,6500,6500,0,0,0,0,0,0,0,0,5650.8959574,5535.1158595,0,0,5535.1158595,115.7800979,115.7800979,0,0,0
37607,14106.036331,0,0,0,7800,7800,7800,0,0,0,0,0,0,0,0,6306.0363312,5400,0,0,5400,906.03633122,151.90736781,754.1289634,0,0
37609,28135.475875,0,0,0,9830,9830,9830,0,0,0,0,0,0,0,0,18305.475875,18000,0,0,18000,305.47587521,305.47587521,0,0,0
37619,34093.47708,0,0,0,25870,25870,25870,0,0,0,0,0,0,0,0,8223.4770803,7650,0,0,7650,573.47708028,573.47708028,0,0,0
37621,47690,46000,46000,0,0,0,0,0,0,0,0,0,0,0,0,1690,7800,0,0,7800,-6110,0,0,0,6110
37622,39667.338911,19500,19500,0,11400,11400,10400,1000,0,0,0,0,0,0,0,8767.3389115,7200,0,0,7200,1567.3389115,350.08865943,1217.250252,0,0
37638,10694.249604,0,0,0,10400,10400,10400,0,0,0,0,0,0,0,0,294.24960418,0,0,0,0,294.24960418,294.24960418,0,0,0
37639,77856.258377,66000,64000,2000,8450,8450,8450,0,0,0,0,0,0,0,0,3406.2583766,0,0,0,0,3406.2583766,85.790470506,5270.4679061,0,1950
37642,28575.414781,30800,29000,1800,0,0,0,0,0,0,0,0,0,0,0,-2224.585219,10800,0,0,10800,-13024.58522,1129.3028512,1446.1119295,0,15600
37643,36772.809657,21823,21823,0,10595,10595,10595,0,0,0,0,0,0,0,0,4354.8096565,4000,0,0,4000,354.80965653,354.80965653,0,0,0
37653,40488.574114,20000,20000,0,7200,0,0,0,7200,0,0,7200,0,0,0,13288.574114,13200,0,0,13200,88.574113626,88.574113626,0,0,0
37659,52437.258059,27470.156828,25000,2470.1568281,16900,16900,16900,0,0,0,0,0,0,0,0,8067.1012311,12200,0,0,12200,-4132.898769,57.2646528,99.836578341,0,4290
37662,43880.63069,24000,24000,0,0,0,0,0,0,0,0,0,11945.791806,12000,54.20819351,7934.8388831,2400,0,0,2400,5534.8388831,672.78381711,756.13391718,4105.9211489,0
37665,48274.895123,42000,42000,0,4550,4550,4550,0,0,0,0,0,0,0,0,1724.8951234,1446.8122289,0,0,1446.8122289,278.08289451,278.08289451,0,0,0
37667,21606.358678,17200,17200,0,4290,4290,4290,0,0,0,0,0,0,0,0,116.35867825,0,0,0,0,116.35867825,116.35867825,0,0,0
37677,46923.288771,36000,36000,0,0,0,0,0,0,0,0,0,0,0,0,10923.288771,12400,0,0,12400,-1476.711229,213.28877079,0,0,1690
37685,28000,16560,16560,0,11440,10340,10340,0,1100,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37687,41442.394484,41000,41000,0,0,0,0,0,0,0,0,0,0,0,0,442.39448412,0,0,0,0,442.39448412,442.39448412,0,0,0
37695,99005.585907,0,0,0,67400,67400,67400,0,0,0,0,0,6000,6000,0,25605.585907,13339.537273,0,0,13339.537273,12266.048635,174.7451833,4868.0460664,7223.2573851,0
37696,61454.314696,27000,27000,0,21840,21840,21840,0,0,0,0,0,0,0,0,12614.314696,9000,0,0,9000,3614.3146962,345.66114032,3268.6535559,0,0
37698,65117.020661,49500,48000,1500,0,0,0,0,0,0,0,0,0,0,0,15617.020661,11700,0,1800,9900,3917.0206615,386.202103,2650.8383711,879.98018738,0
37721,42116.652862,13500,13500,0,21380,21380,21380,0,0,0,0,0,0,0,0,7236.6528617,6800,0,0,6800,436.65286174,436.65286174,0,0,0
37751,54686.930907,45000,45000,0,0,0,0,0,0,0,0,0,0,0,0,9686.9309071,9600,0,0,9600,86.930907148,86.930907148,0,0,0
37754,7200,0,0,0,7200,7200,7200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37756,18245.626607,0,0,0,18000,0,0,0,18000,0,0,18000,0,0,0,245.62660715,200,0,0,200,45.626607149,45.626607149,0,0,0
37767,20950.797715,0,0,0,14482,14482,14482,0,0,0,0,0,0,0,0,6468.7977146,5973.7380576,0,0,5973.7380576,495.05965697,58.820600127,436.23905685,0,0
37776,52198.560449,42900,42900,0,0,0,0,0,0,0,0,0,0,0,0,9298.5604487,8400,0,0,8400,898.56044871,898.56044871,0,0,0
37777,24527.908836,0,0,0,20400,0,0,0,20400,20400,0,0,0,0,0,4127.9088363,4092.8485116,0,0,4092.8485116,35.060324611,35.060324611,0,0,0
37780,31092.054062,30500,29000,1500,0,0,0,0,0,0,0,0,0,0,0,592.05406239,0,0,0,0,592.05406239,592.05406239,0,0,0
37784,76336.1709,36000,36000,0,3000,0,0,0,3000,0,3000,0,24474.111597,25000,525.8884027,12862.059303,8400,0,0,8400,4462.0593027,4462.0593027,0,0,0
37785,17580,0,0,0,16380,16380,16380,0,0,0,0,0,0,0,0,1200,1200,0,0,1200,0,0,0,0,0
37786,29212.321908,21400,21400,0,0,0,0,0,0,0,0,0,0,0,0,7812.3219076,7795.0236586,0,0,7795.0236586,17.298248977,17.298248977,0,0,0
37788,41605.863154,35300,33800,1500,0,0,0,0,0,0,0,0,0,0,0,6305.8631542,6000,0,0,6000,305.86315423,305.86315423,0,0,0
37789,37101.323618,29200,28000,1200,0,0,0,0,0,0,0,0,0,0,0,7901.3236184,7395.066773,0,0,7395.066773,506.25684538,506.25684538,0,0,0
37793,25933.641636,25800,25800,0,0,0,0,0,0,0,0,0,0,0,0,133.64163628,0,0,0,0,133.64163628,133.64163628,0,0,0
37801,25932.344132,24220.041752,22000,2220.0417524,0,0,0,0,0,0,0,0,0,0,0,1712.3023799,1623.4768477,0,0,1623.4768477,88.825532128,88.825532128,0,0,0
37808,69185.088896,0,0,0,0,0,0,0,0,0,0,0,65000,70000,5000,4185.0888958,4185.0888958,0,0,4185.0888958,0,0,0,0,0
37810,33208.20693,0,0,0,28500,28500,28500,0,0,0,0,0,0,0,0,4708.2069303,4234.3786507,0,0,4234.3786507,473.8282796,473.8282796,0,0,0
37811,24695.165707,20200,20000,200,0,0,0,0,0,0,0,0,0,0,0,4495.1657067,3600,0,0,3600,895.16570673,25.36189263,869.8038141,0,0
37816,30510.776955,30500,30000,500,0,0,0,0,0,0,0,0,0,0,0,10.77695482,0,0,0,0,10.77695482,10.77695482,0,0,0
37823,27576.646233,21500,21500,0,0,0,0,0,0,0,0,0,0,0,0,6076.6462327,6000,0,0,6000,76.646232715,76.646232715,0,0,0
37831,147612.75972,65000,65000,0,18759,18759,18759,0,0,0,0,0,0,0,0,63853.759719,42000,0,0,42000,21853.759719,913.86741785,17874.607864,3065.2844367,0
37835,95984.198005,24000,24000,0,14400,0,0,0,14400,0,0,14400,40000,40000,0,17584.198005,16917.000544,0,0,16917.000544,667.19746136,7.3942974989,659.80316387,0,0
37879,21092.995721,0,0,0,19750,19750,19500,250,0,0,0,0,0,0,0,1342.9957214,1186.0064991,0,0,1186.0064991,156.98922228,156.98922228,0,0,0
37880,71956.162442,36000,36000,0,32370,32370,32370,0,0,0,0,0,0,0,0,3586.1624417,10800,0,0,10800,-7213.837558,418.3248875,947.83755421,0,8580
37883,60772.597173,0,0,0,0,0,0,0,0,0,0,0,44600,45000,400,16172.597173,13600,0,0,13600,2572.5971727,559.32401758,2013.2731551,0,0
37886,95036.123318,88000,88000,0,0,0,0,0,0,0,0,0,12000,12000,0,-4963.876682,34000,0,0,34000,-38963.87668,971.42081716,364.70250072,0,40300
37892,89721.393185,42000,42000,0,13000,13000,13000,0,0,0,0,0,0,0,0,34721.393185,33000,0,0,33000,1721.3931849,866.04351471,855.34967015,0,0
