NQUEST,NORD,STA1,STA2,STA3,STB1,STB2,STB3,STB4,STC1,STC2,STC3,STC4,STC5,STC6,STC7,STD1,STD2,STD3,STD4,YTA1,YTA2,YTA3,YTB1,YTB2,YTB3,YTB4,YTC1,YTC2,YTC3,YTC4,YTC5,YTC6,YTC7,YTD1,YTD2,YTD3,YTD4
349027,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,0
350011,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0
354089,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0
356005,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,0,0
356014,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,2100,0,0,0,0,0,0,0,0,0,0,0,0
356017,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,3900,0,0,0,0,0,0,0,0,0,0,0,0
358035,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,3400,0,0,0,0,0,0,0,0,0,0,0,0,0
360020,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500
360030,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500
361004,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,0
361026,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,4000,0,0,0,0,0,0,0,0,0,0,0
361080,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0
362060,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0
364192,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0
364292,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200
364300,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,0,0
364308,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365033,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0
367010,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0
367024,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,14000,0,0,0,0,0,0,0,0,0,0,0,0,0
367026,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367026,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367049,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0
367049,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0
367079,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,13800,0
367079,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0
369056,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369067,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,0,0,0
372069,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,9600,0,0,0,0,0,0,0,0,0,0
373013,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,800,9000,0
373029,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0
373029,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0
373042,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,0
373042,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,0
373081,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,10200,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0
374062,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0
376069,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378031,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,3660,0,0,0,0,0,0,0
379002,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,3000,0,0,0,0,0,0,0
379002,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,3000,0,0,0,0,0,0,0
379012,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5475,0,0
380013,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0
380049,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,0
380081,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0
381013,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,25000,0,0,0,0,0,0,0,0,0,0,0
382004,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,90000,0,0,0,0,0,0,0,0,0,0,0
384016,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,4000,0,0,0,0,0,0,0,0,0,0,0,0
384020,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000
384020,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000
384022,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,0,0,0,0,0,1800,0,0,0,0,0,0,0,0,0,1500,0,1000
384042,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0
384042,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0
384043,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0
384063,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000
384068,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,3200,0,0,0,0,0,0,0,0,0,0,0,0
384080,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000
384080,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000
384084,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
384084,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0
384085,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,8900,0,0,0,0,0,0,0,0,0,0,0
385001,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385009,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385012,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0
385014,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0
385016,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0
385026,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385047,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0
388025,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389030,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,3000
